stock_id,name,market,industry,period_index,fiscal_quarter,revenue_month,revenue_yoy,operating_margin,net_income_yoy,eps,inventory_turnover,free_cash_flow,composite,composite_delta,value_pick,revenue_yoy_grade,operating_margin_grade,net_income_yoy_grade,eps_grade,inventory_turnover_grade,free_cash_flow_grade,revenue_yoy_values,operating_margin_values,net_income_yoy_values,eps_values,inventory_turnover_values,free_cash_flow_values,revenue_yoy_reason,operating_margin_reason,net_income_yoy_reason,eps_reason,inventory_turnover_reason,free_cash_flow_reason
1451,年興,上市,紡織纖維,3,2026.1Q,115/05,0,1,0,1,3,0,0.8333333333,0,0,C,B,C,B,A,C,-18.9842 / -4.07561 / 14.1526 / 12.6016 / 24.7433 / -7.75472,5.89 / 3.24 / 1.6 / 0.9,-65.4 / -1.6 / 25.6 / -237.5,0.47 / 0.31 / 0.55 / -0.44,0.66 / 0.72 / 0.75 / 0.83,105 / 67 / 283 / -714 / -153 / -114,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1451,年興,上市,紡織纖維,4,2026.1Q,115/04,0,1,0,1,3,0,0.8333333333,-0.6666666667,0,C,B,C,B,A,C,-4.07561 / 14.1526 / 12.6016 / 24.7433 / -7.75472 / 10.3963,5.89 / 3.24 / 1.6 / 0.9,-65.4 / -1.6 / 25.6 / -237.5,0.47 / 0.31 / 0.55 / -0.44,0.66 / 0.72 / 0.75 / 0.83,105 / 67 / 283 / -714 / -153 / -114,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1451,年興,上市,紡織纖維,5,2025.4Q,115/03,2,1,1,2,3,0,1.5,0,0,BB,B,B,BB,A,C,14.1526 / 12.6016 / 24.7433 / -7.75472 / 10.3963 / 16.6923,3.24 / 1.6 / 0.9 / 1.48,-1.6 / 25.6 / -237.5 / 817.2,0.31 / 0.55 / -0.44 / 1.34,0.72 / 0.75 / 0.83 / 0.6,67 / 283 / -714 / -153 / -114 / 450,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1451,年興,上市,紡織纖維,6,2025.4Q,115/01-02,2,1,1,2,3,0,1.5,,0,BB,B,B,BB,A,C,12.6016 / 24.7433 / -7.75472 / 10.3963 / 16.6923 / -9.02665,3.24 / 1.6 / 0.9 / 1.48,-1.6 / 25.6 / -237.5 / 817.2,0.31 / 0.55 / -0.44 / 1.34,0.72 / 0.75 / 0.83 / 0.6,67 / 283 / -714 / -153 / -114 / 450,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1451,年興,上市,紡織纖維,7,2025.3Q,115/01,2,1,2,2,3,數據不足,數據不足,,0,BB,B,BB,BB,A,數據不足,20.1037 / 24.7433 / -7.75472 / 10.3963 / 16.6923 / -9.02665,1.6 / 0.9 / 1.48 / 3.33,25.6 / -237.5 / 817.2 / 153.4,0.55 / -0.44 / 1.34 / 0.32,0.75 / 0.83 / 0.6 / 0.71,283 / -714 / -153 / -114 / 450 / —,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,BB.2: 最近一季由負轉正,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1451,年興,上市,紡織纖維,8,2025.3Q,114/12,2,1,2,2,3,數據不足,數據不足,,0,BB,B,BB,BB,A,數據不足,24.7433 / -7.75472 / 10.3963 / 16.6923 / -9.02665 / -15.1216,1.6 / 0.9 / 1.48 / 3.33,25.6 / -237.5 / 817.2 / 153.4,0.55 / -0.44 / 1.34 / 0.32,0.75 / 0.83 / 0.6 / 0.71,283 / -714 / -153 / -114 / 450 / —,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,BB.2: 最近一季由負轉正,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1451,年興,上市,紡織纖維,9,2025.3Q,114/11,0,1,2,2,3,數據不足,數據不足,,0,C,B,BB,BB,A,數據不足,-7.75472 / 10.3963 / 16.6923 / -9.02665 / -15.1216 / 18.2677,1.6 / 0.9 / 1.48 / 3.33,25.6 / -237.5 / 817.2 / 153.4,0.55 / -0.44 / 1.34 / 0.32,0.75 / 0.83 / 0.6 / 0.71,283 / -714 / -153 / -114 / 450 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,BB.2: 最近一季由負轉正,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1452,宏益,上市,紡織纖維,1,2026.2Q,115/08,0,0,1,0,4,2,1.166666667,0,0,C,C,B,C,AA,BB,-33.9341 / -5.71291 / 13.7286 / 14.9646 / 12.0489 / 40.4399,1.52 / -3.66 / -7.44 / -6.61,105.7 / -9.1 / -130.3 / 171.4,0.02 / -0.09 / -0.08 / 0.14,2.03 / 1.63 / 1.42 / 1.47,147 / -32 / -39 / -31 / -26 / -259,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,AA: 四季穩定且平均>=1.5次,BB: 六季累積為負但四季累積為正
1452,宏益,上市,紡織纖維,2,2026.2Q,115/07,0,0,1,0,4,2,1.166666667,0.3333333333,0,C,C,B,C,AA,BB,-5.71291 / 13.7286 / 14.9646 / 12.0489 / 40.4399 / -28.965,1.52 / -3.66 / -7.44 / -6.61,105.7 / -9.1 / -130.3 / 171.4,0.02 / -0.09 / -0.08 / 0.14,2.03 / 1.63 / 1.42 / 1.47,147 / -32 / -39 / -31 / -26 / -259,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,AA: 四季穩定且平均>=1.5次,BB: 六季累積為負但四季累積為正
1452,宏益,上市,紡織纖維,3,2026.1Q,115/06,2,0,0,0,3,0,0.8333333333,0.3333333333,0,BB,C,C,C,A,C,13.7286 / 14.9646 / 12.0489 / 40.4399 / -28.965 / -35.6771,-3.66 / -7.44 / -6.61 / -3.44,-9.1 / -130.3 / 171.4 / -210.4,-0.09 / -0.08 / 0.14 / -0.4,1.63 / 1.42 / 1.47 / 1.4,-32 / -39 / -31 / -26 / -259 / 133,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1452,宏益,上市,紡織纖維,4,2026.1Q,115/05,0,0,0,0,3,0,0.5,0,0,C,C,C,C,A,C,14.9646 / 12.0489 / 40.4399 / -28.965 / -35.6771 / -34.1166,-3.66 / -7.44 / -6.61 / -3.44,-9.1 / -130.3 / 171.4 / -210.4,-0.09 / -0.08 / 0.14 / -0.4,1.63 / 1.42 / 1.47 / 1.4,-32 / -39 / -31 / -26 / -259 / 133,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1452,宏益,上市,紡織纖維,5,2026.1Q,115/04,0,0,0,0,3,0,0.5,-0.1666666667,0,C,C,C,C,A,C,12.0489 / 40.4399 / -28.965 / -35.6771 / -34.1166 / -27.4139,-3.66 / -7.44 / -6.61 / -3.44,-9.1 / -130.3 / 171.4 / -210.4,-0.09 / -0.08 / 0.14 / -0.4,1.63 / 1.42 / 1.47 / 1.4,-32 / -39 / -31 / -26 / -259 / 133,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1452,宏益,上市,紡織纖維,6,2025.4Q,115/03,0,0,1,0,3,0,0.6666666667,0,0,C,C,B,C,A,C,40.4399 / -28.965 / -35.6771 / -34.1166 / -27.4139 / -21.1069,-7.44 / -6.61 / -3.44 / -2.57,-130.3 / 171.4 / -210.4 / -266.7,-0.08 / 0.14 / -0.4 / -0.09,1.42 / 1.47 / 1.4 / 1.45,-39 / -31 / -26 / -259 / 133 / -82,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1452,宏益,上市,紡織纖維,7,2025.4Q,115/01-02,0,0,1,0,3,0,0.6666666667,,0,C,C,B,C,A,C,-28.965 / -35.6771 / -34.1166 / -27.4139 / -21.1069 / -30.046,-7.44 / -6.61 / -3.44 / -2.57,-130.3 / 171.4 / -210.4 / -266.7,-0.08 / 0.14 / -0.4 / -0.09,1.42 / 1.47 / 1.4 / 1.45,-39 / -31 / -26 / -259 / 133 / -82,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1452,宏益,上市,紡織纖維,8,2025.3Q,115/01,0,0,1,0,1,數據不足,數據不足,,0,C,C,B,C,B,數據不足,-12.7871 / -35.6771 / -34.1166 / -27.4139 / -21.1069 / -30.046,-6.61 / -3.44 / -2.57 / -0.44,171.4 / -210.4 / -266.7 / 37.5,0.14 / -0.4 / -0.09 / 0.25,1.47 / 1.4 / 1.45 / 2.02,-31 / -26 / -259 / 133 / -82 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,B: 四季曾出現單季跌逾20%,not enough periods
1452,宏益,上市,紡織纖維,9,2025.3Q,114/12,0,0,1,0,1,數據不足,數據不足,,0,C,C,B,C,B,數據不足,-35.6771 / -34.1166 / -27.4139 / -21.1069 / -30.046 / -23.2454,-6.61 / -3.44 / -2.57 / -0.44,171.4 / -210.4 / -266.7 / 37.5,0.14 / -0.4 / -0.09 / 0.25,1.47 / 1.4 / 1.45 / 2.02,-31 / -26 / -259 / 133 / -82 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,B: 四季曾出現單季跌逾20%,not enough periods
1453,大將,上市,建材營造業,1,2026.2Q,115/07,0,數據不足,4,1,不評分,0,數據不足,,0,C,數據不足,AA,B,不評分,C,-14.5161 / 1.6129 / 0.806452 / 1.6129 / 1.6129 / 1.20968,— / — / — / —,6600 / 61.5 / 90.9 / 206.2,0.59 / -0.05 / -0.01 / 0.15,0 / 0 / -0 / 0,-36 / -82 / -95 / -64 / -78 / -122,C: 平均為負或最近一月為負,not enough periods,AA.1: 近三季皆正且最近一季成長,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,2,2026.1Q,115/06,2,數據不足,4,1,不評分,0,數據不足,,0,BB,數據不足,AA,B,不評分,C,1.6129 / 0.806452 / 1.6129 / 1.6129 / 1.20968 / 9.56522,— / — / — / —,61.5 / 90.9 / 206.2 / -92.3,-0.05 / -0.01 / 0.15 / 0.01,0 / -0 / 0 / 0,-82 / -95 / -64 / -78 / -122 / -36,BB.2: 無法列入其他評等,not enough periods,AA.2: 近三季皆>=50%,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,3,2026.1Q,115/05,2,數據不足,4,1,不評分,0,數據不足,,0,BB,數據不足,AA,B,不評分,C,0.806452 / 1.6129 / 1.6129 / 1.20968 / 9.56522 / 60.5263,— / — / — / —,61.5 / 90.9 / 206.2 / -92.3,-0.05 / -0.01 / 0.15 / 0.01,0 / -0 / 0 / 0,-82 / -95 / -64 / -78 / -122 / -36,BB.2: 無法列入其他評等,not enough periods,AA.2: 近三季皆>=50%,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,4,2026.1Q,115/04,2,數據不足,4,1,不評分,0,數據不足,,0,BB,數據不足,AA,B,不評分,C,1.6129 / 1.6129 / 1.20968 / 9.56522 / 60.5263 / -23.4783,— / — / — / —,61.5 / 90.9 / 206.2 / -92.3,-0.05 / -0.01 / 0.15 / 0.01,0 / -0 / 0 / 0,-82 / -95 / -64 / -78 / -122 / -36,BB.1: 六個月內曾單月負成長,not enough periods,AA.2: 近三季皆>=50%,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,5,2025.4Q,115/03,2,數據不足,1,1,不評分,0,數據不足,,0,BB,數據不足,B,B,不評分,C,1.6129 / 1.20968 / 9.56522 / 60.5263 / -23.4783 / -7.89474,— / — / — / —,90.9 / 206.2 / -92.3 / -181.2,-0.01 / 0.15 / 0.01 / -0.12,-0 / 0 / 0 / 0,-95 / -64 / -78 / -122 / -36 / -53,BB.1: 六個月內曾單月負成長,not enough periods,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,6,2025.4Q,115/01-02,2,數據不足,1,1,不評分,0,數據不足,,0,BB,數據不足,B,B,不評分,C,1.20968 / 9.56522 / 60.5263 / -23.4783 / -7.89474 / -8.69565,— / — / — / —,90.9 / 206.2 / -92.3 / -181.2,-0.01 / 0.15 / 0.01 / -0.12,-0 / 0 / 0 / 0,-95 / -64 / -78 / -122 / -36 / -53,BB.1: 六個月內曾單月負成長,not enough periods,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,B: 累積>0但<1元 或 最近一季虧損,不評分: 無庫存或低庫存產業,C: 六季與四季累積皆為負
1453,大將,上市,建材營造業,7,2025.3Q,115/01,2,數據不足,1,0,不評分,數據不足,數據不足,,0,BB,數據不足,B,C,不評分,數據不足,1.6129 / 9.56522 / 60.5263 / -23.4783 / -7.89474 / -8.69565,— / — / — / —,206.2 / -92.3 / -181.2 / -119.6,0.15 / 0.01 / -0.12 / -0.1,0 / 0 / 0 / -0,-64 / -78 / -122 / -36 / -53 / —,BB.1: 六個月內曾單月負成長,not enough periods,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,不評分: 無庫存或低庫存產業,not enough periods
1453,大將,上市,建材營造業,8,2025.3Q,114/12,2,數據不足,1,0,不評分,數據不足,數據不足,,0,BB,數據不足,B,C,不評分,數據不足,9.56522 / 60.5263 / -23.4783 / -7.89474 / -8.69565 / 7.82609,— / — / — / —,206.2 / -92.3 / -181.2 / -119.6,0.15 / 0.01 / -0.12 / -0.1,0 / 0 / 0 / -0,-64 / -78 / -122 / -36 / -53 / —,BB.1: 六個月內曾單月負成長,not enough periods,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,不評分: 無庫存或低庫存產業,not enough periods
1453,大將,上市,建材營造業,9,2025.3Q,114/11,2,數據不足,1,0,不評分,數據不足,數據不足,,0,BB,數據不足,B,C,不評分,數據不足,60.5263 / -23.4783 / -7.89474 / -8.69565 / 7.82609 / 8.77193,— / — / — / —,206.2 / -92.3 / -181.2 / -119.6,0.15 / 0.01 / -0.12 / -0.1,0 / 0 / 0 / -0,-64 / -78 / -122 / -36 / -53 / —,BB.1: 六個月內曾單月負成長,not enough periods,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,不評分: 無庫存或低庫存產業,not enough periods
1454,台富,上市,紡織纖維,1,2026.2Q,115/08,0,0,數據不足,0,1,2,數據不足,,0,C,C,數據不足,C,B,BB,-40.5145 / -6.44693 / -30.0261 / 7.83178 / -20.8883 / -26.2208,-8.65 / -9.86 / -11.73 / -12.71,58.7 / -200 / -205.9 / —,-0.21 / -0.2 / -0.42 / -0.11,0.8 / 0.67 / 0.85 / 0.84,47 / -7 / 0 / -1 / -148 / -154,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,B: 四季曾出現單季跌逾20%,BB: 六季累積為負但四季累積為正
1454,台富,上市,紡織纖維,2,2026.2Q,115/07,0,0,數據不足,0,1,2,數據不足,,0,C,C,數據不足,C,B,BB,-6.44693 / -30.0261 / 7.83178 / -20.8883 / -26.2208 / -27.9266,-8.65 / -9.86 / -11.73 / -12.71,58.7 / -200 / -205.9 / —,-0.21 / -0.2 / -0.42 / -0.11,0.8 / 0.67 / 0.85 / 0.84,47 / -7 / 0 / -1 / -148 / -154,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,B: 四季曾出現單季跌逾20%,BB: 六季累積為負但四季累積為正
1454,台富,上市,紡織纖維,3,2026.1Q,115/06,0,0,數據不足,0,0,0,數據不足,,0,C,C,數據不足,C,C,C,-30.0261 / 7.83178 / -20.8883 / -26.2208 / -27.9266 / -13.0838,-9.86 / -11.73 / -12.71 / -6.05,-200 / -205.9 / — / -672.7,-0.2 / -0.42 / -0.11 / -0.52,0.67 / 0.85 / 0.84 / 0.86,-7 / 0 / -1 / -148 / -154 / -4,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
1454,台富,上市,紡織纖維,4,2026.1Q,115/05,0,0,數據不足,0,0,0,數據不足,,0,C,C,數據不足,C,C,C,7.83178 / -20.8883 / -26.2208 / -27.9266 / -13.0838 / -11.3466,-9.86 / -11.73 / -12.71 / -6.05,-200 / -205.9 / — / -672.7,-0.2 / -0.42 / -0.11 / -0.52,0.67 / 0.85 / 0.84 / 0.86,-7 / 0 / -1 / -148 / -154 / -4,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
1454,台富,上市,紡織纖維,5,2026.1Q,115/04,0,0,數據不足,0,0,0,數據不足,,0,C,C,數據不足,C,C,C,-20.8883 / -26.2208 / -27.9266 / -13.0838 / -11.3466 / 0.925094,-9.86 / -11.73 / -12.71 / -6.05,-200 / -205.9 / — / -672.7,-0.2 / -0.42 / -0.11 / -0.52,0.67 / 0.85 / 0.84 / 0.86,-7 / 0 / -1 / -148 / -154 / -4,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
1454,台富,上市,紡織纖維,6,2025.4Q,115/03,0,0,數據不足,0,3,0,數據不足,,0,C,C,數據不足,C,A,C,-26.2208 / -27.9266 / -13.0838 / -11.3466 / 0.925094 / -15.622,-11.73 / -12.71 / -6.05 / -3.7,-205.9 / — / -672.7 / -142.1,-0.42 / -0.11 / -0.52 / -0.07,0.85 / 0.84 / 0.86 / 0.81,0 / -1 / -148 / -154 / -4 / 109,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1454,台富,上市,紡織纖維,7,2025.4Q,115/01-02,0,0,數據不足,0,3,0,數據不足,,0,C,C,數據不足,C,A,C,-27.9266 / -13.0838 / -11.3466 / 0.925094 / -15.622 / -20.2981,-11.73 / -12.71 / -6.05 / -3.7,-205.9 / — / -672.7 / -142.1,-0.42 / -0.11 / -0.52 / -0.07,0.85 / 0.84 / 0.86 / 0.81,0 / -1 / -148 / -154 / -4 / 109,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1454,台富,上市,紡織纖維,8,2025.3Q,115/01,0,0,數據不足,0,3,數據不足,數據不足,,0,C,C,數據不足,C,A,數據不足,-7.67109 / -13.0838 / -11.3466 / 0.925094 / -15.622 / -20.2981,-12.71 / -6.05 / -3.7 / -6.14,— / -672.7 / -142.1 / -466.7,-0.11 / -0.52 / -0.07 / -0.14,0.84 / 0.86 / 0.81 / 0.81,-1 / -148 / -154 / -4 / 109 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
1454,台富,上市,紡織纖維,9,2025.3Q,114/12,0,0,數據不足,0,3,數據不足,數據不足,,0,C,C,數據不足,C,A,數據不足,-13.0838 / -11.3466 / 0.925094 / -15.622 / -20.2981 / -1.64344,-12.71 / -6.05 / -3.7 / -6.14,— / -672.7 / -142.1 / -466.7,-0.11 / -0.52 / -0.07 / -0.14,0.84 / 0.86 / 0.81 / 0.81,-1 / -148 / -154 / -4 / 109 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,not enough periods,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
1455,集盛,上市,紡織纖維,1,2026.2Q,115/07,0,0,3,1,3,3,1.666666667,0.5,0,C,C,A,B,A,A,1.65215 / -13.9369 / -4.87007 / -3.06286 / -20.9957 / -38.1149,7.73 / -3.55 / -5.93 / -7.99,351 / 77.1 / -143.7 / 51.7,0.96 / -0.05 / -0.33 / -0.05,1.06 / 1.07 / 1.01 / 1.07,-31 / -38 / 183 / 492 / 435 / -36,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,A: 近兩季皆正且無大幅衰退,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,2,2026.1Q,115/06,0,0,1,0,3,3,1.166666667,0,0,C,C,B,C,A,A,-13.9369 / -4.87007 / -3.06286 / -20.9957 / -38.1149 / -42.8871,-3.55 / -5.93 / -7.99 / -8.46,77.1 / -143.7 / 51.7 / -429,-0.05 / -0.33 / -0.05 / -0.38,1.07 / 1.01 / 1.07 / 1.1,-38 / 183 / 492 / 435 / -36 / -72,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,3,2026.1Q,115/05,0,0,1,0,3,3,1.166666667,0,0,C,C,B,C,A,A,-4.87007 / -3.06286 / -20.9957 / -38.1149 / -42.8871 / -42.2592,-3.55 / -5.93 / -7.99 / -8.46,77.1 / -143.7 / 51.7 / -429,-0.05 / -0.33 / -0.05 / -0.38,1.07 / 1.01 / 1.07 / 1.1,-38 / 183 / 492 / 435 / -36 / -72,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,4,2026.1Q,115/04,0,0,1,0,3,3,1.166666667,0,0,C,C,B,C,A,A,-3.06286 / -20.9957 / -38.1149 / -42.8871 / -42.2592 / -41.9951,-3.55 / -5.93 / -7.99 / -8.46,77.1 / -143.7 / 51.7 / -429,-0.05 / -0.33 / -0.05 / -0.38,1.07 / 1.01 / 1.07 / 1.1,-38 / 183 / 492 / 435 / -36 / -72,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,5,2025.4Q,115/03,0,0,1,0,3,3,1.166666667,0,0,C,C,B,C,A,A,-20.9957 / -38.1149 / -42.8871 / -42.2592 / -41.9951 / -39.192,-5.93 / -7.99 / -8.46 / -6.56,-143.7 / 51.7 / -429 / -259.5,-0.33 / -0.05 / -0.38 / -0.22,1.01 / 1.07 / 1.1 / 0.99,183 / 492 / 435 / -36 / -72 / 325,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,6,2025.4Q,115/01-02,0,0,1,0,3,3,1.166666667,,0,C,C,B,C,A,A,-38.1149 / -42.8871 / -42.2592 / -41.9951 / -39.192 / -43.9903,-5.93 / -7.99 / -8.46 / -6.56,-143.7 / 51.7 / -429 / -259.5,-0.33 / -0.05 / -0.38 / -0.22,1.01 / 1.07 / 1.1 / 0.99,183 / 492 / 435 / -36 / -72 / 325,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1455,集盛,上市,紡織纖維,7,2025.3Q,115/01,0,0,1,0,3,數據不足,數據不足,,0,C,C,B,C,A,數據不足,-23.7645 / -42.8871 / -42.2592 / -41.9951 / -39.192 / -43.9903,-7.99 / -8.46 / -6.56 / -5.88,51.7 / -429 / -259.5 / -302.9,-0.05 / -0.38 / -0.22 / -0.13,1.07 / 1.1 / 0.99 / 1.05,492 / 435 / -36 / -72 / 325 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
1455,集盛,上市,紡織纖維,8,2025.3Q,114/12,0,0,1,0,3,數據不足,數據不足,,0,C,C,B,C,A,數據不足,-42.8871 / -42.2592 / -41.9951 / -39.192 / -43.9903 / -39.5305,-7.99 / -8.46 / -6.56 / -5.88,51.7 / -429 / -259.5 / -302.9,-0.05 / -0.38 / -0.22 / -0.13,1.07 / 1.1 / 0.99 / 1.05,492 / 435 / -36 / -72 / 325 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
1455,集盛,上市,紡織纖維,9,2025.3Q,114/11,0,0,1,0,3,數據不足,數據不足,,0,C,C,B,C,A,數據不足,-42.2592 / -41.9951 / -39.192 / -43.9903 / -39.5305 / -40.4808,-7.99 / -8.46 / -6.56 / -5.88,51.7 / -429 / -259.5 / -302.9,-0.05 / -0.38 / -0.22 / -0.13,1.07 / 1.1 / 0.99 / 1.05,492 / 435 / -36 / -72 / 325 / —,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
1456,怡華,上市,建材營造業,1,2026.2Q,115/07,0,2,1,1,3,0,1.166666667,0.3333333333,0,C,BB,B,B,A,C,-18.13 / -63.2791 / -69.0435 / 23.7069 / -14.0264 / 65.1314,30.87 / 25.11 / 248.79 / 24.22,-650 / 8.9 / 98 / -113.3,-0.64 / -0.43 / 4.31 / -0.34,0.01 / 0.01 / 0.01 / 0.01,-83 / -110 / -73 / -120 / 67 / -223,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
