備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
本月認列設備營收較前期多,7822,倍利科,1150817,7.782084274008936,253364,63.39827435587521,167126,273081,半導體業,86.26117103235747,908600,1692369,11507
-,7823,奧義賽博-KY創,1150817,0.4171356684102496,30206,3.1139515909709004,29416,30332,數位雲端,7.925940475328998,193466,208800,11507
臨床藥品銷貨收入,7827,漢康-KY創,1150817,,0,,0,18120,生技醫療業,,0,27662,11507
-,7835,永悅健康-創,1150817,-50.57270035200119,53693,40.96993519600552,18826,26539,數位雲端,4.0529124055135615,224900,234015,11507
-,7855,和運租車,1150817,15.473902689326518,2340586,7.017011753488748,2525548,2702766,其他,5.885418439805922,17095386,18101521,11507
-,8011,台通,1150817,-13.429733823259731,147233,-31.33024087752474,185613,127460,通信網路業,-20.568133417418093,1211476,962298,11507
-,8016,矽創,1150817,1.9266685292948351,1997178,34.48184057120811,1513704,2035657,半導體業,29.748487567407686,10494352,13616263,11507
本月增減百分比或本年增減百分比達50%以上：主要係市場需求增加所致。,8021,尖點,1150817,7.330002938583602,680600,102.55829365750587,360631,730488,其他電子業,72.33342268294776,2260782,3896083,11507
-,8028,昇陽半導體,1150817,6.592147993504987,482832,36.52970216920143,376959,514661,半導體業,29.623421736337693,2503384,3244972,11507
-,8033,雷虎,1150817,-47.643322821812,225784,-9.479834294334307,130593,118213,其他,7.421927793217256,880499,945849,11507
自結數尚未經會計師簽證，特此說明。,8039,台虹,1150817,1.443644348869343,835178,-6.061926493611322,901908,847235,電子零組件業,1.1478636374052507,5891205,5958828,11507
產品品項增換,8045,達運光電,1150817,16.91987144339376,118547,-0.3966742600084796,139157,138605,通信網路業,34.96293994092299,785077,1059563,11507
因受市場需求成長影響,8046,南電,1150817,16.126529060393043,4684331,50.241184043103516,3620679,5439751,電子零組件業,39.38224870427572,21661630,30192467,11507
-,8070,長華*,1150817,5.9315795793287425,2107061,33.63134384921502,1670299,2232043,電子通路業,26.209668816698628,10921233,13783652,11507
-,8072,陞泰,1150817,-16.248248703093644,132045,-0.10027009692776036,110701,110590,電子通路業,22.742655783682714,695275,853399,11507
-,8081,致新,1150817,12.796976096635772,743410,10.01367062966238,762218,838544,半導體業,0.37238953888400006,5168244,5187490,11507
-,8101,華冠,1150817,9.025713611700873,42390,36.16971125515616,33940,46216,通信網路業,6.450229094028952,219124,233258,11507
係本公司自結合併營收,8103,瀚荃,1150817,5.283293132916953,375618,34.29972526259666,294463,395463,電子零組件業,27.580974588576833,1883523,2403017,11507
-,8104,錸寶,1150817,35.39135288308789,232910,-39.11838071187514,517956,315340,光電業,-38.748043757844336,2581480,1581207,11507
-,8105,凌巨,1150817,4.234620550606478,680486,11.874463735930954,634016,709302,光電業,0.4852176253058182,4912641,4936478,11507
-,8110,華東,1150817,4.217473515793556,660016,18.509559473414896,580419,687852,半導體業,14.063252643914502,4033697,4600966,11507
營收大幅成長，主要係記憶體等零組件價格持續上漲，伺服器及手機客戶拉貨動能強勁所致。,8112,至上,1150817,24.73690734328702,61628573,333.4839037607871,17733894,76873576,電子通路業,180.417950383232,120409173,337648935,11507
-,8114,振樺電,1150817,-1.168771932997174,1990722,41.367781635491994,1391728,1967455,電腦及週邊設備業,-18.67827739769173,13144392,10689246,11507
-,8131,福懋科,1150817,-1.696775214119455,1106275,28.825999656465264,844165,1087504,半導體業,38.89787371090451,5176013,7189372,11507
-,8150,南茂,1150817,11.214529123249354,2538350,43.595557969997174,1965948,2823014,半導體業,29.52686382273454,13234118,17141738,11507
-,8162,微矽電子-創,1150817,10.002441959847204,114662,3.7662583399833816,121553,126131,半導體業,-2.1307199873547775,759180,743004,11507
-,8163,達方,1150817,7.869870030391922,2344702,16.171729489767564,2177145,2529227,電腦及週邊設備業,10.353667500843732,14563255,16071086,11507
-,8201,無敵,1150817,-2.03099487238248,34909,-19.187145557655956,42320,34200,其他電子業,-1.3231416488324361,273818,270195,11507
終端客戶所需產品大量出貨,8210,勤誠,1150817,-23.94825404983346,3237664,41.51466613332138,1739961,2462300,電腦及週邊設備業,53.401156703245796,11336702,17390632,11507
-,8213,志超,1150817,23.755566447711715,1768857,38.39309026792155,1581769,2189059,電子零組件業,14.719554695764995,10755074,12338173,11507
-,8215,明基材,1150817,1.5124577957773204,1639054,11.384063355625623,1493790,1663844,光電業,6.3080198148969275,10493721,11155667,11507
-,8222,寶一,1150817,33.63046527940145,68432,46.818656177249736,62285,91446,電機機械,0.7415254237288136,569232,573453,11507
-,8249,菱光,1150817,0.4511903342936633,343979,45.212819607645365,237948,345531,電子零組件業,6.23846170322236,2194323,2331215,11507
-,8261,富鼎,1150817,-1.1062843708197652,296036,10.260321334146838,265518,292761,半導體業,8.41591998332986,1799625,1951080,11507
本月營收較去年同期增加係因市場價格大幅上漲所致,8271,宇瞻,1150817,-4.200212317067018,2913567,164.99109952863103,1053315,2791191,半導體業,235.51030536996373,5814881,19509525,11507
-,8341,日友,1150817,4.541215154562081,357041,17.54656135643608,317538,373255,綠能環保,17.66080806793669,2197340,2585408,11507
無,8367,建新國際,1150817,9.377815052961823,289737,13.321461520307237,279654,316908,航運業,4.471593430262122,1852494,1935330,11507
-,8374,羅昇,1150817,3.1973673438008574,500787,39.76757645582492,369756,516799,電機機械,38.65731660824847,2541731,3524296,11507
-,8404,百和興業-KY,1150817,19.11457702888013,603079,19.155080497749115,602874,718355,其他,4.822923259214078,4315163,4523280,11507
-,8411,福貞-KY,1150817,7.811837675073412,910618,28.168828371312753,765985,981754,其他,20.625637683162545,5115197,6170239,11507
營收增加係南區焚化爐BOT案依IFRIC12會計處理，每月按工程進度認列成本，同步依成本金額認列工程收入，未產生毛利。,8422,可寧衛*,1150817,-5.850855769831278,608458,59.869282140156116,358329,572858,綠能環保,28.169394049211743,3087759,3957562,11507
主係因中國市場消費動能放緩，致使代理商提貨策略轉趨保守，本期累計營業收入較去年同期有所減少。,8429,金麗-KY,1150817,2.358604091456077,12465,21.468012185833967,10504,12759,貿易百貨,-6.473916528105075,83597,78185,11507
-,8438,昶昕,1150817,7.074986464537087,443280,47.95573566084788,320800,474642,綠能環保,40.01973938536029,2118607,2966468,11507
-,8442,威宏-KY,1150817,-1.2396541488508974,865806,12.996829751441412,756723,855073,其他,9.874435006275707,4718194,5184089,11507
-,8443,阿瘦,1150817,11.823408995123126,66436,-6.98859439359984,79873,74291,貿易百貨,-7.9142965138615216,645528,594439,11507
-,8454,富邦媒,1150817,-12.927090304407457,9824825,5.227201161160176,8129800,8554761,數位雲端,2.765835307851659,60565826,62240977,11507
-,8462,柏文,1150817,4.029283939537473,601695,18.2768817966233,529215,625939,運動休閒,19.926757421401494,3358429,4027655,11507
-,8463,潤泰材,1150817,12.16073972045266,511112,-8.10053895652118,623798,573267,其他,-3.92818840012759,4153925,3990751,11507
-,8464,億豐,1150817,10.523446079811041,2718045,16.432264243304637,2580107,3004077,居家生活,3.855444424658284,17559973,18236988,11507
-,8466,美吉吉-KY,1150817,4.90884964421527,224574,-21.616783998509508,300572,235598,其他,-24.359402794136066,2019873,1527844,11507
-,8467,波力-KY,1150817,101.63650960291484,145737,26.920485466246276,231530,293859,運動休閒,-7.354880040081232,1532887,1420145,11507
-,8473,山林水,1150817,9.286319303755146,403766,42.17669101465712,310361,441261,綠能環保,15.568544298568831,2433047,2811837,11507
去年同期工案進入密集施工期，故認列較高之工程收入。,8476,台境*,1150817,-98.25313558386634,172137,-96.0385213290122,75906,3007,綠能環保,-6.723865268209332,715169,667082,11507
主係認列遊艇銷貨收入增減所致,8478,東哥遊艇,1150817,-44.35697562239079,687229,35.739691599931845,281712,382395,運動休閒,2.1973060114194185,2896820,2960472,11507
-,8481,政伸,1150817,6.277417711487844,105999,14.105563827524385,98727,112653,其他,2.6599302347118323,680281,698376,11507
-,8482,商億-KY,1150817,2.8898950991640713,292848,-1.1988182327924004,304967,301311,居家生活,6.641943994597398,1953133,2082859,11507
月營收年增率207.49%、年營收年增率80.32%，主係本月轉播FIFA世界盃足球賽所致。,8487,愛爾達-創,1150817,-6.516965555041708,291915,207.48974624780277,88748,272891,數位雲端,80.31568239489364,626199,1129135,11507
主要係今年度訂單增加,8488,吉源-KY,1150817,-14.34309903928809,369934,38.701205473216085,228458,316874,其他,54.202434953851174,1568079,2418016,11507
較去年同期增加比率大於50%係因於2025年8、9月分別收購常州威斯雙聯科技有限公司及蘇州德佑新材料科技有限公司所致,8499,鼎炫-KY,1150817,6.298137416984996,354454,135.89907337841223,159720,376778,其他電子業,93.55606588639768,1191384,2305996,11507
本月及累計合併營業收入較去年同期增加，主要係自115年起因將森霸、星 電、星元納入為子公司，故併入合併營收計算。,8926,台汽電,1150817,-8.551406158209664,6722181,1459.059391627652,394298,6147340,油電燃氣業,776.0250056428263,4638633,40635585,11507
-,8940,新天地,1150817,-20.014815119652667,97198,6.593542195105231,72935,77744,觀光餐旅,2.6965521828330528,977285,1003638,11507
說明:本年累計營收較去年同期增加115.43%，主要係板式熱交換器及熱能產品年度營收分別較去年同期增加17.30%及161.72%所致,8996,高力,1150817,27.305189115950366,724767,57.6339177410041,585322,922666,電機機械,115.433903310997,3087197,6650869,11507
本月較去年同期增加50.1%，主要係因新廠區量產、儲存產品需求增加以及記憶體等原材料價格上漲所致。,9105,泰金寶-DR,1150817,13.463103739038337,12300596,67.94819788245246,8310085,13956638,存託憑證,6.913775581369408,71943715,76917742,11507
-,912000,晨訊科-DR,1150817,-57.90064503370577,171929,-18.256970874224987,88547,72381,存託憑證,-9.397409387280547,928043,840831,11507
-,9802,鈺齊-KY,1150817,5.925268336734629,2024229,30.86503842940226,1638459,2144170,運動休閒,5.113299716655818,10538420,11077281,11507
本月累計營收較去年同期減少，主要係投標車輛營收較去年同期減少所致。,9902,台火,1150817,-73.76184194747572,8339,-8.643006263048017,2395,2188,其他,-61.05013297757141,115433,44961,11507
-,9904,寶成,1150817,3.2287766753345624,18951543,-0.6427222592912402,19689998,19563446,運動休閒,-2.5708306436348742,149496312,145653015,11507
-,9905,大華,1150817,4.50756918691602,1066495,45.363203246964126,766747,1114568,其他,26.03000620145038,4898854,6174026,11507
本月營收與去年同期之差異，主係本月新個案及成屋仍持續入帳。,9906,欣巴巴,1150817,18.970183833878266,46183,44.88687305521861,37922,54944,建材營造,348.62651636659365,265602,1191561,11507
-,9907,統一實,1150817,0.8652539156602184,3715210,-1.7313258743297937,3813378,3747356,其他,-11.152503017436104,28050304,24921993,11507
-,9908,大台北,1150817,-5.033986160590462,277613,3.580394853157843,254525,263638,油電燃氣業,0.47408456725597875,2044361,2054053,11507
合併營業收入為本公司自結數.,9910,豐泰,1150817,8.115019272423254,6839306,1.0016684913300602,7320985,7394317,運動休閒,-2.9614296322801366,48443562,47008940,11507
-,9911,櫻花,1150817,3.9736225703497055,876052,9.67183803211183,830535,910863,居家生活,6.7649160271560405,6001464,6407458,11507
-,9912,偉聯,1150817,-22.98362396373586,48974,4.3172829604226015,36157,37718,電腦及週邊設備業,-1.6982636618989806,278402,273674,11507
-,9914,美利達,1150817,2.9648528072990277,2385852,-1.076103204108062,2483312,2456589,運動休閒,-13.218095115386163,17067081,14811138,11507
-,9917,中保科,1150817,-3.362107074158592,1673980,4.937862372192649,1541578,1617699,其他,2.0928707387491707,10929772,11158518,11507
-,9918,欣天然,1150817,-4.939573810951859,145053,5.510111946865411,130687,137888,油電燃氣業,-2.101406079631915,1335344,1307283,11507
-,9919,康那香,1150817,5.541989996646657,211729,-12.749982429973684,256118,223463,其他,-1.990757945214545,1571512,1540227,11507
-,9921,巨大,1150817,-0.01710322132662308,5759149,12.748809347350234,5107073,5758164,運動休閒,-7.355381133701753,37720044,34945591,11507
-,9924,福興,1150817,19.247941638234373,636307,0.16606712649747532,757525,758783,居家生活,-7.901188552978567,4453735,4101837,11507
-,9925,新保,1150817,-2.429935740405439,704175,2.0074442166275945,673543,687064,其他,4.438827325792762,4662335,4869288,11507
-,9926,新海,1150817,-9.508493365878394,201157,-0.9285061174728959,183736,182030,油電燃氣業,-0.9850253223518591,1517829,1502878,11507
本月營收成長主要受銷售量較去年同期增加51.23%，以及新台幣參考匯率貶值6.48%，推升整體營收表現。,9927,泰銘,1150817,9.377651120732175,912350,62.50122131537294,614092,997907,其他,22.839095261426593,4677948,5746349,11507
-,9928,中視,1150817,-7.805139596338708,78333,4.651567186888666,69009,72219,其他,7.087853421030153,468280,501471,11507
-,9929,秋雨,1150817,30.032230834164686,52124,22.750651984931903,55216,67778,其他,9.019806543247475,371039,404506,11507
-,9930,中聯資源,1150817,13.045202332767797,1059171,11.937945941094641,1069648,1197342,綠能環保,-4.227565544822158,8213616,7866380,11507
-,9931,欣高,1150817,-0.5180353031465849,156360,14.26661475512198,136129,155550,油電燃氣業,8.360938050199021,934321,1012439,11507
-,9933,中鼎,1150817,-10.901844436669125,7296591,-0.7163977973249391,6548038,6501128,其他,-16.55837456060286,52996476,44221121,11507
-,9934,成霖,1150817,-13.393799786046571,1713457,7.752273459986814,1377196,1483960,居家生活,8.82591793734257,10100989,10992494,11507
-,9935,慶豐富,1150817,-3.945203150333068,494043,9.495154591601292,433400,474552,居家生活,8.199405850499138,2802325,3032099,11507
-,9937,全國,1150817,0.022729762030538333,2063374,12.175622556842146,1839832,2063843,油電燃氣業,4.345678288155648,13228913,13803799,11507
-,9938,百和,1150817,17.619545681040645,1256298,15.992891211037463,1273916,1477652,其他,2.264754436082718,9113615,9320016,11507
-,9939,宏全,1150817,-5.389327257270276,2957178,-1.00333951132313,2826162,2797806,其他,2.723245601121445,17797036,18281693,11507
-,9940,信義,1150817,-19.773416531422104,1083839,20.315120352894944,722708,869527,其他,30.165032863504944,5228292,6805408,11507
-,9941,裕融,1150817,4.073401315675965,3303701,2.261196158402402,3362247,3438274,其他,-1.7442200961215764,23375605,22967883,11507
-,9942,茂順,1150817,-6.223504812098992,418944,11.006849082833215,353916,392871,其他,14.655738755970635,2339575,2682457,11507
-,9943,好樂迪,1150817,3.531122528080577,187051,1.6983331757885118,190422,193656,觀光餐旅,-5.18515898560464,1441923,1367157,11507
-,9944,新麗,1150817,-14.885201958705993,228314,15.469265278231676,168295,194329,其他,10.325049795084103,1438395,1586910,11507
-,9945,潤泰新,1150817,-26.87372082039245,4541485,2.0069546168402965,3255679,3321019,其他,33.94129199226898,19283877,25829074,11507
本月及累月營收較去年同期增加，係因本月預售建案完工交屋入帳所致。,9946,三發地產,1150817,1371.9016393442623,3050,1180.827389443652,3505,44893,建材營造,3975.110962992138,66013,2690103,11507
-,9955,佳龍,1150817,-20.414715430804147,139228,-5.616742902409731,117399,110805,綠能環保,18.003917026014616,812351,958606,11507
本月增加百分比50%以上，主要係風力事業案依進度如期交貨及相關工程收入挹注所致。,9958,世紀鋼,1150817,-9.688240093703316,2138665,91.16365936144375,1010373,1931466,鋼鐵工業,36.224873781280266,8891708,12112718,11507
