保險其他營業成本,保險服務結果,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他營業結果,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）,財務結果
,,,1517,利奇,,,,21390,,,,,,,,,,,-0.19,1,,上市,115,-13838,,,,,,,,-36778,,-15388,,,,,,-41849,5071,,,-85854,,35238,433236,438193,4957,4957,90811,,-50616,,-20300,4912,-36778,,,,,,
,,,1519,華城,,,,94448,,,,,,,,,,,3.29,1,,上市,115,318757,,,,,,,,1015824,,1110272,,,,,,1038511,-22687,,,1008294,,326287,2682401,4756515,2074114,2074114,1065820,,1334581,,1132959,-22687,1015824,,,,,,
,,,1521,大億,,,,0,,,,,,,,,,,0.44,1,,上市,115,8497,,,,,,,,33328,,33328,,,,,,33328,,,,32036,,9789,852704,1003761,151057,151057,119021,,41825,,33328,,33328,,,,,,
,,,1522,堤維西,,,,96637,,,,,,,,,,,-0.19,1,3819,上市,115,-17405,,,,,,4180,,-24408,,72229,,,,,,-58597,34189,,,-81012,,39199,5641876,6675148,1033272,1032911,1113923,,-41813,,34157,38072,-24408,,,,,,
,,,1524,耿鼎,0,,,12228,,,,,,,,,,,0.53,1,,上市,115,22152,,,,,,,,86973,,99201,,,,,,,,,,93486,,15639,391931,562184,170253,170253,76767,,109125,,,,86973,,,,,,
,,,1525,江申,,,,130127,,,,,,,,,,,-0.82,1,,上市,115,106069,,,,,,,,-59860,,70267,,,,,,-59860,,,,2924,,43285,241080,281735,40655,40655,37731,,46209,,70267,,-59860,,,,,,
,,,1526,日馳,,,,4019,,,,,,,,,,,-0.44,1,,上市,115,-5656,,,,,,,,-26532,,-22513,,,,,,-26532,,,,-31597,,-591,141594,161967,20373,20373,51970,,-32188,,-22513,,-26532,,,,,,
,,,1527,鑽全,,,,20346,,,,,,,,,,,0.32,1,,上市,115,11153,,,,,,,,44613,,64959,,,,,,,,,,24243,,31523,513501,629386,115885,115885,91642,,55766,,,,44613,,,,,,
,,,1528,恩德,,,,22152,,,,,,,,,,,-0.15,1,,上市,115,12622,,,,,,,,-29326,,-7174,,,,,,-29553,227,,,-36032,,19328,495156,712104,216948,216948,252980,,-16704,,-7401,227,-29326,,,,,,
,,,1529,樂事綠能,0,,,0,,,,,,,,,,,0.16,1,,上市,115,2861,,,,,,0,,28506,,28506,,,,,,24361,4145,,,24506,,6861,208550,248511,39961,39961,15455,,31367,,24361,4145,28506,,,,,,
,,,1530,亞崴,,,,23861,,,,,,,,,,,0.18,1,73,上市,115,1721,,,,,,0,,14216,,38077,,,,,,17365,-3149,,,-15685,,31622,387940,444813,56873,56946,72631,,15937,,39355,-1278,14216,,,,,,
,,,1531,高林股,,,,48469,,,,,,,,,,,0.03,1,,上市,115,57,,,,,,,,5391,,53860,,,,,,5391,,,,-22632,,28080,296431,347486,51055,51055,73687,,5448,,53860,,5391,,,,,,
,,,1532,勤美,,,,288746,,,,,,,,,,,-0.09,1,,上市,115,3954,,,,,,,,-23412,,265334,,,,,,-37698,14286,,,47497,,-66955,2511807,3204035,692228,692228,644731,,-19458,,203749,61585,-23412,,,,,,
,,,1533,車王電,,,,27942,,,,,,,,,,,0.84,1,,上市,115,-19289,,,,,,,,136240,,164182,,,,,,82298,53942,,,91711,,25240,930028,1288273,358245,358245,266534,,116951,,110240,53942,136240,,,,,,
,,,1535,中宇,,,,52136,,,,,,,,,,,0.77,1,2279,上市,115,28118,,,,,,2025,,95213,,147349,,,,,,95213,,,,114131,,9200,1946781,2203311,256530,256784,142653,,123331,,147349,,95213,,,,,,
,,0,1536,和大,,,,-6218,,,,,,,,,,,-0.52,1,0,上市,115,-21391,,,,,,0,,-148320,,-154538,,,,,,-145770,-2550,,,-161269,,-8442,1115604,1193410,77806,77806,239075,,-169711,,-151938,-2600,-148320,,,,,,
,,,1537,廣隆,,,,48828,,,,,,,,,,,2.11,1,,上市,115,60963,,,,,,,,172828,,221656,,,,,,172828,,,,194789,,39002,1366310,1713997,347687,347687,152898,,233791,,221656,,172828,,,,,,
,,,1538,正峰,,,,17277,,,,,,,,,,,-1.11,1,,上市,115,0,,,,,,,,-35716,,-18439,,,,,,-35710,-6,,,-16498,,-19218,8740,10367,1627,1627,18125,,-35716,,-18433,-6,-35716,,,,,,
,,,1539,巨庭,,,,13,,,,,,,,,,,0.08,1,,上市,115,1339,,,,,,,,5354,,5367,,,,,,5354,,,,-1673,,8366,221394,241975,20581,20581,22254,,6693,,5367,,5354,,,,,,
,,,1540,喬福,,,,,,,,,,,,,,,0.32,1,,上市,115,7027,,,,,,,,27084,,27084,,,,,,,,,,6859,,27252,65297,86231,20934,20934,14075,,34111,,,,27084,,,,,,
,,,1541,錩泰,,,,6301,,,,,,,,,,,0.48,1,,上市,115,-420,,,,,,,,37894,,44195,,,,,,37894,,,,14876,,22598,486581,598810,112229,112229,97353,,37474,,44195,,37894,,,,,,
,,,1558,伸興,,,,127955,,,,,,,,,,,1.23,1,,上市,115,37396,,,,,,,,153553,,281508,,,,,,79533,74020,,,115500,,75449,1459972,1926175,466203,466203,350703,,190949,,138412,143096,153553,,,,,,
,,,1560,中砂,,,,-39230,,,,,,,,,,,2.94,1,,上市,115,89799,,,,,,,,442152,,402922,,,,,,436359,5793,,,444439,,87512,1490669,2293229,802560,802560,358121,,531951,,405363,-2441,442152,,,,,,
,,,1563,巧新,,,,-157,,,,,,,,,,,0.60,1,,上市,115,32736,,,,,,,,130742,,130585,,,,,,130706,36,,,163156,,322,1460009,1871936,411927,411927,248771,,163478,,130549,36,130742,,,,,,
,,,1568,倉佑,,,,-1082,,,,,,,,,,,0.51,1,,上市,115,11182,,,,,,,,52905,,51823,,,,,,52441,464,,,49416,,14671,157703,250310,92607,92607,43191,,64087,,51307,516,52905,,,,,,
,,,1582,信錦,,,,227558,,,,,,,,,,,0.35,1,,上市,115,32806,,,,,,,,55249,,282807,,,,,,50989,4260,,,111562,,-23507,1692944,2115340,422396,422396,310834,,88055,,270979,11828,55249,,,,,,
,,,1583,程泰,,,,49831,,,,,,,,,,,0.18,1,,上市,115,2021,,,,,,,,28170,,78001,,,,,,19426,8744,,,-45483,,75674,764305,932415,168110,168110,213593,,30191,,58417,19584,28170,,,,,,
,,,1587,吉茂,,,,32419,,,,,,,,,,,0.04,1,,上市,115,-770,,,,,,,,3153,,35572,,,,,,3153,,,,22290,,-19907,627317,754074,126757,126757,104467,,2383,,35572,,3153,,,,,,
,,,1590,亞德客-KY,,,,1314785,,,,,,,,,,,13.35,1,,上市,115,753181,,,,,,,,2670926,,3985711,,,,,,2670974,-48,,,3324875,,99232,5209930,10013502,4803572,4803572,1478697,,3424107,,3985792,-81,2670926,,,,,,
,,,1597,直得,,,,9755,,,,,,,,,,,0.43,1,,上市,115,14180,,,,,,,,37908,,47663,,,,,,37908,,,,44301,,7787,194744,334402,139658,139658,95357,,52088,,47663,,37908,,,,,,
,,,1598,岱宇,,,,45209,,,,,,,,,,,0.25,1,,上市,115,29471,,,,,,,,34633,,79842,,,,,,41640,-7007,,,57360,,6744,948192,1638270,690078,690078,632718,,64104,,75585,4257,34633,,,,,,
,,,1603,華電,9346,,,39101,,,,,,,,,,,0.29,1,,上市,115,22445,,,,,,,,45700,,84801,,,,,,45756,-56,,,71842,,-3697,1189077,1304277,115200,115200,52704,,68145,,85435,-634,45700,,,,,,
,,,1604,聲寶,,,,233651,,,,,,,,,,,0.51,1,,上市,115,32077,,,,,,,,192257,,425908,,,,,,187244,5013,,,152503,,71831,1894667,2372906,478239,478239,325736,,224334,,418928,6980,192257,,,,,,
,,,1605,華新,,,,-3204323,,,,,,,,,,,0.81,1,,上市,115,562012,,,,,,,,3498015,,293692,,,,,,3584927,-86912,,,547321,,3512706,37877563,41070352,3192789,3192789,2645468,,4060027,,381391,-87699,3498015,,,,,,
,,,1608,華榮,,,,3989,,,,,,,,,,,0.37,1,,上市,115,67589,,,,,,,,203171,,207160,,,,,,157429,45742,,,419422,,-148662,2969289,3453119,483830,483830,64408,,270760,,161418,45742,203171,,,,,,
,,,1609,大亞,,,,-126600,,,,,,,,,,,0.66,1,5921,上市,115,208683,,,,,,491,,603557,,476957,,,,,,518017,85540,,,1174452,,-362212,6769117,8341066,1571949,1577379,402927,,812240,,377063,99894,603557,,,,,,
,,,1611,中電,,,,-52238,,,,,,,,,,,0.13,1,,上市,115,1965,,,,,,,,42238,,-10000,,,,,,42238,,,,31774,,12429,155861,252470,96609,96609,64835,,44203,,-10000,,42238,,,,,,
,,,1612,宏泰,,,,182799,,,,,,,,,,,0.82,1,,上市,115,58351,,,,,,,,260733,,443532,,,,,,260746,-13,,,273484,,45600,1585431,1919326,333895,333895,60411,,319084,,443545,-13,260733,,,,,,
,,,1614,三洋電,,,,6327,,,,,,,,,,,0.47,1,,上市,115,29775,,,,,,,,122850,,129177,,,,,,122393,457,,,34894,,117731,1029076,1262257,233181,233181,198287,,152625,,128720,457,122850,,,,,,
,,,1615,大山,,,,283091,,,,,,,,,,,0.94,1,,上市,115,64507,,,,,,,,184775,,467866,,,,,,184775,,,,250732,,-1450,1009323,1317762,308439,308439,57707,,249282,,467866,,184775,,,,,,
,,,1616,億泰,,,,1775,,,,,,,,,,,0.28,1,,上市,115,12756,,,,,,,,53518,,55293,,,,,,53518,,,,70357,,-4083,1174468,1302894,128426,128426,58069,,66274,,55293,,53518,,,,,,
,,,1617,榮星,,,,42531,,,,,,,,,,,0.08,1,,上市,115,3663,,,,,,,,12801,,55332,,,,,,13556,-755,,,14007,,2457,835808,911155,75347,75347,61340,,16464,,56087,-755,12801,,,,,,
,,,1618,合機,,,,-130420,,,,,,,,,,,1.57,1,,上市,115,75657,,,,,,,,302261,,171841,,,,,,302261,0,,,351688,,26230,772694,1166170,393476,393476,41788,,377918,,171841,0,302261,,,,,,
,,,1623,大東電,,,,-2698,,,,,,,,,,,4.33,1,,上市,115,69188,,,,,,,,280064,,277366,,,,,,,,,,367855,,-18603,1453901,1862335,408434,408434,40579,,349252,,,,280064,,,,,,
,,,1626,艾美特-KY,,,,131250,,,,,,,,,,,-1.11,1,3793,上市,115,-29710,,,,,,4747,,-166994,,-35744,,,,,,-166994,,,,-142303,,-54401,1589819,1835215,245396,244442,386745,,-196704,,-35744,,-166994,,,,,,
,,,1702,南僑,,,,364368,,,,,,,,,,,0.12,1,,上市,115,48520,,,,,,,,91243,,455611,,,,,,30589,60654,,,68282,,71481,4413031,5815363,1402332,1402332,1334050,,139763,,314000,141611,91243,,,,,,
,,,1707,葡萄王,,,,39622,,,,,,,,,,,1.18,1,622,上市,115,77018,,,,,,,,286455,,326077,,,,,,174724,111731,,,335331,,28142,690921,2277961,1587040,1587662,1252331,,363473,,211999,114078,286455,,,,,,
,,,1708,東鹼,,,,154618,,,,,,,,,,,1.11,1,,上市,115,63456,,,,,,,,277585,,432203,,,,,,277585,,,,259013,,82028,1078717,1553624,474907,474907,215894,,341041,,432203,,277585,,,,,,
,,,1709,和益,,,,-4906,,,,,,,,,,,0.55,1,-89,上市,115,79982,,,,,,,,264804,,259898,,,,,,264726,78,,,320616,,24170,1931538,2424471,492933,492844,172228,,344786,,259820,78,264804,,,,,,
,,,1710,東聯,,,,247946,,,,,,,,,,,-0.15,1,,上市,115,-8101,,,,,,,,-211190,,36756,,,,,,-127331,-83859,,,-176669,,-42622,5257248,5345825,88577,88577,265246,,-219291,,45198,-8442,-211190,,,,,,
,,,1711,永光,0,,,22760,,,,,,,,,,,0.09,1,,上市,115,13925,,,,,,,,49650,,72410,,,,,,50555,-905,,,37488,,26087,1605345,2045450,440105,440105,402617,,63575,,72409,1,49650,,,,,,
,,,1712,興農,,,,38457,,,,,,,,,,,0.67,1,,上市,115,95797,,,,,,,,285540,,323997,,,,,,283178,2362,,,366591,,14746,3324565,4795226,1470661,1470661,1104070,,381337,,321635,2362,285540,,,,,,
,,,1713,國化,,,,21155,,,,,,,,,,,1.36,1,,上市,115,0,,,,,,,,205623,,226778,,,,,,,,,,-12149,,217772,100890,112434,11544,11544,23693,,205623,,,,205623,,,,,,
,,,1714,和桐,,,,530274,,,,,,,,,,,0.23,1,,上市,115,131252,,,,,,,,404305,,934579,,,,,,223134,181171,,,490214,,45343,6337236,7139550,802314,802314,312100,,535557,,569217,365362,404305,,,,,,
,,,1717,長興,,,,1017202,,,,,,,,,,,0.37,1,,上市,115,192450,,,,,,,,429777,,1446979,,,,,,428283,1494,,,534996,,87231,7973080,10243036,2269956,2269956,1734960,,622227,,1446561,418,429777,,,,,,
,,,1718,中纖,,,-322234,,,,,,,,,,,,0.17,1,,上市,115,475722,,8643523,,11169810,,,,2050565,,1728331,,,,,,228005,1822560,,,,,,,,,,,,,,302841,1425490,2050565,,,,2526287,,
,,,1720,生達,,,,43688,,,,,,,,,,,1.30,1,,上市,115,76669,,,,,,,,298593,,342281,,,,,,231520,67073,,,343566,,31696,931281,1651875,720594,720594,377028,,375262,,273889,68392,298593,,,,,,
,,,1721,國慶科技,,,,25700,,,,,,,,,,,-0.36,1,,上市,115,2037,,,,,,,,-65847,,-40147,,,,,,-65847,,,,-63599,,-211,415375,393220,-22155,-22155,41444,,-63810,,-40147,,-65847,,,,,,
,,,1722,台肥,,,,394533,,,,,,,,,,,0.19,1,,上市,115,41609,,,,,,,,184554,,579087,,,,,,184554,,,,-48610,,274773,3488095,3750158,262063,262063,310673,,226163,,579087,,184554,,,,,,
,,,1723,中碳,,,,53219,,,,,,,,,,,0.77,1,,上市,115,38207,,,,,,,,178879,,232098,,,,,,178879,,,,181223,,35863,958057,1277807,319750,319750,138527,,217086,,232098,,178879,,,,,,
,,,1725,元禎,,,,236433,,,,,,,,,,,0.23,1,,上市,115,15741,,,,,,,,41596,,278029,,,,,,41596,0,,,47412,,9925,2093864,2199773,105909,105909,58497,,57337,,278029,0,41596,,,,,,
,,,1726,永記,,,,125636,,,,,,,,,,,2.03,1,,上市,115,72080,,,,,,,,328089,,453725,,,,,,328089,,,,373182,,26987,1881352,2651076,769724,769724,396542,,400169,,453725,,328089,,,,,,
,,,1727,中華化,,,,,,,,,,,,,,,0.28,1,,上市,115,5200,,,,,,,,35899,,35899,,,,,,,,,,43151,,-2052,426107,519337,93230,93230,50079,,41099,,,,35899,,,,,,
,,,1730,花仙子,,,,5744,,,,,,,,,,,1.48,1,7334,上市,115,31253,,,,,,6753,,102761,,108505,,,,,,93636,9125,,,113396,,20618,321589,651549,329960,330541,217145,,134014,,99065,9440,102761,,,,,,
,,,1731,美吾華,,,,1170,,,,,,,,,,,0.43,1,,上市,115,15989,,,,,,,,57752,,58922,,,,,,57752,,,,74754,,-1013,170568,452346,281778,281778,207024,,73741,,58922,,57752,,,,,,
,,,1732,毛寶,,,,1459,,,,,,,,,,,0.35,1,,上市,115,2287,,,,,,,,15061,,16520,,,,,,15061,,,,13861,,3487,99183,170503,71320,71320,57459,,17348,,16520,,15061,,,,,,
,,,1733,五鼎,,,,883,,,,,,,,,,,0.81,1,,上市,115,5544,,,,,,,,81370,,82253,,,,,,81275,95,,,87211,,-297,344059,519723,175664,175664,88453,,86914,,82138,115,81370,,,,,,
,,,1734,杏輝,,,,25150,,,,,,,,,,,0.39,1,,上市,115,20284,,,,,,,,68246,,93396,,,,,,73805,-5559,,,91276,,-2746,464179,826628,362449,362449,271173,,88530,,93343,53,68246,,,,,,
,,,1735,日勝化,,,,16990,,,,,,,,,,,0.20,1,,上市,115,7912,,,,,,,,19691,,36681,,,,,,19691,,,,29175,,-1572,484199,599713,115514,115514,86339,,27603,,36681,,19691,,,,,,
,,,1736,喬山,,,,328698,,,,,,,,,,,0.08,1,,上市,115,16051,,,,,,,,24124,,352822,,,,,,23921,203,,,-92539,,132714,5739566,11791948,6052382,6052382,6144921,,40175,,352644,178,24124,,,,,,
,,,1737,臺鹽,,,,871,,,,,,,,,,,0.47,1,,上市,115,24754,,,,,,,,94456,,95327,,,,,,94456,0,,,121499,,-2289,470528,789500,318972,318972,197473,,119210,,95327,0,94456,,,,,,
,,,1752,南光,,,,-1,,,,,,,,,,,0.32,1,,上市,115,13186,,,,,,,,32020,,32019,,,,,,32559,-539,,,70757,,-25551,342118,529627,187509,187509,116752,,45206,,32558,-539,32020,,,,,,
,,,1760,寶齡富錦,,,,634,,,,,,,,,,,0.60,1,,上市,115,28856,,,,,,,,51743,,52377,,,,,,51743,,,,83218,,-2619,249911,519291,269380,269380,186162,,80599,,52377,,51743,,,,,,
,,,1762,中化生,,,,2175,,,,,,,,,,,1.64,1,,上市,115,11347,,,,,,,,90601,,92776,,,,,,90601,,,,79612,,22336,210643,361225,150582,150582,70970,,101948,,92776,,90601,,,,,,
,,,1773,勝一,,,,18646,,,,,,,,,,,2.02,1,,上市,115,153398,,,,,,,,605748,,624394,,,,,,605771,-23,,,710998,,48148,1901163,3044317,1143154,1143154,432156,,759146,,624417,-23,605748,,,,,,
,,,1776,展宇,,,,11587,,,,,,,,,,,0.35,1,,上市,115,7189,,,,,,,,22896,,34483,,,,,,21331,1565,,,27030,,3055,211787,275332,63545,63545,36515,,30085,,32614,1869,22896,,,,,,
,,,1783,和康生,,,,35789,,,,,,,,,,,0.59,1,,上市,115,15855,,,,,,,,52793,,88582,,,,,,52793,,,,58409,,10239,56307,190868,134561,134561,76152,,68648,,88582,,52793,,,,,,
,,,1786,科妍,,,,50,,,,,,,,,,,0.29,1,,上市,115,13726,,,,,,,,21956,,22006,,,,,,21956,,,,21302,,14380,60118,205322,145204,145204,123902,,35682,,22006,,21956,,,,,,
,,,1789,神隆,,,,-228423,,,,,,,,,,,0.02,1,,上市,115,2796,,,,,,,,16529,,-211894,,,,,,16529,,,,8488,,10837,438173,659708,221535,221535,213047,,19325,,-211894,,16529,,,,,,
,,,1795,美時,,,,296145,,,,,,,,,,,2.18,1,,上市,115,158698,,,,,,,,567201,,863346,,,,,,567201,,,,1959197,,-1233298,4258787,8644409,4385622,4385622,2426425,,725899,,863346,,567201,,,,,,
,,,1802,台玻,9911,,,1580754,,,,,,,,,,,0.20,1,,上市,115,74078,,,,,,,,585453,,2166207,,,,,,593564,-8111,,,807475,,-147944,8274698,10244189,1969491,1969491,1171927,,659531,,2081649,84558,585453,,,,,,
,,,1805,寶徠,,,,-64,,,,,,,,,,,0.14,1,,上市,115,1441,,,,,,,,18368,,18304,,,,,,18368,,,,19521,,288,67083,103694,36611,36611,17090,,19809,,18304,,18368,,,,,,
,,,1806,冠軍,,,,23749,,,,,,,,,,,-0.10,1,,上市,115,-8347,,,,,,,,-38964,,-15215,,,,,,-38964,0,,,-42730,,-4581,556819,663911,107092,107092,149822,,-47311,,-15215,0,-38964,,,,,,
,,,1808,潤隆,,,,-100121,,,,,,,,,,,1.06,1,,上市,115,211319,,,,,,,,942283,,842162,,,,,,942283,,,,1229561,,-75959,3917305,5392216,1474911,1474911,245350,,1153602,,842162,,942283,,,,,,
,,,1809,中釉,10828,,,32456,,,,,,,,,,,0.05,1,,上市,115,3747,,,,,,,,-389,,32067,,,,,,8923,-9312,,,-256,,3614,477583,592290,114707,114707,125791,,3358,,30584,1483,-389,,,,,,
,,,1810,和成,,,,81352,,,,,,,,,,,3.64,1,,上市,115,120841,,,,,,,,1094013,,1175365,,,,,,1098423,-4410,,,-198009,,1412863,855249,1034852,179603,179603,377612,,1214854,,1179698,-4333,1094013,,,,,,
,,,1817,凱撒衛,,,,24878,,,,,,,,,,,1.21,1,,上市,115,27903,,,,,,,,88416,,113294,,,,,,87774,642,,,117537,,-1218,374104,611528,237424,237424,119887,,116319,,112344,950,88416,,,,,,
,,,1903,士紙,,,,-65664,,,,,,,,,,,-0.07,1,,上市,115,156,,,,,,,,-18980,,-84644,,,,,,-18980,,,,-8436,,-10388,13329,39188,25859,25859,34295,,-18824,,-84644,,-18980,,,,,,
,,,1904,正隆,,,,297426,,,,,,,,,,,0.56,1,,上市,115,51875,,,,,,,,624347,,921773,,,,,,623134,1213,,,696170,,-19948,8272055,10422205,2150150,2150150,1453980,,676222,,901456,20317,624347,,,,,,
,,,1905,華紙,,,,433809,,,,,,,,,,,-0.16,1,,上市,115,107,,,,,,,,-176885,,256924,,,,,,-176549,-336,,,-214982,,38204,4163344,4394312,230376,230376,445358,-592,-176778,,173508,83416,-176885,,,,,,
,,,1906,寶隆,,,,290805,,,,,,,,,,,-0.03,1,,上市,115,-126,,,,,,,,-4159,,286646,,,,,,,,,,17339,,-21624,758053,824072,66019,66019,48680,,-4285,,,,-4159,,,,,,
,,,1907,永豐餘,,,,4902354,,,,,,,,,,,0.13,1,,上市,115,195557,,,,,,,,256580,,5158934,,,,,,208827,47753,,,-77218,,529355,15539186,17964361,2424583,2424583,2501801,-592,452137,,4756972,401962,256580,,,,,,
,,,1909,榮成,,,,515401,,,,,,,,,,,-0.02,1,,上市,115,59036,,,,,,,,-29778,,485623,,,,,,-27240,-2538,,,15988,,13270,9650744,10760215,1109471,1109471,1093483,,29258,,487143,-1520,-29778,,,,,,
,,,2002,中鋼,,,,3831272,,,,,,,,,,,-0.16,1,,上市,115,893225,,,,,,,,-1860153,,1971119,,,,,,-2451833,591680,,,-620543,,-346385,76524791,79161889,2637098,2637098,3257641,,-966928,,740114,1231005,-1860153,,,,,,
,,,2006,東和鋼鐵,,,,9401,,,,,,,,,,,1.66,1,,上市,115,302993,,,,,,,,1218141,,1227542,,,,,,1211982,6159,,,1390762,,130372,11598009,13602390,2004381,2004381,613619,,1521134,,1221157,6385,1218141,,,,,,
,,,2007,燁興,,,,3218,,,,,,,,,,,-0.45,1,,上市,115,15552,,,,,,,,-241218,,-238000,,,,,,,,,,-140810,,-84856,1139060,1050591,-88469,-88469,52341,,-225666,,,,-241218,,,,,,
,,,2008,高興昌,,,,1281,,,,,,,,,,,0.13,1,,上市,115,1897,,,,,,,,23924,,25205,,,,,,,,,,34264,,-8443,289721,349981,60260,60260,25996,,25821,,,,23924,,,,,,
,,,2009,第一銅,,,,-1501660,,,,,,,,,,,0.21,1,,上市,115,0,,,,,,,,76674,,-1424986,,,,,,,,,,74091,,2583,709371,799069,89698,89698,15607,,76674,,,,76674,,,,,,
,,,2010,春源,,,,92169,,,,,,,,,,,0.57,1,,上市,115,98964,,,,,,,,374039,,466208,,,,,,369123,4916,,,464114,,8889,5752233,6434872,682639,682639,218525,,473003,,457119,9089,374039,,,,,,
,,,2012,春雨,,,,64993,,,,,,,,,,,-0.12,1,,上市,115,25642,,,,,,,,-27833,,37160,,,,,,-33827,5994,,,133,,-2324,1595041,1798919,203878,203878,203745,,-2191,,30040,7120,-27833,,,,,,
,,,2013,中鋼構,,,,8320,,,,,,,,,,,0.66,1,,上市,115,25794,,,,,,,,132703,,141023,,,,,,132703,,,,136475,,22022,4398108,4623919,225811,225811,89336,,158497,,141023,,132703,,,,,,
,,,2014,中鴻,,,,7281,,,,,,,,,,,-0.10,1,,上市,115,0,,,,,,,,-147234,,-139953,,,,,,-147234,,,,-134367,,-12867,4557046,4514131,-42915,-42915,91452,,-147234,,-139953,,-147234,,,,,,
,,,2015,豐興,,,,-6323,,,,,,,,,,,0.91,1,,上市,115,122645,,,,,,,,525964,,519641,,,,,,526749,-785,,,589291,,59318,5584096,6404574,820478,820478,231187,,648609,,520426,-785,525964,,,,,,
,,,2017,官田鋼,-1,,,664651,,,,,,,,,,,-0.14,1,,上市,115,9096,,,,,,,,-84500,,580151,,,,,,-59487,-25013,,,-77730,,2326,652897,670622,17725,17725,95454,,-75404,,502540,77611,-84500,,,,,,
,,,2020,美亞,,,,-8557,,,,,,,,,,,0.40,1,5590,上市,115,37472,,,,,,8804,,107122,,98565,,,,,,107154,-32,,,150605,,-6011,792082,1019550,227468,224254,73649,,144594,,98506,59,107122,,,,,,
,,,2022,聚亨,,,,-85232,,,,,,,,,,,-0.09,1,,上市,115,16774,,,,,,,,-22415,,-107647,,,,,,-30532,8117,,,-215,,-5426,3240198,3459605,219407,219407,219622,,-5641,,-51492,-56155,-22415,,,,,,
,,,2023,燁輝,,,,191836,,,,,,,,,,,-0.40,1,,上市,115,73813,,,,,,,,-838078,,-646242,,,,,,-745181,-92897,,,85956,,-850221,14921361,16315401,1394040,1394040,1308084,,-764265,,-557708,-88534,-838078,,,,,,
,,,2024,志聯,,,,,,,,,,,,,,,0.16,1,,上市,115,0,,,,,,,,15606,,15606,,,,,,,,,,5660,,9946,213886,233432,19546,19546,13886,,15606,,,,15606,,,,,,
,,,2025,千興,0,,,131949,,,,,,,,,,,0.47,1,,上市,115,,,,,,,,,81289,,213238,,,,,,,,,,71616,,9673,294672,378787,84115,84115,12499,,81289,,,,81289,,,,,,
,,,2027,大成鋼,-1262,,,1480831,,,,,,,,,,,1.17,1,,上市,115,1204326,,,,,,,,3512537,,4993368,,,,,,2914770,597767,,,5633209,,-916346,22656506,31174326,8517820,8517820,2883349,,4716863,,4191873,801495,3512537,,,,,,
,,,2028,威致,,,,1132,,,,,,,,,,,0.15,1,,上市,115,11803,,,,,,,,48349,,49481,,,,,,,,,,68794,,-8642,2231576,2350263,118687,118687,49893,,60152,,,,48349,,,,,,
,,,2029,盛餘,,,,4443,,,,,,,,,,,0.42,1,,上市,115,32998,,,,,,,,140682,,145125,,,,,,134373,6309,,,145201,,28479,2671438,3111785,440347,440347,295146,,173680,,136777,8348,140682,,,,,,
,,,2030,彰源,,,,84383,,,,,,,,,,,0.61,1,,上市,115,43592,,,,,,,,168547,,252930,,,,,,168547,,,,208556,,3583,2239925,2637279,397354,397354,188798,,212139,,252930,,168547,,,,,,
,,,2031,新光鋼,,,,-458299,,,,,,,,,,,0.22,1,,上市,115,66925,,,,,,,,79808,,-378491,,,,,,70724,9084,,,427931,,-281198,4021241,4589073,567832,567832,139901,,146733,,-387575,9084,79808,,,,,,
,,,2032,新鋼,,,,2552,,,,,,,,,,,0.49,1,,上市,115,12528,,,,,,,,64029,,66581,,,,,,,,,,60930,,15627,690419,783716,93297,93297,32367,,76557,,,,64029,,,,,,
,,,2033,佳大,,,,0,,,,,,,,,,,0.09,1,,上市,115,1877,,,,,,,,7461,,7461,,,,,,,,,,8642,,696,148235,175517,27282,27282,18640,,9338,,,,7461,,,,,,
,,,2034,允強,,,,-81902,,,,,,,,,,,0.00,1,,上市,115,-15456,,,,,,,,1778,,-80124,,,,,,1778,,,,35902,,-49580,2595112,2833548,238436,238436,202534,,-13678,,-80124,,1778,,,,,,
