保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,2317,鴻海,,,-210069195,,,,,,,,,,6.23,2,,上市,114,28899450,,,,,,,,95370317,,-114698878,,,,,,86468612,8901705,,,103096179,,21173588,3223706186,3437783609,214077423,214077423,110981244,,124269767,,-104671193,-10027685,95370317,,,,,
,,2321,東訊,,,3918,,,,,,,,,,-0.39,2,,上市,114,626,,,,,,,,-3820,,98,,,,,,-5156,1336,,,-838,,-2356,258317,370481,112164,112164,113002,,-3194,,-1238,1336,-3820,,,,,
,,2323,中環,,,-245119,,,,,,,,,,-0.46,2,,上市,114,-11113,,,,,,,,-508651,,-753770,,,,,,-498096,-10555,,,-23735,,-496029,2567185,3408582,841397,841397,865132,,-519764,,-750543,-3227,-508651,,,,,
,,2324,仁寶,,,-17940576,,,,,,,,,,0.61,2,,上市,114,1148877,,,,,,,,3567785,,-14372791,,,,,,2673689,894096,,,5329769,,-613107,358512524,379541136,21028612,21028612,15698843,,4716662,,-14976904,604113,3567785,,,,,
,,2327,國巨*,,,-13969646,,,,,,,,,,20.51,2,,上市,114,3626388,,,,,,,,10575050,,-3394596,,,,,,10527349,47701,,,13506599,,694839,41136963,63875083,22738120,22738120,9231521,,14201438,,-3402965,8369,10575050,,,,,
,,2328,廣宇,,,-1171869,,,,,,,,,,0.88,2,,上市,114,167449,,,,,,,,533786,,-638083,,,,,,458450,75336,,,652318,,48917,10094536,11447475,1352939,1352939,700621,,701235,,-591894,-46189,533786,,,,,
,,2329,華泰,,,-323509,,,,,,,,,,0.81,2,,上市,114,65907,,,,,,,,574472,,250963,,,,,,574472,,,,616645,,23734,8014980,9341364,1326384,1326384,709739,,640379,,250963,,574472,,,,,
,,2330,台積電,-565473,,-222604953,,,,,,,,,,29.31,2,,上市,114,165704531,,,,,,,,758226085,,535621132,,,,,,759837230,-1611145,,,870504446,,53426170,732281219,1773045533,1040764314,1040764314,169694395,,923930616,,538015970,-2394838,758226085,,,,,
,,2331,精英,,,-1397846,,,,,,,,,,0.93,2,,上市,114,341174,,,,,,,,515991,,-881855,,,,,,516250,-259,,,53389,,803776,7855940,8929347,1073407,1073407,1020018,,857165,,-880268,-1587,515991,,,,,
,,2332,友訊,,,-339922,,,,,,,,,,-0.51,2,,上市,114,78008,,,,,,,,-255608,,-595530,,,,,,-302804,47196,,,-123052,,-54548,4896913,6487328,1590415,1590415,1713467,,-177600,,-546526,-49004,-255608,,,,,
,,2337,旺宏,,,467550,,,,,,,,,,-1.16,2,,上市,114,-228574,,,,,,,,-2148507,,-1680957,,,,,,-2149174,667,,,-2161246,,-215835,10786075,12936718,2150643,2150643,4311889,,-2377081,,-1681624,667,-2148507,,,,,
,,2338,光罩,,,-51401,,,,,,,,,,-3.05,2,,上市,114,8649,,,,,,,,-824872,,-876273,,,,,,-652717,-172155,,,-249732,,-566491,2921150,3217890,296740,296740,546472,,-816223,,-704118,-172155,-824872,,,,,
,,2340,台亞,,,-6645,,,,,,,,,,-1.64,2,,上市,114,4324,,,,,,,,-775031,,-781676,,,,,,-718988,-56043,,,-622344,,-148363,2122958,2117615,-5343,-5343,617001,,-770707,,-725633,-56043,-775031,,,,,
,,2342,茂矽,,,-347,,,,,,,,,,-0.20,2,,上市,114,0,,,,,,,,-30970,,-31317,,,,,,-30943,-27,,,16441,,-47411,869412,1077462,208050,208050,191609,,-30970,,-31290,-27,-30970,,,,,
,,2344,華邦電,,,-2092490,,,,,,,,,,-0.53,2,,上市,114,-346518,,,,,,,,-2617901,,-4710391,,,,,,-2403575,-214326,,,-2260389,,-704030,31126190,41010574,9884384,9884384,12144773,,-2964419,,-3983259,-727132,-2617901,,,,,
,,2345,智邦,,,-1138361,,,,,,,,,,18.18,2,,上市,114,2756482,,,,,,52945,,10138509,,9000148,,,,,,10159118,-20609,,,14021704,,-1126713,83843968,103355359,19511391,19458446,5436742,,12894991,,9023072,-22924,10138509,,,,,
,,2347,聯強,,,-9772680,,,,,,,,,,1.88,2,,上市,114,1010359,,,,,,,,3375407,,-6397273,,,,,,3141515,233892,,,3250750,,1135016,176700665,184717227,8016562,8016562,4765812,,4385766,,-6316863,-80410,3375407,,,,,
,,2348,海悅,,,-115472,,,,,,,,,,3.26,2,,上市,114,251199,,,,,,,,543353,,427881,,,,,,542046,1307,,,900456,,-105904,1989987,3246058,1256071,1256071,355615,,794552,,426574,1307,543353,,,,,
,,2349,錸德,,,-225006,,,,,,,,,,-0.22,2,,上市,114,31343,,,,,,,,-144194,,-369200,,,,,,-151776,7582,,,9300,,-122151,3406876,3965280,558404,558404,549104,,-112851,,-380193,10993,-144194,,,,,
,,2351,順德,,,-134679,,,,,,,,,,0.39,2,,上市,114,29894,,,,,,,,83941,,-50738,,,,,,70160,13781,,,218054,,-104219,4480275,5120855,640580,640580,422526,,113835,,-64519,13781,83941,,,,,
,,2352,佳世達,,,-6294017,,,,,,,,,,0.44,2,,上市,114,609410,,,,,,,,963922,,-5330095,,,,,,839188,124734,,,1760754,,-187422,85962073,103210965,17248892,17248892,15488138,,1573332,,-4665920,-664175,963922,,,,,
,,2353,宏碁,63200,,-5055638,,,,,,,,,,0.53,2,,上市,114,737553,,,,,,,,2019564,,-3036074,,,,,,1599928,419636,,,1772666,,984451,114662639,127869621,13206982,13206982,11497516,,2757117,,-3286179,250105,2019564,,,,,
,,2354,鴻準,,,-14558915,,,,,,,,,,1.06,2,,上市,114,758469,,,,,,,,1470471,,-13088444,,,,,,1493316,-22845,,,928372,,1300568,68708494,71224059,2515565,2515565,1587193,,2228940,,-13134135,45691,1470471,,,,,
,,2355,敬鵬,,,-1010922,,,,,,,,,,0.77,2,,上市,114,103385,,,,,,,,305788,,-705134,,,,,,305814,-26,,,281843,,127330,7004790,7931259,926469,926469,644626,,409173,,-704926,-208,305788,,,,,
,,2356,英業達,,,-4704805,,,,,,,,,,1.09,2,,上市,114,1165897,,,,,,,,3898479,,-806326,,,,,,3892956,5523,,,7108017,,-2043641,324696336,343611725,18915389,18915389,11807372,,5064376,,-784890,-21436,3898479,,,,,
,,2357,華碩,,,-26262721,,,,,,,,,,30.42,2,,上市,114,4268319,,,,,,6403,,24109663,,-2153058,,,,,,22596287,1513376,,,20414574,,7963408,285130555,335699473,50568918,50562515,30147941,,28377982,,-476202,-1676856,24109663,,,,,
,,2359,所羅門,,,-65000,,,,,,,,,,-0.93,2,,上市,114,-35904,,,,,,,,-163226,,-228226,,,,,,-158859,-4367,,,41211,,-240341,1776559,2257809,481250,481250,440039,,-199130,,-215503,-12723,-163226,,,,,
,,2360,致茂,,,-1064360,,,,,,,,,,9.67,2,77,上市,114,872039,,,,,,,,4163279,,3098919,,,,,,4075783,87496,,,4361471,,673847,4947922,13320446,8372524,8372601,4011130,,5035318,,3049852,49067,4163279,,,,,
,,2362,藍天,,,-4403372,,,,,,,,,,0.03,2,,上市,114,19111,,,,,,,,19621,,-4383751,,,,,,19621,,,,1014179,,-975447,7374811,9750704,2375893,2375893,1361714,,38732,,-4383751,,19621,,,,,
,,2363,矽統,,,291538,,,,,,,,,,1.20,2,,上市,114,39975,,,,,,,,596280,,887818,,,,,,616699,-20419,,,-100780,,737035,695193,1106054,410861,410861,511641,,636255,,908455,-20637,596280,,,,,
,,2364,倫飛,,,-2943,,,,,,,,,,1.74,2,,上市,114,214,,,,,,,,69937,,66994,,,,,,69924,13,,,107198,,-37047,468560,763846,295286,295286,188088,,70151,,63928,3066,69937,,,,,
,,2365,昆盈,,,-54546,,,,,,,,,,0.03,2,,上市,114,6707,,,,,,,,5598,,-48948,,,,,,6235,-637,,,21074,,-8769,274806,467071,192265,192265,171191,,12305,,-47726,-1222,5598,,,,,
,,2367,燿華,,,-690641,,,,,,,,,,0.69,2,,上市,114,35280,,,,,,,,491867,,-198774,,,,,,491867,,,,715421,,-188274,6942954,8645499,1702545,1702545,987124,,527147,,-198774,,491867,,,,,
,0,2368,金像電,-19674,,-1239237,,,,,,,,,,7.08,2,0,上市,114,1715142,,,,,,0,,3446913,,2207676,,,,,,3446913,,,,5410913,,-248858,18044205,25915629,7871424,7871424,2440837,,5162055,,2207676,,3446913,,,,,
,0,2369,菱生,,,-46222,,,,,,,,,,-0.66,2,,上市,114,5831,,,,,,,,-261024,,-307246,,,,,,-248759,-12265,,,-256540,,1347,2647196,2576445,-70751,-70751,185789,,-255193,,-294981,-12265,-261024,,,,,
,,2371,大同,6955,,-829914,,,,,,,,,,0.36,2,,上市,114,441372,,,,,,,,555623,,-274291,,,,,,774024,-218401,,,1193680,,-196685,19336893,23551874,4214981,4214981,3028256,,996995,,295262,-569553,555623,,,,,
,,2373,震旦行,,,-864344,,,,,,,,,,1.78,2,50917,上市,114,115990,,,,,,48666,,426291,,-438053,,,,,,400928,25363,,,375324,,166957,2813455,5252226,2438771,2441022,2065698,,542281,,-369462,-68591,426291,,,,,
,,2374,佳能,,,-390543,,,,,,,,,,0.71,2,,上市,114,80526,,,,,,,,170986,,-219557,,,,,,202946,-31960,,,347684,,-96172,2732272,3826176,1093904,1093904,746220,,251512,,-154633,-64924,170986,,,,,
,,2375,凱美,,,-664167,,,,,,,,,,1.42,2,,上市,114,122628,,,,,,,,154130,,-510037,,,,,,154130,,,,261557,,15201,2208594,2770738,562144,562144,300587,,276758,,-510037,,154130,,,,,
,,2376,技嘉,,,-1151320,,,,,,,,,,9.20,2,,上市,114,2120138,,,,,,,,6759916,,5608596,,,,,,6165676,594240,,,9532742,,-652688,149892289,168005546,18113257,18113257,8580515,,8880054,,5017227,591369,6759916,,,,,
,,2377,微星,,,-1334559,,,,,,,,,,2.86,2,,上市,114,771195,,,,,,,,2419947,,1085388,,,,,,2419947,,,,3075400,,115742,102545990,114856981,12310991,12310991,9235591,,3191142,,1085388,,2419947,,,,,
,,2379,瑞昱,,,-5258401,,,,,,,,,,16.91,2,,上市,114,1558864,,,,,,,,8670623,,3412222,,,,,,8670609,14,,,8911728,,1317759,32850378,66936759,34086381,34086381,25174653,,10229487,,3412208,14,8670623,,,,,
,,2380,虹光,,,-107491,,,,,,,,,,0.73,2,,上市,114,7941,,,,,,,,157979,,50488,,,,,,157727,252,,,72211,,93709,834084,1336419,502335,502335,430124,,165920,,50395,93,157979,,,,,
,,2382,廣達,,,-20890929,,,,,,,,,,9.43,2,,上市,114,10113546,,,,,,,,36772555,,15881626,,,,,,36359108,413447,,,45003270,,1882831,915777757,989793642,74015885,74015885,29012615,,46886101,,15726098,155528,36772555,,,,,
,,2383,台光電,,,-2470570,,,,,,,,,,20.03,2,,上市,114,2189738,,,,,,,,6944760,,4474190,,,,,,6946779,-2019,,,9183320,,-48822,30768217,44187758,13419541,13419541,4236221,,9134498,,4474246,-56,6944760,,,,,
,,2385,群光,,,-6099563,,,,,,,,,,5.15,2,,上市,114,1006293,,,,,,,,4163563,,-1936000,,,,,,3745264,418299,,,4062119,,1107737,39125148,47775559,8650411,8650411,4588292,,5169856,,-1788076,-147924,4163563,,,,,
,,2387,精元,,,-843520,,,,,,,,,,1.17,2,,上市,114,240641,,,,,,,,186564,,-656956,,,,,,226921,-40357,,,557786,,-130581,7990592,9373567,1382975,1382975,825189,,427205,,-523658,-133298,186564,,,,,
,,2388,威盛,,,-1175467,,,,,,,,,,-1.14,2,,上市,114,64943,,,,,,,,-622245,,-1797712,,,,,,-631496,9251,,,-646320,,89018,3089071,4176932,1087861,1087861,1734181,,-557302,,-1786347,-11365,-622245,,,,,
,,2390,云辰,,,-21902,,,,,,,,,,0.20,2,,上市,114,3338,,,,,,,,38050,,16148,,,,,,38050,0,,,-13314,,54702,275615,352125,76510,76510,89824,,41388,,16148,0,38050,,,,,
,,2392,正崴,,,-2698781,,,,,,,,,,-1.83,2,,上市,114,-241069,,,,,,,,-5832753,,-8531534,,,,,,-845659,-4987094,,,-5031142,,-1042680,43305602,42753591,-552011,-552011,4479131,,-6073822,,-3688836,-4842698,-5832753,,,,,
,,2393,億光,,,-610076,,,,,,,,,,2.05,2,,上市,114,332843,,,,,,,,918577,,308501,,,,,,907482,11095,,,1406657,,-155237,6941450,10095939,3154489,3154489,1747832,,1251420,,325491,-16990,918577,,,,,
,,2395,研華,,,-1203596,,,,,,,,,,5.47,2,,上市,114,1071434,,,,,,,,4661128,,3457532,,,,,,4722963,-61835,,,6047329,,-314767,21026389,35187042,14160653,14160653,8113324,,5732562,,3518034,-60502,4661128,,,,,
,,2397,友通,,,-117702,,,,,,,,,,1.82,2,,上市,114,85840,,,,,,,,278498,,160796,,,,,,208147,70351,,,421761,,-57423,4001945,5499224,1497279,1497279,1075518,,364338,,132041,28755,278498,,,,,
,,2399,映泰,,,-3010,,,,,,,,,,-0.28,2,,上市,114,-19631,,,,,,,,-49152,,-52162,,,,,,-49152,,,,-78148,,9365,896001,950861,54860,54860,133008,,-68783,,-52162,,-49152,,,,,
,,2401,凌陽,-1009,,-386716,,,,,,,,,,-0.12,2,,上市,114,74004,,,,,,,,90316,,-296400,,,,,,-71387,161703,,,73272,,91048,1711328,3247807,1536479,1536479,1462198,,164320,,-431693,135293,90316,,,,,
,,2402,毅嘉,,,-835615,,,,,,,,,,1.26,2,,上市,114,92726,,,,,,,,381834,,-453781,,,,,,381834,,,,439750,,34810,4248312,5239099,990787,990787,551037,,474560,,-453781,,381834,,,,,
,,2404,漢唐,,,-425330,,,,,,,,,,17.96,2,,上市,114,949846,,,,,,,,3468872,,3043542,,,,,,3387426,81446,,,4933565,,-514847,20486483,26302707,5816224,5816224,882659,,4418718,,2986257,57285,3468872,,,,,
,,2405,輔信,,,-48542,,,,,,,,,,-0.15,2,,上市,114,-5780,,,,,,,,-55918,,-104460,,,,,,-51034,-4884,,,-31442,,-30256,496582,839065,342483,342483,373925,,-61698,,-99442,-5018,-55918,,,,,
,,2406,國碩,,,97980,,,,,,,,,,-0.76,2,2204,上市,114,-18753,,,,,,0,,-764772,,-666792,,,,,,-268357,-496415,,,-386214,,-397311,2230414,2389112,158698,160902,547116,,-783525,,-241607,-425185,-764772,,,,,
,,2408,南亞科,,,-4415637,,,,,,,,,,-1.95,2,,上市,114,-1481067,,,,,,1141,,-6042752,,-10458389,,,,,,-6042752,,,,-7656522,,132703,20952549,17714034,-3238515,-3239656,4416866,,-7523819,,-10458389,,-6042752,,,,,
,,2409,友達,,,-7681640,,,,,,,,,,0.69,2,,上市,114,1456629,,,,,,,,5163501,,-2518139,,,,,,5241612,-78111,,,2644028,,3976102,123198183,141338620,18140437,18140437,15496409,,6620130,,-2150106,-368033,5163501,,,,,
,,2412,中華電,6214,,570070,,,,,,,,,,2.57,2,,上市,114,5028831,,,,,,,,20800437,,21370507,,,,,,19966358,834079,,,25067757,,761511,69158355,112538805,43380450,43380450,18318907,,25829268,,20571526,798981,20800437,,,,,
,,2413,環科,,,-55661,,,,,,,,,,-0.95,2,,上市,114,-21384,,,,,,,,-120945,,-176606,,,,,,-120864,-81,,,-33185,,-109144,1341498,1563237,221739,221739,254924,,-142329,,-176525,-81,-120945,,,,,
,,2414,精技,,,-13805,,,,,,,,,,1.59,2,,上市,114,70385,,,,,,,,275562,,261757,,,,,,257186,18376,,,365367,,-19420,12798326,13908068,1109742,1109742,744375,,345947,,251677,10080,275562,,,,,
,,2415,錩新,8674,,-469954,,,,,,,,,,0.71,2,,上市,114,39970,,,,,,,,78646,,-391308,,,,,,63602,15044,,,133554,,-14938,837346,1122558,285212,285212,160332,,118616,,-220315,-170993,78646,,,,,
,,2417,圓剛,,,-30589,,,,,,,,,,-0.96,2,,上市,114,-503,,,,,,,,-144697,,-175286,,,,,,-125329,-19368,,,-62357,,-82843,735393,1649279,913886,913886,976243,,-145200,,-139657,-35629,-144697,,,,,
,,2419,仲琦,,,-278466,,,,,,,,,,-0.27,2,,上市,114,-21478,,,,,,,,-14864,,-293330,,,,,,-85336,70472,,,-19925,,-16417,3586992,4288481,701489,701489,721414,,-36342,,-363181,69851,-14864,,,,,
,,2420,新巨,,,-85077,,,,,,,,,,1.74,2,,上市,114,73156,,,,,,,,265794,,180717,,,,,,265922,-128,,,315643,,23307,617360,1124772,507412,507412,191769,,338950,,180845,-128,265794,,,,,
,,2421,建準,,,-402348,,,,,,,,,,3.10,2,,上市,114,250832,,,,,,,,846273,,443925,,,,,,846273,0,,,1230475,,-133370,6183972,8825430,2641458,2641458,1410983,,1097105,,443925,0,846273,,,,,
,,2423,固緯,,,-59762,,,,,,,,,,1.20,2,,上市,114,54177,,,,,,,,174404,,114642,,,,,,174404,0,,,256652,,-28071,629116,1373316,744200,744200,487548,,228581,,114642,0,174404,,,,,
,,2424,隴華,,,1099,,,,,,,,,,-0.70,2,,上市,114,0,,,,,,,,-36384,,-35285,,,,,,-40474,4090,,,-48464,,12080,81993,102267,20274,20274,68738,,-36384,,-39783,4498,-36384,,,,,
,67125,2425,承啟,,,-102699,,,,,,,,,,-1.42,2,,上市,114,14216,,,,,,,,-104390,,-207089,,,,,,-137281,32891,,,-20994,,-136305,1470176,1565508,95332,95332,116326,,-157299,,-204387,-2702,-171515,,,,,
,,2426,鼎元,0,,-30727,,,,,,,,,,-0.07,2,,上市,114,-4626,,,,,,,,-21956,,-52683,,,,,,-21956,0,,,6990,,-33572,1095913,1271555,175642,175642,168652,,-26582,,-52683,0,-21956,,,,,
,,2427,三商電,,,-39476,,,,,,,,,,0.85,2,,上市,114,39707,,,,,,,,167228,,127752,,,,,,167228,0,,,237005,,-30070,2337658,3146530,808872,808872,571867,,206935,,127752,0,167228,,,,,
,,2428,興勤,,,-859358,,,,,,,,,,5.23,2,,上市,114,295799,,,,,,,,661315,,-198043,,,,,,670003,-8688,,,1015161,,-58047,2349807,3951014,1601207,1601207,586046,,957114,,-189355,-8688,661315,,,,,
,,2429,銘旺科,,,-667,,,,,,,,,,-0.69,2,,上市,114,1499,,,,,,,,-61059,,-61726,,,,,,-59383,-1676,,,-65004,,5444,195353,201485,6132,6132,71136,,-59560,,-60050,-1676,-61059,,,,,
,,2430,燦坤,,,-9584,,,,,,,,,,0.29,2,,上市,114,8098,,,,,,,,34177,,24593,,,,,,34177,,,,74731,,-32456,7531956,8861637,1329681,1329681,1254950,,42275,,24593,,34177,,,,,
,,2431,聯昌,,,-94417,,,,,,,,,,-0.31,2,,上市,114,12,,,,,,,,-34021,,-128438,,,,,,-34021,,,,-50844,,16835,220601,221683,1082,1082,51926,,-34009,,-128438,,-34021,,,,,
,,2432,倚天酷碁-創,,,-71383,,,,,,,,,,0.50,2,,上市,114,9690,,,,,,,,31166,,-40217,,,,,-1211,32377,,,,32819,,8037,1296138,1471620,175482,175482,142663,,40856,-40,-40177,,31166,,,,,
,,2433,互盛電,,,-253188,,,,,,,,,,1.10,2,,上市,114,45048,,,,,,,,168176,,-85012,,,,,,159000,9176,,,200442,,12782,864555,1346660,482105,482105,281663,,213224,,-30020,-54992,168176,,,,,
,,2434,統懋,,,-5746,,,,,,,,,,-0.14,2,,上市,114,0,,,,,,,,-5282,,-11028,,,,,,-5282,,,,-27359,,22077,24268,22578,-1690,-1690,25669,,-5282,,-11028,,-5282,,,,,
,,2436,偉詮電,,,-67733,,,,,,,,,,0.29,2,,上市,114,-4130,,,,,,,,51027,,-16706,,,,,,52234,-1207,,,166158,,-119261,1203075,1724013,520938,520938,354780,,46897,,-15477,-1229,51027,,,,,
,,2438,翔耀,,,-15516,,,,,,,,,,-0.56,2,,上市,114,-16,,,,,,,,-46962,,-62478,,,,,,-34926,-12036,,,-32687,,-14291,155622,218849,63227,63227,95914,,-46978,,-46557,-15921,-46962,,,,,
,,2439,美律,,,-1327198,,,,,,,,,,1.43,2,,上市,114,33620,,,,,,,,503810,,-823388,,,,,,356119,147691,,,348370,,189060,16880945,19184746,2303801,2303801,1955431,,537430,,-796640,-26748,503810,,,,,
,,2440,太空梭,,,-70735,,,,,,,,,,-0.20,2,,上市,114,6267,,,,,,,,-28309,,-99044,,,,,,-28309,,,,12462,,-34504,1692249,1763330,71081,71081,58619,,-22042,,-99044,,-28309,,,,,
,,2441,超豐,,,182246,,,,,,,,,,1.88,2,,上市,114,283421,,,,,,,,1066850,,1249096,,,,,,1067046,-196,,,1441370,,-91099,6463482,8217500,1754018,1754018,312648,,1350271,,1249292,-196,1066850,,,,,
,,2442,新美齊,,,-6210,,,,,,,,,,0.54,2,,上市,114,55592,,,,,,,,142296,,136086,,,,,,141798,498,,,144832,,53056,465401,711486,246085,246085,101253,,197888,,135588,498,142296,,,,,
,,2444,兆勁,,,-2460,,,,,,,,,,-1.08,2,,上市,114,0,,,,,,,,-109914,,-112374,,,,,0,-109914,0,,,-57929,,-51985,567323,600439,33116,33116,91045,,-109914,0,-112374,0,-109914,,,,,
,3053084,2449,京元電子,,,-919008,,,,,,,,,,5.29,2,,上市,114,1333047,,,,,,,,6507485,,5588477,,,,,,6465472,42013,,,3698857,,1088591,10255424,15677364,5421940,5421940,1723083,,4787448,,5547004,41473,3454401,,,,,
,,2450,神腦,443,,-32341,,,,,,,,,,0.77,2,,上市,114,31975,,,,,,,,198908,,166567,,,,,,199463,-555,,,107705,,123178,13254875,14869658,1614783,1614783,1507521,,230883,,167122,-555,198908,,,,,
,,2451,創見,,,-60326,,,,,,,,,,1.85,2,,上市,114,203210,,,,,,,,794166,,733840,,,,,,794166,,,,1259714,,-262338,4244194,6213284,1969090,1969090,709376,,997376,,733840,,794166,,,,,
,,2453,凌群,,,-2717,,,,,,,,,,1.48,2,,上市,114,40185,,,,,,,,147904,,145187,,,,,,148429,-525,,,180906,,7183,2374574,3181673,807099,807099,626193,,188089,,146206,-1019,147904,,,,,
,,2454,聯發科,,,-39037354,,,,,,,,,,35.92,2,,上市,114,10187408,,,,,,,,57593358,,18556004,,,,,,57173177,420181,,,59432264,,8348502,155993666,303680808,147687142,147687142,88254878,,67780766,,18216895,339109,57593358,,,,,
,,2455,全新,,,,,,,,,,,,,1.05,2,,上市,114,27431,,,,,,,,193596,,193596,,,,,,,,,,301054,,-80027,945534,1507750,562216,562216,261162,,221027,,,,193596,,,,,
,,2457,飛宏,,,-750795,,,,,,,,,,-1.10,2,,上市,114,-52752,,,,,,,,-468864,,-1219659,,,,,,-468864,,,,-485696,,-35920,3811727,4674355,862628,862628,1348324,,-521616,,-1219659,0,-468864,,,,,
,,2458,義隆,,,5898,,,,,,,,,,3.15,2,80,上市,114,314280,,,,,,,,825011,,830909,,,,,,902172,-77161,,,1529359,,-390068,3130509,6150602,3020093,3020173,1490814,,1139291,,908816,-77907,825011,,,,,
,,2459,敦吉,,,-628334,,,,,,,,,,2.76,2,,上市,114,77281,,,,,,,,297840,,-330494,,,,,,291280,6560,,,264847,,110274,1767498,2350577,583079,583079,318232,,375121,,-302495,-27999,297840,,,,,
,,2460,建通,,,-213492,,,,,,,,,,-1.12,2,,上市,114,148,,,,,,,,-186043,,-399535,,,,,,-186043,,,,-155526,,-30369,1447965,1473658,25693,25693,181219,,-185895,,-399535,,-186043,,,,,
,,2461,光群雷,,,-413127,,,,,,,,,,-0.42,2,,上市,114,40133,,,,,,,,-80306,,-493433,,,,,,-71130,-9176,,,-2074,,-38099,2016150,2581197,565047,565047,567121,,-40173,,-420007,-73426,-80306,,,,,
,,2462,良得電,,,-199524,,,,,,,,,,-0.52,2,,上市,114,-21379,,,,,,,,-78339,,-277863,,,,,,-78527,188,,,77676,,-177394,1769575,2066485,296910,296910,219234,,-99718,,-276042,-1821,-78339,,,,,
,,2464,盟立,2180,,-202456,,,,,,,,,,-0.59,2,,上市,114,-33862,,,,,,-4686,,-116685,,-319141,,,,,,-119994,3309,,,21239,,-171786,2719324,3364854,645530,650216,631157,,-150547,,-322272,3131,-116685,,,,,
,-11042,2465,麗臺,,,-36041,,,,,,,,,,0.52,2,,上市,114,-14982,,,,,,,,43515,,7474,,,,,,43517,-2,,,36299,,3276,1310766,1556434,245668,245668,209369,,39575,,7476,-2,54557,,,,,
,,2466,冠西電,,,-329496,,,,,,,,,,-1.29,2,,上市,114,1105,,,,,,,,-221196,,-550692,,,,,,-221196,,,,-149549,,-70542,444145,447530,3385,3385,152934,,-220091,,-550692,,-221196,,,,,
,,2467,志聖,,,-508242,,,,,,,,,,2.38,2,,上市,114,127798,,,,,,,,379322,,-128920,,,,,,357580,21742,,,453059,,54061,1625253,2819153,1193900,1193900,740841,,507120,,-110016,-18904,379322,,,,,
,,2468,華經,,,-6031,,,,,,,,,,0.50,2,,上市,114,9517,,,,,,,,35237,,29206,,,,,,35237,,,,34657,,10097,1317978,1443069,125091,125091,90434,,44754,,29206,,35237,,,,,
,,2471,資通,,,-3789,,,,,,,,,,0.39,2,,上市,114,-1715,,,,,,,,18690,,14901,,,,,,18660,30,,,42740,,-25765,279828,438541,158713,158713,115973,,16975,,15257,-356,18690,,,,,
,,2472,立隆電,,,-1053141,,,,,,,,,,2.90,2,,上市,114,272071,,,,,,,,732045,,-321096,,,,,,477286,254759,,,1116339,,-112223,3860990,5606203,1745213,1745213,628874,,1004116,,-219720,-101376,732045,,,,,
,,2474,可成,,,-15383599,,,,,,,,,,2.91,2,,上市,114,1268042,,,,,,,,1997859,,-13385740,,,,,,1886491,111368,,,1768235,,1497666,6362507,9434621,3072114,3072114,1303879,,3265901,,-13497108,111368,1997859,,,,,
,,2476,鉅祥,191,,-503753,,,,,,,,,,1.10,2,,上市,114,154758,,,,,,,,292703,,-211050,,,,,,232523,60180,,,546896,,-99435,2425790,3457947,1032157,1032157,485452,,447461,,-232676,21626,292703,,,,,
,,2477,美隆電,,,-610490,,,,,,,,,,0.97,2,,上市,114,49454,,,,,,,,145047,,-465443,,,,,,154292,-9245,,,47087,,147414,870807,1175519,304712,304712,257625,,194501,,-419969,-45474,145047,,,,,
,,2478,大毅,,,-222956,,,,,,,,,,1.49,2,,上市,114,15931,,,,,,,,215395,,-7561,,,,,,214715,680,,,301224,,-69898,2120153,2715098,594945,594945,293721,,231326,,-4699,-2862,215395,,,,,
,,2480,敦陽科,,,-20365,,,,,,,,,,4.16,2,,上市,114,114451,,,,,,,,442013,,421648,,,,,,442013,0,,,525432,,31032,3220071,4247469,1027398,1027398,501966,,556464,,421648,0,442013,,,,,
,,2481,強茂,,,-1100797,,,,,,,,,,1.38,2,,上市,114,139026,,,,,,,,617033,,-483764,,,,,,528440,88593,,,573117,,182942,4497852,6471760,1973908,1973908,1400791,,756059,,-514142,30378,617033,,,,,
