保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,2231,為升,,,31032,,,,,,,,,,1.05,2,,上市,113,71096,,,,,,,,130788,,161820,,,,,,148280,-17492,,,83510,,118374,1371342,2044300,672958,672958,589448,,201884,,178587,-16767,130788,,,,,
,,2233,宇隆,,,125621,,,,,,,,,,5.49,2,,上市,113,59227,,,,,,,,330112,,455733,,,,,,331100,-988,,,349999,,39340,1143105,1805161,662056,662056,312057,,389339,,456922,-1189,330112,,,,,
,,2236,百達-KY,,,64769,,,,,,,,,,0.08,2,,上市,113,23442,,,,,,,,-21512,,43257,,,,,,3795,-25307,,,-25634,,27564,598227,821799,223572,223572,249206,,1930,,67498,-24241,-21512,,,,,
,,2237,華德動能-創,,,8,,,,,,,,,,-1.82,2,,上市,113,211,,,,,,,,-208535,,-208527,,,,,,-205455,-3080,,,-167652,,-40672,474535,401505,-73030,-73030,94622,,-208324,,-205449,-3078,-208535,,,,,
,,2239,英利-KY,,,595018,,,,,,,,,,0.22,2,,上市,113,15567,,,,,,,,51506,,646524,,,,,,26739,24767,,,137403,,-70330,9483589,10846990,1363401,1363401,1225998,,67073,,443165,203359,51506,,,,,
,,2241,艾姆勒,,,5134,,,,,,,,,,-0.71,2,,上市,113,-1080,,,,,,,,-86095,,-80961,,,,,,-74166,-11929,,,-88998,,1823,340164,354799,14635,14635,103633,,-87175,,-71472,-9489,-86095,,,,,
,,2243,宏旭-KY,,,49483,,,,,,,,,,0.18,2,,上市,113,15620,,,,,,,,12672,,62155,,,,,,12672,,,,30177,,-1885,765331,850054,84723,84723,54546,,28292,,62155,,12672,,,,,
,,2247,汎德永業,12598,,,,,,,,,,,,12.01,2,,上市,113,247778,,,,,,,,968922,,968922,,,,,,968922,,,,1181855,,34845,26022694,29218636,3195942,3195942,2026685,,1216700,,968922,,968922,,,,,
,,2248,華勝-KY,,,21139,,,,,,,,,,3.08,2,,上市,113,15836,,,,,,,,129324,,150463,,,,,,129324,,,,122765,,22395,642013,926229,284216,284216,161451,,145160,,150463,,129324,,,,,
,,2250,IKKA-KY,,,-9758,,,,,,,,,,3.30,2,,上市,113,29272,,,,,,,,101240,,91482,,,,,,101240,,,,120827,,9685,1388730,1738046,349316,349316,228489,,130512,,91482,,101240,,,,,
,,2254,巨鎧精密-創,,,236629,,,,,,,,,,-0.65,2,,上市,113,-10290,,,,,,,,-41392,,195237,,,,,,-41392,,,,-45833,,-5849,231114,306341,75227,75227,121060,,-51682,,195237,,-41392,,,,,
,,2258,鴻華先進-創,,,1180,,,,,,,,,,-0.42,2,,上市,113,-194710,,,,,,,,-729039,,-727859,,,,,,-729039,,,,-1034759,,111010,3633320,4426925,793605,793605,1828364,,-923749,,-727859,,-729039,,,,,
,,2301,光寶科,,,3341722,,,,,,,,,,2.40,2,,上市,113,1694929,,,,,,,,5517535,,8859257,,,,,,5502694,14841,,,5511983,,1700481,48826857,62061396,13234539,13234539,7722556,,7212464,,8808955,50302,5517535,,,,,
,,2302,麗正,,,8512,,,,,,,,,,0.30,2,,上市,113,12560,,,,,,,,50074,,58586,,,,,,50074,,,,36488,,26146,224538,350678,126140,126140,89652,,62634,,58586,,50074,,,,,
,,2303,聯電,732125,,9329205,,,,,,,,,,1.95,2,,上市,113,4936402,,,,,,,,24204809,,33534014,,,,,,24242305,-37496,,,25555933,,3585278,74548735,111431389,36882654,36882654,12058846,,29141211,,33571452,-37438,24204809,,,,,
,,2305,全友,,,34637,,,,,,,,,,0.20,2,,上市,113,7682,,,,,,,,52571,,87208,,,,,,41365,11206,,,-41403,,101656,233821,337776,103955,103955,145358,,60253,,74439,12769,52571,,,,,
,,2308,台達電,,,9506902,,,,,,,,,,6.05,2,,上市,113,4879900,,,,,,,,18921261,,28428163,,,,,,15711783,3209478,,,20527288,,3273873,132491719,194741962,62250243,62250243,41722955,,23801161,,24061533,4366630,18921261,,,,,
,,2312,金寶,,,433934,,,,,,,,,,0.60,2,,上市,113,415636,,,,,,,,1266398,,1700332,,,,,,890457,375941,,,2103122,,-421088,68165479,72974649,4809170,4809170,2706048,,1682034,,1014048,686284,1266398,,,,,
,,2313,華通,,,1139328,,,,,,,,,,1.80,2,,上市,113,503265,,,,,,,,2144283,,3283611,,,,,,2144283,,,,2120031,,527517,27710592,32440913,4730321,4730321,2610290,,2647548,,3283611,,2144283,,,,,
,,2314,台揚,,,51506,,,,,,,,,,-1.48,2,,上市,113,6168,,,,,,,,-372643,,-321137,,,,,,-372643,,,,-345329,,-21146,894846,932460,37614,37614,382943,,-366475,,-321137,,-372643,,,,,
,,2316,楠梓電,,,156498,,,,,,,,,,1.96,2,,上市,113,128714,,,,,,,,355137,,511635,,,,,,355137,,,,-259863,,743714,1603815,1552975,-50840,-50840,209023,,483851,,511635,,355137,,,,,
,,2317,鴻海,,,66005561,,,,,,,,,,4.12,2,,上市,113,17090965,,,,,,,,63817570,,129823131,,,,,,57054123,6763447,,,81354995,,-446460,2691373679,2874542542,183168863,183168863,101813868,,80908535,,116473104,13350027,63817570,,,,,
,,2321,東訊,,,8834,,,,,,,,,,-1.03,2,,上市,113,760,,,,,,,,-12074,,-3240,,,,,,-14244,2170,,,-10856,,-458,241626,334466,92840,92840,103696,,-11314,,-5410,2170,-12074,,,,,
,,2323,中環,,,191392,,,,,,,,,,1.04,2,,上市,113,14342,,,,,,,,1123706,,1315098,,,,,,1130234,-6528,,,-190427,,1328475,2798342,3604056,805714,805714,996141,,1138048,,1319795,-4697,1123706,,,,,
,,2324,仁寶,,,7537519,,,,,,,,,,1.10,2,,上市,113,1634737,,,,,,,,5584014,,13121533,,,,,,4772215,811799,,,6898948,,319803,415200772,436780227,21579455,21579455,14680507,,7218751,,12209395,912138,5584014,,,,,
,,2327,國巨*,,,7319975,,,,,,,,,,24.04,2,,上市,113,3369199,,,,,,,,10115715,,17435690,,,,,,10061537,54178,,,11446190,,2038724,39250708,59923084,20672376,20672376,9226186,,13484914,,17377079,58611,10115715,,,,,
,,2328,廣宇,,,401645,,,,,,,,,,0.86,2,,上市,113,178187,,,,,,,,527881,,929526,,,,,,445136,82745,,,535625,,170443,8763198,10103988,1340790,1340790,805165,,706068,,795626,133900,527881,,,,,
,,2329,華泰,0,,-125253,,,,,,,,,,1.20,2,,上市,113,179733,,,,,,,,852937,,727684,,,,,,852937,,,,779215,,253455,6834171,8236389,1402218,1402218,623003,,1032670,,727684,,852937,,,,,
,,2330,台積電,-1403308,,54738547,,,,,,,,,,18.25,2,,上市,113,99971078,,,,,,,,472882701,,527621248,,,,,,473330405,-447704,,,535573848,,37279931,593524631,1266154378,672629747,672629747,135652591,,572853779,,529663992,-2042744,472882701,,,,,
,,2331,精英,,,1052126,,,,,,,,,,0.13,2,,上市,113,65552,,,,,,,,71099,,1123225,,,,,,71211,-112,,,-185599,,322250,7341302,8449875,1108573,1108573,1294172,,136651,,1122785,440,71099,,,,,
,,2332,友訊,,,318027,,,,,,,,,,-0.05,2,,上市,113,106753,,,,,,,,30028,,348055,,,,,,-31158,61186,,,-195753,,332534,5568043,7283559,1715516,1715516,1911269,,136781,,241068,106987,30028,,,,,
,,2337,旺宏,,,112920,,,,,,,,,,-0.74,2,,上市,113,-145742,,,,,,,,-1364831,,-1251911,,,,,,-1365654,823,,,-1813499,,302926,9137941,12216036,3078095,3078095,4891594,,-1510573,,-1252734,823,-1364831,,,,,
,,2338,光罩,,,14166,,,,,,,,,,2.01,2,,上市,113,23047,,,,,,,,274296,,288462,,,,,,429360,-155064,,,130731,,166612,3137338,3847924,710586,710586,579855,,297343,,443526,-155064,274296,,,,,
,,2340,台亞,,,-40905,,,,,,,,,,-0.21,2,,上市,113,-8200,,,,,,,,-94032,,-134937,,,,,,-90400,-3632,,,-187958,,85726,1680967,2038253,357286,357286,545244,,-102232,,-131305,-3632,-94032,,,,,
,,2342,茂矽,,,-3405,,,,,,,,,,0.12,2,,上市,113,0,,,,,,,,19124,,15719,,,,,,18794,330,,,-22345,,41469,684670,827200,142530,142530,164875,,19124,,15389,330,19124,,,,,
,,2344,華邦電,,,-2145829,,,,,,,,,,0.30,2,,上市,113,469039,,,,,,,,1447850,,-697979,,,,,,1258675,189175,,,975837,,941052,28931802,41605334,12673532,12673532,11697695,,1916889,,-683033,-14946,1447850,,,,,
,,2345,智邦,,,2429416,,,,,,,,,,8.64,2,,上市,113,1341363,,,,,,,,4824692,,7254108,,,,,,4824692,,,,4969153,,1196902,34142420,43260102,9117682,9117682,4148529,,6166055,,7254108,,4824692,,,,,
,,2347,聯強,,,2627572,,,,,,,,,,2.41,2,,上市,113,1028298,,,,,,,,4249467,,6877039,,,,,,4022125,227342,,,4338632,,939133,195334149,203959946,8625797,8625797,4287165,,5277765,,6647839,229200,4249467,,,,,
,,2348,海悅,,,130005,,,,,,,,,,9.36,2,,上市,113,368295,,,,,,,,1533207,,1663212,,,,,,1459443,73764,,,1579648,,321854,1880493,3942003,2061510,2061510,481862,,1901502,,1589448,73764,1533207,,,,,
,,2349,錸德,,,46795,,,,,,,,,,0.03,2,,上市,113,32939,,,,,,,,128009,,174804,,,,,,20968,107041,,,-99873,,260821,3126134,3800690,674556,674556,774429,,160948,,64782,110022,128009,,,,,
,,2351,順德,,,70177,,,,,,,,,,2.10,2,,上市,113,112500,,,,,,,,409726,,479903,,,,,,382731,26995,,,467344,,54882,4254086,5173171,919085,919085,451741,,522226,,452908,26995,409726,,,,,
,,2352,佳世達,,,1842444,,,,,,,,,,0.47,2,,上市,113,944383,,,,,,,,1201047,,3043491,,,,,,920047,281000,,,2112434,,32996,80942138,96771766,15829628,15829628,13717194,,2145430,,2413372,630119,1201047,,,,,
,,2353,宏碁,38969,,2438852,,,,,,,,,,0.87,2,,上市,113,1356561,,,,,,,,2996999,,5435851,,,,,,2606061,390938,,,2248853,,2104707,112596114,125970250,13374136,13374136,11164252,,4353560,,4994171,441680,2996999,,,,,
,,2354,鴻準,,,2931894,,,,,,,,,,1.21,2,,上市,113,629141,,,,,,,,1668490,,4600384,,,,,,1713982,-45492,,,483274,,1814357,20217079,22357485,2140406,2140406,1657132,,2297631,,4675670,-75286,1668490,,,,,
,,2355,敬鵬,,,236849,,,,,,,,,,1.67,2,,上市,113,308898,,,,,,,,663846,,900695,,,,,,663811,35,,,611405,,361339,6986351,8269956,1283605,1283605,672200,,972744,,900703,-8,663846,,,,,
,,2356,英業達,,,2918520,,,,,,,,,,0.81,2,,上市,113,812847,,,,,,,,2895033,,5813553,,,,,,2900153,-5120,,,4738414,,-1030534,270037436,284664763,14627327,14627327,9888913,,3707880,,5807113,6440,2895033,,,,,
,,2357,華碩,,,15136651,,,,,,,,,,23.23,2,,上市,113,4186798,,,,,,-3391,,18737930,,33874581,,,,,,17251384,1486546,,,16345776,,6578952,219053346,266603513,47550167,47553558,31207782,,22924728,,31627345,2247236,18737930,,,,,
,,2359,所羅門,,,16315,,,,,,,,,,0.35,2,,上市,113,50530,,,,,,,,67275,,83590,,,,,,59573,7702,,,-53297,,171102,1199040,1548386,349346,349346,402643,,117805,,74634,8956,67275,,,,,
,,2360,致茂,,,373578,,,,,,,,,,5.61,2,201,上市,113,610890,,,,,,0,,2413359,,2786937,,,,,,2362181,51178,,,2414512,,609737,4100310,9932938,5832628,5832829,3418317,,3024249,,2717586,69351,2413359,,,,,
,,2362,藍天,,,2659577,,,,,,,,,,2.10,2,,上市,113,70254,,,,,,,,1227064,,3886641,,,,,,1227064,,,,1011398,,285920,9679943,12147868,2467925,2467925,1456527,,1297318,,3886641,,1227064,,,,,
,,2363,矽統,,,813658,,,,,,,,,,-0.26,2,,上市,113,82761,,,,,,,,-212111,,601547,,,,,,-193780,-18331,,,-177329,,47979,34287,84451,50164,50164,227493,,-129350,,619878,-18331,-212111,,,,,
,,2364,倫飛,,,2072,,,,,,,,,,2.39,2,,上市,113,474,,,,,,,,73170,,75242,,,,,,74197,-1027,,,42187,,31457,349873,557043,207170,207170,164983,,73644,,77703,-2461,73170,,,,,
,,2365,昆盈,,,71400,,,,,,,,,,0.33,2,,上市,113,18633,,,,,,,,74231,,145631,,,,,,74144,87,,,37771,,55093,292042,487179,195137,195137,157366,,92864,,145296,335,74231,,,,,
,,2367,燿華,,,249180,,,,,,,,,,1.25,2,,上市,113,10474,,,,,,,,835768,,1084948,,,,,,835768,,,,810817,,35425,7539277,9292462,1753185,1753185,942368,,846242,,1084948,,835768,,,,,
,0,2368,金像電,-17023,,401280,,,,,,,,,,5.63,2,0,上市,113,1402980,,,,,,0,,2738042,,3139322,,,,,,2738042,,,,3926901,,214121,13175730,18638895,5463165,5463165,1519241,,4141022,,3139322,,2738042,,,,,
,96491,2369,菱生,,,40021,,,,,,,,,,0.02,2,,上市,113,-3485,,,,,,,,-13421,,26600,,,,,,8239,-21660,,,-154088,,40691,2678886,2724970,46084,46084,200172,,-113397,,48260,-21660,-109912,,,,,
,,2371,大同,2638,,258487,,,,,,,,,,-0.09,2,,上市,113,231969,,,,,,,,-367684,,-109197,,,,,,-213295,-154389,,,-241694,,105979,20416822,23490750,3073928,3073928,3318260,,-135715,,-95993,-13204,-367684,,,,,
,,2373,震旦行,,,242049,,,,,,,,,,1.91,2,416,上市,113,119382,,,,,,,,456621,,698670,,,,,,428372,28249,,,397940,,178063,3066105,5614541,2548436,2548852,2150912,,576003,,642757,55913,456621,,,,,
,,2374,佳能,,,308055,,,,,,,,,,1.04,2,,上市,113,58648,,,,,,,,293045,,601100,,,,,,296960,-3915,,,152488,,199205,2005502,2794759,789257,789257,636769,,351693,,595219,5881,293045,,,,,
,,2375,凱美,,,133990,,,,,,,,,,2.52,2,,上市,113,112627,,,,,,,,274302,,408292,,,,,,274302,,,,206073,,180856,2124517,2616856,492339,492339,286266,,386929,,408292,,274302,,,,,
,,2376,技嘉,,,375157,,,,,,,,,,7.84,2,,上市,113,1426190,,,,,,,,5350232,,5725389,,,,,,4985485,364747,,,6927933,,-151511,114874312,129087759,14213447,14213447,7285514,,6776422,,5360867,364522,5350232,,,,,
,,2377,微星,,,369950,,,,,,,,,,5.44,2,,上市,113,1107594,,,,,,,,4599499,,4969449,,,,,,4599499,,,,4434673,,1272420,82010964,94298558,12287594,12287594,7852921,,5707093,,4969449,,4599499,,,,,
,,2379,瑞昱,,,3025660,,,,,,,,,,14.66,2,,上市,113,518336,,,,,,,,7516289,,10541949,,,,,,7516254,35,,,6716257,,1318368,27666900,56296624,28629724,28629724,21913467,,8034625,,10541914,35,7516289,,,,,
,,2380,虹光,,,24619,,,,,,,,,,-0.24,2,,上市,113,692,,,,,,,,-57226,,-32607,,,,,,-52288,-4938,,,-56177,,-357,1102548,1417561,315013,315013,371190,,-56534,,-30914,-1693,-57226,,,,,
,,2382,廣達,,,7405630,,,,,,,,,,7.06,2,0,上市,113,6620617,,,,,,,,27512457,,34918087,,,,,,27196024,316433,,,26905839,,7227235,520335252,568893510,48558258,48558258,21652419,,34133074,,34395910,522177,27512457,,,,,
,,2383,台光電,,,575774,,,,,,,,,,12.83,2,,上市,113,1178231,,,,,,,,4410582,,4986356,,,,,,4414148,-3566,,,5459373,,129440,20378354,28351527,7973173,7973173,2513800,,5588813,,4990496,-4140,4410582,,,,,
,,2385,群光,,,2574366,,,,,,,,,,5.82,2,,上市,113,1309581,,,,,,,,4970811,,7545177,,,,,,4232805,738006,,,4836962,,1443430,37811947,47519762,9707815,9707815,4870853,,6280392,,6650942,894235,4970811,,,,,
,,2387,精元,,,249869,,,,,,,,,,3.07,2,,上市,113,490633,,,,,,,,576552,,826421,,,,,,594099,-17547,,,874005,,193180,9305771,11048699,1742928,1742928,868923,,1067185,,814200,12221,576552,,,,,
,,2388,威盛,,,608204,,,,,,,,,,0.28,2,,上市,113,134884,,,,,,,,195136,,803340,,,,,,141021,54115,,,-134369,,464389,3563482,5120452,1556970,1556970,1691339,,330020,,744359,58981,195136,,,,,
,,2390,云辰,,,2484,,,,,,,,,,-0.48,2,,上市,113,3996,,,,,,,,-92992,,-90508,,,,,,-92984,-8,,,-8044,,-80952,253063,332365,79302,79302,87346,,-88996,,-90516,8,-92992,,,,,
,,2392,正崴,,,1016479,,,,,,,,,,1.40,2,,上市,113,519772,,,,,,,,982194,,1998673,,,,,,649908,332286,,,643415,,858551,35578332,40432172,4853840,4853840,4210425,,1501966,,1493164,505509,982194,,,,,
,,2393,億光,,,184715,,,,,,,,,,3.52,2,,上市,113,414360,,,,,,,,1602935,,1787650,,,,,,1561001,41934,,,1349078,,668217,7164222,10460819,3296597,3296597,1947519,,2017295,,1732216,55434,1602935,,,,,
,,2395,研華,,,381029,,,,,,,,,,4.78,2,,上市,113,951231,,,,,,,,4078120,,4459149,,,,,,4106552,-28432,,,4083683,,945668,17044297,28523032,11478735,11478735,7395052,,5029351,,4498985,-39836,4078120,,,,,
,0,2397,友通,,,31978,,,,,,,,,,1.09,2,,上市,113,51836,,,,,,,,136016,,167994,,,,,,124834,11182,,,194205,,-6353,2960553,4073962,1113409,1113409,919204,,187852,,144546,23448,136016,,,,,
,,2399,映泰,,,2882,,,,,,,,,,0.24,2,,上市,113,14880,,,,,,,,41856,,44738,,,,,,41856,,,,-54600,,111336,1071045,1155565,84520,84520,139120,,56736,,44738,,41856,,,,,
,,2401,凌陽,16,,35652,,,,,,,,,,0.40,2,,上市,113,50335,,,,,,,,424781,,460433,,,,,,234432,190349,,,82094,,393022,1606407,3134450,1528043,1528043,1445965,,475116,,262172,198261,424781,,,,,
,,2402,毅嘉,,,306067,,,,,,,,,,0.90,2,,上市,113,45751,,,,,,,,271438,,577505,,,,,,271438,,,,254967,,62222,3675849,4382541,706692,706692,451725,,317189,,577505,,271438,,,,,
,,2404,漢唐,,,-61454,,,,,,,,,,13.15,2,,上市,113,654490,,,,,,,,2480989,,2419535,,,,,,2466492,14497,,,2398287,,737192,20566600,23625149,3058549,3058549,660262,,3135479,,2396762,22773,2480989,,,,,
,,2405,輔信,,,74121,,,,,,,,,,0.07,2,,上市,113,16214,,,,,,,,24393,,98514,,,,,,24180,213,,,-17378,,57985,510630,868615,357985,357985,375363,,40607,,97943,571,24393,,,,,
,,2406,國碩,,,-30224,,,,,,,,,,-0.07,2,,上市,113,31004,,,,,,26326,,-113209,,-143433,,,,,,-23797,-89412,,,-196508,,114303,3798043,4106541,308498,282172,478680,,-82205,,-13290,-130143,-113209,,,,,
,,2408,南亞科,,,2840160,,,,,,,,,,-0.65,2,,上市,113,-793396,,,,,,,,-2022973,,817187,,,,,,-2022973,,,,-5237446,,2421077,19413640,19423980,10340,10340,5247786,,-2816369,,817187,,-2022973,,,,,
,,2409,友達,,,2018795,,,,,,,,,,-0.49,2,,上市,113,779233,,,,,,,,-3808455,,-1789660,,,,,,-3757830,-50625,,,-4833155,,1803933,123488995,133805277,10316282,10316282,15149437,,-3029222,,-1859666,70006,-3808455,,,,,
,,2412,中華電,-689,,400401,,,,,,,,,,2.48,2,,上市,113,4619077,,,,,,,,19715388,,20115789,,,,,,19211286,504102,,,23851714,,482751,67740433,109059204,41318771,41318771,17466368,,24334465,,19580056,535733,19715388,,,,,
,,2413,環科,,,14063,,,,,,,,,,-0.25,2,,上市,113,9100,,,,,,,,-31459,,-17396,,,,,,-31271,-188,,,-107202,,84843,1367601,1539829,172228,172228,279430,,-22359,,-17208,-188,-31459,,,,,
,,2414,精技,,,1710,,,,,,,,,,1.17,2,,上市,113,56024,,,,,,,,215107,,216817,,,,,,188458,26649,,,240024,,31107,9973376,10913517,940141,940141,700117,,271131,,189204,27613,215107,,,,,
,,2415,錩新,-14991,,77313,,,,,,,,,,0.39,2,,上市,113,21833,,,,,,,,36117,,113430,,,,,,34922,1195,,,99667,,-41717,885773,1150995,265222,265222,150564,,57950,,104359,9071,36117,,,,,
,,2417,圓剛,,,21140,,,,,,,,,,-0.13,2,,上市,113,35890,,,,,,,,33575,,54715,,,,,,-17854,51429,,,-45376,,114841,692111,1643984,951873,951873,997249,,69465,,-7836,62551,33575,,,,,
,,2419,仲琦,,,141222,,,,,,,,,,-0.07,2,,上市,113,25060,,,,,,,,58488,,199710,,,,,,-21453,79941,,,92739,,-9191,3700358,4548649,848291,848291,755552,,83548,,119527,80183,58488,,,,,
,,2420,新巨,,,35631,,,,,,,,,,2.33,2,,上市,113,89034,,,,,,,,355660,,391291,,,,,,355423,237,,,319202,,125492,590674,1122287,531613,531613,212411,,444694,,391054,237,355660,,,,,
,,2421,建準,,,134138,,,,,,,,,,2.58,2,,上市,113,263137,,,,,,,,705597,,839735,,,,,,705597,0,,,694683,,274051,4898558,6736958,1838400,1838400,1143717,,968734,,839735,0,705597,,,,,
,,2423,固緯,,,21313,,,,,,,,,,1.01,2,,上市,113,51828,,,,,,,,146281,,167594,,,,,,146281,0,,,169644,,28465,636808,1315053,678245,678245,508601,,198109,,167594,0,146281,,,,,
,,2424,隴華,,,589,,,,,,,,,,-2.29,2,,上市,113,0,,,,,,,,-129694,,-129105,,,,,,-125414,-4280,,,-137355,,7661,90420,44623,-45797,-45797,91558,,-129694,,-125020,-4085,-129694,,,,,
,-37875,2425,承啟,,,190381,,,,,,,,,,0.44,2,,上市,113,21322,,,,,,,,23655,,214036,,,,,,42213,-18558,,,3514,,79338,1298457,1413141,114684,114684,111170,,82852,,223397,-9361,61530,,,,,
,,2426,鼎元,-8,,9986,,,,,,,,,,0.39,2,,上市,113,15675,,,,,,,,119581,,129567,,,,,,117316,2265,,,5463,,129793,1007215,1204158,196943,196943,191472,,135256,,127302,2265,119581,,,,,
,,2427,三商電,,,6441,,,,,,,,,,0.83,2,,上市,113,37782,,,,,,,,163607,,170048,,,,,,163617,-10,,,134542,,66847,1664716,2338672,673956,673956,539414,,201389,,170058,-10,163607,,,,,
,,2428,興勤,,,397925,,,,,,,,,,6.01,2,,上市,113,271052,,,,,,,,767003,,1164928,,,,,,770516,-3513,,,851935,,186120,2069623,3511173,1441550,1441550,589615,,1038055,,1168441,-3513,767003,,,,,
,,2429,銘旺科,,,11101,,,,,,,,,,-1.29,2,,上市,113,1887,,,,,,,,-57276,,-46175,,,,,,-56647,-629,,,-55371,,-18,125538,124534,-1004,-1004,54367,,-55389,,-45546,-629,-57276,,,,,
,,2430,燦坤,,,-140,,,,,,,,,,0.77,2,,上市,113,22569,,,,,,,,89944,,89804,,,,,,89944,,,,124974,,-12461,7996581,9402713,1406132,1406132,1281158,,112513,,89804,,89944,,,,,
,,2431,聯昌,,,33145,,,,,,,,,,-0.33,2,,上市,113,-104,,,,,,,,-36520,,-3375,,,,,,-36520,,,,-57201,,20577,192172,187224,-4948,-4948,52253,,-36624,,-3375,,-36520,,,,,
,,2432,倚天酷碁-創,,,-13485,,,,,,,,,,0.73,2,,上市,113,15134,,,,,,,,45197,,31712,,,,,,45197,,,,36878,,23453,1022624,1169451,146827,146827,109949,,60331,,31712,,45197,,,,,
,,2433,互盛電,,,54165,,,,,,,,,,1.16,2,,上市,113,46703,,,,,,,,176508,,230673,,,,,,167613,8895,,,209708,,13503,889520,1376311,486791,486791,277083,,223211,,202808,27865,176508,,,,,
,,2434,統懋,,,2993,,,,,,,,,,0.67,2,,上市,113,0,,,,,,,,24631,,27624,,,,,,24631,,,,-27177,,51808,24304,24566,262,262,27439,,24631,,27624,,24631,,,,,
,,2436,偉詮電,,,79621,,,,,,,,,,1.00,2,,上市,113,32537,,,,,,,,190173,,269794,,,,,,177020,13153,,,37719,,184991,997488,1410951,413463,413463,375744,,222710,,256179,13615,190173,,,,,
,,2438,翔耀,,,-19236,,,,,,,,,,-0.64,2,,上市,113,-7,,,,,,,,-51688,,-70924,,,,,,-35540,-16148,,,-67078,,15383,145883,149720,3837,3837,70915,,-51695,,-54776,-16148,-51688,,,,,
,,2439,美律,,,303599,,,,,,,,,,3.94,2,,上市,113,327249,,,,,,,,985481,,1289080,,,,,,856738,128743,,,588384,,724346,16245087,18647650,2402563,2402563,1814179,,1312730,,1151045,138035,985481,,,,,
,,2440,太空梭,,,75240,,,,,,,,,,-0.06,2,0,上市,113,11708,,,,,,0,,-8665,,66575,,,,,,-8665,,,,-1626,,4669,1832628,1898086,65458,65458,67084,,3043,,66575,,-8665,,,,,
,,2441,超豐,,,554600,,,,,,,,,,2.19,2,,上市,113,324659,,,,,,,,1245104,,1799704,,,,,,1245312,-208,,,1375675,,194088,5777964,7465517,1687553,1687553,311878,,1569763,,1799912,-208,1245104,,,,,
,,2442,新美齊,,,53977,,,,,,,,,,0.92,2,,上市,113,78332,,,,,,,,236644,,290621,,,,,,236392,252,,,121864,,193112,258430,459144,200714,200714,78850,,314976,,290369,252,236644,,,,,
,,2444,兆勁,,,0,,,,,,,,,,-0.10,2,,上市,113,11249,,,,,,,,-10073,,-10073,,,,,,-10073,0,,,-43284,,44460,571693,636024,64331,64331,107615,,1176,,-10073,0,-10073,,,,,
,1211445,2449,京元電子,,,1041576,,,,,,,,,,2.68,2,,上市,113,471300,,,,,,,,3387678,,4429254,,,,,,3271243,116435,,,2900367,,-252834,8240308,12520379,4280071,4280071,1379704,,2647533,,4258411,170843,2176233,,,,,
,,2450,神腦,-23,,29041,,,,,,,,,,0.89,2,,上市,113,49622,,,,,,,,228557,,257598,,,,,,229061,-504,,,210960,,67219,13831725,15551407,1719682,1719682,1508699,,278179,,258102,-504,228557,,,,,
,,2451,創見,,,301709,,,,,,,,,,3.55,2,,上市,113,310367,,,,,,,,1522590,,1824299,,,,,,1522590,,,,1135146,,697811,3324699,5064236,1739537,1739537,604391,,1832957,,1824299,,1522590,,,,,
,,2453,凌群,,,9993,,,,,,,,,,1.43,2,,上市,113,42113,,,,,,,,141064,,151057,,,,,,142602,-1538,,,144814,,38363,2181394,2948128,766734,766734,621920,,183177,,152344,-1287,141064,,,,,
,,2454,聯發科,,,6570483,,,,,,,,,,36.04,2,,上市,113,7256978,,,,,,,,57609993,,64180476,,,,,,57251173,358820,,,57135880,,7731091,128692316,260729268,132036952,132036952,74901072,,64866971,,63799386,381090,57609993,,,,,
,,2455,全新,,,,,,,,,,,,,2.13,2,,上市,113,78494,,,,,,,,393787,,393787,,,,,,,,,,404254,,68027,1024719,1712996,688277,688277,284023,,472281,,,,393787,,,,,
,,2457,飛宏,,,371911,,,,,,,,,,0.26,2,,上市,113,73718,,,,,,,,112343,,484254,,,,,,112343,0,,,-52819,,238880,3525842,4942791,1416949,1416949,1469768,,186061,,484704,-450,112343,,,,,
