CompanyName,Date,SecuritiesCompanyCode,保留盈餘,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
今展科,1150904,6432,232010.00,,-10349.00,,2,115,,,,1070226.00,1070226.00,0.00,27.59,357995.00,1181296.00,387841.00,396210.00,460724.00,1466436.00,,38215.00,285140.00,4417065.00
大中,1150904,6435,1360997.00,,336554.00,,2,115,,0.00,,2241710.00,,0.00,59.84,989918.00,2188508.00,374613.00,1019219.00,169546.00,3260929.00,,29301.00,1072421.00,0.00
廣錠,1150904,6441,-139814.00,,-225.00,,2,115,,,,910080.00,881872.00,0.00,16.54,663175.00,613470.00,533185.00,669107.00,488726.00,1579187.00,28208.00,5932.00,965717.00,0.00
益得,1150904,6461,-214559.00,,0.00,,2,115,,68071734.00,,894398.00,,0.00,8.11,228672.00,370571.00,1102801.00,1401085.00,6156.00,2295483.00,,1172413.00,1924912.00,0.00
神盾,1150904,6462,-489587.00,,-936382.00,,2,115,,,,13790604.00,7394234.00,0.00,81.03,6062013.00,6941290.00,912508.00,6773250.00,7907695.00,20563854.00,6396370.00,711237.00,13622564.00,0.00
威潤,1150904,6465,98314.00,,-3046.00,,2,115,0.00,0.00,,579482.00,579482.00,0.00,12.31,51096.00,386392.00,470737.00,81719.00,13477.00,661201.00,,30623.00,274809.00,0.00
大樹,1150904,6469,651102.00,0.00,20835.00,,2,115,,0.00,,3739220.00,3669109.00,0.00,24.45,5323481.00,7942843.00,1590931.00,10282514.00,1406241.00,14021734.00,70111.00,4959033.00,6078891.00,40300.00
宇智,1150904,6470,480421.00,,8270.00,,2,115,,,,1130964.00,1130964.00,0.00,30.00,473799.00,1668736.00,376941.00,605767.00,265332.00,1736731.00,,131968.00,67995.00,0.00
華豫寧,1150904,6474,926855.00,,59401.00,,2,115,,,,1694536.00,1694536.00,0.00,32.26,1557104.00,2797610.00,525262.00,1796215.00,183018.00,3490751.00,,239111.00,693141.00,0.00
弘煜科,1150904,6482,73486.00,,-18259.00,,2,115,,,,389514.00,385034.00,0.00,13.45,146751.00,482041.00,286343.00,153980.00,43464.00,543494.00,4480.00,7229.00,61453.00,0.00
點序,1150904,6485,633911.00,,20.00,,2,115,,,,1969884.00,1969535.00,0.00,41.58,652598.00,1510628.00,473665.00,652712.00,861939.00,2622596.00,349.00,114.00,1111968.00,0.00
互動,1150904,6486,368190.00,,27.00,,2,115,,,,1776412.00,1765044.00,0.00,34.68,2418030.00,3272356.00,508933.00,2459876.00,887894.00,4236288.00,11368.00,41846.00,963932.00,0.00
環球晶,1150904,6488,55088756.00,,-7909731.00,,2,115,,0.00,,96720497.00,96724096.00,0.00,202.30,64293050.00,82387095.00,4781137.00,122499929.00,44763934.00,219220426.00,-3599.00,58206879.00,136833331.00,0.00
生華科,1150904,6492,-241089.00,,526.00,,2,115,-49361.00,0.00,,616638.00,616638.00,518000.00,6.90,54359.00,644940.00,899036.00,62613.00,7526.00,679251.00,,8254.00,34311.00,0.00
九齊,1150904,6494,511271.00,,4315.00,,2,115,,,,1028067.00,1028067.00,0.00,32.58,242111.00,1099456.00,315597.00,288931.00,196884.00,1316998.00,,46820.00,217542.00,0.00
科懋,1150904,6496,-30428.00,,6369.00,,2,115,-23736.00,0.00,,688986.00,688986.00,818000.00,14.83,446596.00,693720.00,472902.00,728800.00,263879.00,1417786.00,,282204.00,724066.00,0.00
久禾光,1150904,6498,671699.00,,29697.00,,2,115,,,,1545513.00,1545513.00,0.00,32.77,920548.00,2151731.00,471649.00,1114956.00,372468.00,2660469.00,,194408.00,508738.00,0.00
益安,1150904,6499,-1742798.00,,46714.00,,2,115,0.00,0.00,,1269165.00,1229775.00,0.00,12.69,164177.00,1078602.00,969449.00,282140.00,1956410.00,1551305.00,39390.00,117963.00,472703.00,0.00
雙邦,1150904,6506,432979.00,,0.00,,2,115,,,,1316681.00,1267247.00,0.00,15.39,852492.00,1045574.00,823608.00,1396651.00,10660.00,2713332.00,49434.00,544159.00,1667758.00,0.00
惠光,1150904,6508,1397413.00,,-47830.00,,2,115,,0.00,,2439194.00,2439194.00,0.00,28.19,288624.00,2020594.00,865389.00,336994.00,224222.00,2776188.00,,48370.00,755594.00,0.00
聚和,1150904,6509,2402599.00,,-122813.00,,2,115,0.00,,,5570569.00,5570569.00,0.00,28.27,1936625.00,4390582.00,1970805.00,2685489.00,1319978.00,8256058.00,,748864.00,3865476.00,537227.00
精測,1150904,6510,4840669.00,,86681.00,,2,115,,,,10132087.00,10126505.00,0.00,307.52,2252105.00,9833287.00,329291.00,3948111.00,4869864.00,14080198.00,5582.00,1696006.00,4246911.00,0.00
啟發電,1150904,6512,-42927.00,,,,2,115,,,,331500.00,331500.00,0.00,13.12,24625.00,263029.00,252600.00,24625.00,121827.00,356125.00,,0.00,93096.00,0.00
勤崴國際,1150904,6516,148552.00,,-19206.00,,2,115,-39346.00,,,946178.00,,500000.00,16.95,192340.00,918782.00,563369.00,248878.00,292809.00,1195056.00,,56538.00,276274.00,0.00
保勝光學,1150904,6517,270115.00,,,,2,115,,,,659060.00,659060.00,0.00,21.55,142975.00,695772.00,305791.00,161670.00,83154.00,820730.00,,18695.00,124958.00,0.00
達爾膚,1150904,6523,671716.00,,,,2,115,,0.00,,1273893.00,1273893.00,0.00,28.28,344437.00,1319149.00,450477.00,370500.00,151700.00,1644393.00,,26063.00,325244.00,0.00
明達醫,1150904,6527,573560.00,,-5335.00,,2,115,-6576.00,,,1031411.00,1031411.00,117000.00,40.70,291855.00,590925.00,254586.00,323957.00,215176.00,1355368.00,,32102.00,764443.00,0.00
創威,1150904,6530,85880.00,,,,2,115,,,,461866.00,,0.00,13.68,168446.00,613566.00,337500.00,174929.00,38486.00,636795.00,,6483.00,23229.00,0.00
瑞耘,1150904,6532,606118.00,,6907.00,,2,115,,,,1235929.00,1235929.00,0.00,33.01,412611.00,806836.00,374451.00,417030.00,248453.00,1652959.00,,4419.00,846123.00,0.00
順藥,1150904,6535,-622159.00,,-27291.00,,2,115,-56802.00,0.00,,1245333.00,1237984.00,355000.00,7.39,123578.00,799508.00,1678408.00,123578.00,265828.00,1368911.00,7349.00,0.00,569403.00,0.00
倉和,1150904,6538,1078820.00,,12034.00,,2,115,-56146.00,,,1919924.00,1919924.00,788000.00,51.51,587887.00,1653706.00,380585.00,1080591.00,504631.00,3000515.00,,492704.00,1346809.00,0.00
隆中,1150904,6542,42318.00,,7304.00,,2,115,-51809.00,0.00,,784859.00,704966.00,1000000.00,17.19,147063.00,804799.00,420006.00,156329.00,287147.00,941188.00,79893.00,9266.00,136389.00,0.00
正基,1150904,6546,437449.00,,33032.00,,2,115,,,,2155169.00,2130802.00,0.00,31.88,792255.00,2424895.00,668484.00,1527585.00,991837.00,3682754.00,24367.00,735330.00,1257859.00,0.00
高端疫苗,1150904,6547,-5530.00,,-46338.00,,2,115,,,,3555340.00,3555340.00,0.00,10.81,125132.00,2799099.00,3295029.00,1205424.00,312179.00,4760764.00,,1080292.00,1961665.00,194594.00
長科*,1150904,6548,5042475.00,,2391420.00,,2,115,-942392.00,,,13505238.00,12954403.00,27151465.00,14.03,8690210.00,17423909.00,380186.00,13167119.00,6082714.00,26672357.00,550835.00,4476909.00,9248448.00,0.00
勝品,1150904,6556,912025.00,,1173.00,,2,115,,,,1647927.00,1607795.00,0.00,55.92,609754.00,1384972.00,287500.00,632373.00,407097.00,2280300.00,40132.00,22619.00,895328.00,0.00
欣普羅,1150904,6560,112554.00,,,,2,115,,,,653434.00,,0.00,20.12,37994.00,414277.00,324747.00,51889.00,216133.00,705323.00,,13895.00,291046.00,0.00
是方,1150904,6561,1457494.00,,7177.00,,2,115,-362961.00,0.00,,3269441.00,3261223.00,1000000.00,42.38,1457319.00,995987.00,779584.00,3762539.00,1379929.00,7031980.00,8218.00,2305220.00,6035993.00,0.00
宏觀,1150904,6568,897430.00,,-25765.00,,2,115,0.00,3500.00,,1566791.00,1566791.00,0.00,50.88,273779.00,1457268.00,307962.00,276419.00,387164.00,1843210.00,,2640.00,385942.00,0.00
醫揚,1150904,6569,419859.00,,-9256.00,,2,115,,0.00,,1551016.00,1551016.00,0.00,39.70,611195.00,982444.00,390707.00,813544.00,749706.00,2364560.00,0.00,202349.00,1382116.00,0.00
維田,1150904,6570,177797.00,,-1365.00,,2,115,,,,843565.00,843565.00,0.00,22.73,279638.00,623265.00,371191.00,610047.00,295942.00,1453612.00,,330409.00,830347.00,0.00
霈方,1150904,6574,591466.00,,149323.00,,2,115,,,,1067596.00,1067596.00,0.00,48.55,193272.00,815121.00,219900.00,283840.00,106907.00,1351436.00,,90568.00,536315.00,0.00
逸達,1150904,6576,-6410647.00,,-27114.00,,2,115,,0.00,,1272857.00,1272857.00,0.00,8.08,128774.00,1156982.00,1575405.00,585567.00,6135213.00,1858424.00,,456793.00,701442.00,0.00
勁豐,1150904,6577,531367.00,,-54987.00,,2,115,,,,1413613.00,1413613.00,0.00,23.54,1133802.00,2138163.00,600602.00,1193511.00,336631.00,2607124.00,,59709.00,468961.00,0.00
達邦蛋白,1150904,6578,26450.00,,-8293.00,,2,115,,0.00,,1009359.00,1009359.00,0.00,14.03,97971.00,255940.00,719419.00,111380.00,271783.00,1120739.00,,13409.00,864799.00,0.00
南俊國際,1150904,6584,1278427.00,,-20329.00,,2,115,-2576.00,0.00,,3721550.00,3721550.00,23000.00,52.24,1228754.00,2263996.00,712659.00,1763899.00,1753369.00,5485449.00,,535145.00,3221453.00,0.00
東典光電,1150904,6588,21104.00,0.00,-533.00,,2,115,,,,923413.00,781596.00,0.00,22.52,200255.00,564014.00,347008.00,363183.00,414017.00,1286596.00,141817.00,162928.00,722582.00,0.00
普鴻,1150904,6590,178906.00,,-6040.00,,2,115,,11601.00,,832146.00,702284.00,0.00,28.14,248309.00,683820.00,286957.00,391654.00,242461.00,1223800.00,129862.00,143345.00,539980.00,0.00
台灣銘板,1150904,6593,103010.00,,0.00,,2,115,,,,856364.00,853940.00,0.00,26.81,129061.00,444788.00,318566.00,155183.00,432364.00,1011547.00,2424.00,26122.00,566759.00,0.00
寬宏藝術,1150904,6596,397390.00,,-6803.00,,2,115,,,,1232021.00,1232021.00,0.00,32.42,715600.00,1177998.00,380000.00,722529.00,461434.00,1954550.00,,6929.00,776552.00,0.00
立誠,1150904,6597,144712.00,,,,2,115,-67780.00,0.00,,769315.00,,840000.00,26.34,505720.00,669492.00,300423.00,1508319.00,391960.00,2277634.00,,1002599.00,1608142.00,0.00
富強鑫,1150904,6603,860958.00,,65554.00,,2,115,-23773.00,,,2844187.00,2646248.00,1403000.00,15.94,3031428.00,5446040.00,1674430.00,5665697.00,69079.00,8509884.00,197939.00,2634269.00,3063844.00,0.00
瀧澤科,1150904,6609,1501655.00,,7641.00,,2,115,,,,2380651.00,2380651.00,0.00,32.86,1265302.00,2661705.00,724562.00,1412381.00,146793.00,3793032.00,,147079.00,1131327.00,0.00
奈米醫材,1150904,6612,461678.00,,24727.00,,2,115,-26151.00,,,1995657.00,1895268.00,354000.00,40.19,855763.00,1764103.00,522661.00,1206774.00,912353.00,3202431.00,100389.00,351011.00,1438328.00,0.00
朋億*,1150904,6613,2819897.00,,1322365.00,,2,115,,0.00,,8252238.00,6425027.00,0.00,82.58,6246804.00,12630006.00,389007.00,6955958.00,1893758.00,15208196.00,1827211.00,709154.00,2578190.00,0.00
慧智,1150904,6615,90757.00,,-151.00,,2,115,,0.00,,647878.00,648129.00,0.00,30.02,69191.00,244912.00,215934.00,87738.00,341589.00,735616.00,-251.00,18547.00,490704.00,0.00
特昇-KY,1150904,6616,-81726.00,,50807.00,,2,115,,,,418879.00,422118.00,0.00,11.90,281303.00,565173.00,354785.00,304573.00,98252.00,723452.00,-3239.00,23270.00,158279.00,0.00
共信-KY,1150904,6617,-1749287.00,,-53025.00,,2,115,-646304.00,0.00,,2325776.00,2326160.00,6386000.00,19.21,210062.00,1721101.00,1275061.00,317283.00,3499715.00,2643059.00,-384.00,107221.00,921958.00,0.00
漢達,1150904,6620,828775.00,,-39071.00,,2,115,-560782.00,,,5022948.00,5022948.00,7453000.00,30.90,464741.00,4170827.00,1699819.00,557908.00,3094207.00,5580856.00,,93167.00,1410029.00,0.00
萬年清,1150904,6624,33461.00,,-1596.00,,2,115,,,,499992.00,497461.00,0.00,22.03,162786.00,511842.00,225795.00,268528.00,239801.00,768520.00,2531.00,105742.00,256678.00,0.00
泰金-KY,1150904,6629,706846.00,,57269.00,,2,115,,0.00,,1736561.00,1735978.00,0.00,45.23,806726.00,1970024.00,383796.00,842503.00,588067.00,2579064.00,583.00,35777.00,609040.00,0.00
醫影,1150904,6637,488727.00,,705.00,,2,115,,,,1073848.00,1073848.00,0.00,40.05,414884.00,950768.00,268100.00,848393.00,316316.00,1922241.00,,433509.00,971473.00,0.00
均華,1150904,6640,506098.00,,4070539.00,,2,115,-157430.00,0.00,,5143182.00,5143182.00,207000.00,179.18,3488286.00,3514701.00,289115.00,4003642.00,434860.00,9146824.00,0.00,515356.00,5632123.00,0.00
富致,1150904,6642,371307.00,,-15449.00,,2,115,,0.00,,1086688.00,1086688.00,0.00,29.06,296732.00,630288.00,373996.00,711013.00,356834.00,1797701.00,,414281.00,1167413.00,0.00
M31,1150904,6643,639467.00,,-62848.00,,2,115,-3408.00,,,1877164.00,1877164.00,7000.00,44.61,213163.00,1222400.00,420902.00,229936.00,883051.00,2107100.00,,16773.00,884700.00,0.00
台生材,1150904,6649,31179.00,,,,2,115,,0.00,,643847.00,,0.00,15.33,38100.00,400782.00,420000.00,87268.00,192668.00,731115.00,,49168.00,330333.00,0.00
全宇昕,1150904,6651,670205.00,,0.00,,2,115,,0.00,,1311621.00,,0.00,37.91,437632.00,1475878.00,346016.00,445590.00,295400.00,1757211.00,,7958.00,281333.00,0.00
天正國際,1150904,6654,100961.00,,179097.00,,2,115,,,,1349989.00,1330892.00,0.00,32.49,722376.00,1185477.00,409627.00,1097163.00,641207.00,2447152.00,19097.00,374787.00,1261675.00,0.00
威健生技,1150904,6661,13299.00,,-24136.00,,2,115,,,,277630.00,273138.00,0.00,11.72,160507.00,306901.00,233043.00,380961.00,50932.00,658591.00,4492.00,220454.00,351690.00,0.00
樂斯科,1150904,6662,117637.00,,-30436.00,,2,115,,,,427446.00,,0.00,16.69,95224.00,220957.00,256124.00,170240.00,84121.00,597686.00,,75016.00,376729.00,0.00
群翊,1150904,6664,2572099.00,0.00,4310.00,,2,115,,,,4185987.00,4185987.00,0.00,68.45,4256782.00,8028048.00,611513.00,5443872.00,998065.00,9629859.00,0.00,1187090.00,1601811.00,344737.00
信紘科,1150904,6667,749986.00,,-11929.00,,2,115,,,,2514888.00,2485883.00,0.00,50.45,4246828.00,5958417.00,492789.00,4783101.00,1255037.00,7297989.00,29005.00,536273.00,1339572.00,0.00
鈺太,1150904,6679,1032957.00,,961167.00,,2,115,-364417.00,,,5898668.00,5898668.00,1688000.00,110.70,370033.00,4001268.00,549753.00,403940.00,3719208.00,6302608.00,,33907.00,2301340.00,0.00
鑫創電子,1150904,6680,138456.00,,-66.00,,2,115,,,,548242.00,548242.00,0.00,22.89,293793.00,587922.00,239542.00,976490.00,170310.00,1524732.00,,682697.00,936810.00,0.00
雍智科技,1150904,6683,2168056.00,,-46492.00,,2,115,,,,2827503.00,2827503.00,0.00,102.60,914742.00,2812844.00,275572.00,946436.00,430367.00,3773939.00,,31694.00,961095.00,0.00
安格,1150904,6684,-124762.00,,-126055.00,,2,115,,,,1550386.00,1542215.00,0.00,34.61,88378.00,543788.00,445595.00,107775.00,1347437.00,1658161.00,8171.00,19397.00,1114373.00,0.00
安碁資訊,1150904,6690,468030.00,,-34959.00,,2,115,,0.00,,3022873.00,3022873.00,0.00,100.76,1199328.00,2561364.00,299997.00,1783022.00,2289805.00,4805895.00,,583694.00,2244531.00,0.00
進能服,1150904,6692,123339.00,0.00,-17459.00,,2,115,-28598.00,0.00,,969759.00,963721.00,897000.00,16.63,969964.00,1516645.00,588439.00,1007910.00,298000.00,1977669.00,6038.00,37946.00,461024.00,0.00
廣閎科,1150904,6693,214948.00,,31085.00,,2,115,-38895.00,0.00,,1246557.00,1246557.00,674000.00,27.67,541632.00,1364881.00,457200.00,791809.00,582219.00,2038366.00,0.00,250177.00,673485.00,0.00
東捷資訊,1150904,6697,170965.00,,634.00,,2,115,,0.00,,602875.00,602875.00,0.00,22.06,318489.00,780048.00,273234.00,331088.00,158042.00,933963.00,,12599.00,153915.00,0.00
軒郁,1150904,6703,394758.00,,-22646.00,,2,115,-36008.00,,,1330261.00,1285423.00,250000.00,39.27,733036.00,1647955.00,362572.00,1062727.00,586747.00,2392988.00,44838.00,329691.00,745033.00,0.00
天擎,1150904,6708,2717.00,,-2532.00,,2,115,-20416.00,,,384633.00,384633.00,420000.00,13.45,43691.00,387817.00,290088.00,50665.00,114776.00,435298.00,,6974.00,47481.00,0.00
長聖,1150904,6712,343592.00,,-52404.00,,2,115,-139648.00,,,2813550.00,2813550.00,1033000.00,27.93,672968.00,1270043.00,1017639.00,723800.00,1644371.00,3537350.00,,50832.00,2267307.00,0.00
應廣,1150904,6716,400275.00,,-47151.00,,2,115,0.00,0.00,,848967.00,848967.00,0.00,28.07,441158.00,1201445.00,302418.00,469860.00,193425.00,1318827.00,,28702.00,117382.00,0.00
久昌,1150904,6720,88712.00,,10429.00,,2,115,-76497.00,,,863172.00,863172.00,550000.00,29.09,108684.00,682980.00,302257.00,143150.00,538271.00,1006322.00,,34466.00,323342.00,0.00
信實,1150904,6721,246512.00,,,,2,115,,,,655358.00,650497.00,0.00,28.91,503487.00,1011352.00,225000.00,541316.00,178985.00,1196674.00,4861.00,37829.00,185322.00,0.00
矽科宏晟,1150904,6725,1087848.00,,9721.00,,2,115,0.00,,,2372407.00,2372407.00,0.00,63.89,1939552.00,4038749.00,371300.00,2239232.00,903538.00,4611639.00,,299680.00,572890.00,0.00
亞泰金屬,1150904,6727,780690.00,,11024.00,,2,115,,,,1454803.00,1454803.00,0.00,54.11,4636216.00,5273116.00,268842.00,4702174.00,394247.00,6156977.00,,65958.00,883861.00,0.00
上洋,1150904,6728,769885.00,,-16.00,,2,115,,,,1970173.00,1969511.00,0.00,65.39,1665135.00,2442548.00,301200.00,2598372.00,898442.00,4568545.00,662.00,933237.00,2125997.00,0.00
常廣,1150904,6730,233796.00,,-376.00,,2,115,,,,739745.00,739745.00,0.00,20.38,184871.00,342454.00,362982.00,427488.00,143343.00,1167233.00,,242617.00,824779.00,0.00
昇佳電子,1150904,6732,1435138.00,,507077.00,,2,115,,,,4633711.00,,0.00,94.73,1008482.00,3003034.00,489126.00,1103487.00,2202370.00,5737198.00,,95005.00,2734164.00,0.00
博晟生醫,1150904,6733,-522633.00,,-16649.00,,2,115,,0.00,,1079673.00,1067343.00,0.00,7.95,30211.00,970552.00,1343160.00,45703.00,263465.00,1125376.00,12330.00,15492.00,154824.00,0.00
美達科技,1150904,6735,145231.00,,-1336.00,,2,115,,0.00,,946952.00,946952.00,0.00,20.50,235862.00,750687.00,461823.00,248330.00,341234.00,1195282.00,,12468.00,444595.00,0.00
竹陞科技,1150904,6739,430482.00,,-60.00,,2,115,-3113.00,0.00,,1031597.00,1031597.00,57000.00,44.21,644282.00,1166275.00,233925.00,648491.00,370363.00,1680088.00,,4209.00,513813.00,0.00
91APP*-KY,1150904,6741,1931878.00,,109519.00,,2,115,-885383.00,,,3000215.00,2989498.00,9671000.00,26.95,2064893.00,3159681.00,602890.00,2112336.00,1230594.00,5112551.00,10717.00,47443.00,1952870.00,0.00
智聯服務,1150904,6751,119523.00,,-10579.00,,2,115,,,,983913.00,929753.00,0.00,41.88,428687.00,773369.00,222000.00,462872.00,598809.00,1446785.00,54160.00,34185.00,673416.00,0.00
叡揚,1150904,6752,764857.00,,64404.00,,2,115,,,,1355877.00,1339042.00,0.00,36.05,1118769.00,1151295.00,382584.00,1297237.00,127197.00,2653114.00,16835.00,178468.00,1501819.00,0.00
穩得,1150904,6761,482960.00,,-12851.00,,2,115,-15598.00,0.00,,1714754.00,1705166.00,174000.00,49.02,1226177.00,1655647.00,349559.00,1415664.00,901096.00,3130418.00,9588.00,189487.00,1474771.00,0.00
達亞,1150904,6762,268666.00,,0.00,,2,115,,0.00,,1303436.00,,0.00,37.06,958522.00,536479.00,369303.00,1445186.00,665467.00,2748622.00,,486664.00,2212143.00,0.00
綠界科技*,1150904,6763,771493.00,,-103402.00,,2,115,,,,3017325.00,2981953.00,0.00,16.20,4296549.00,5929489.00,184039.00,4381893.00,2129823.00,7399218.00,35372.00,85344.00,1469729.00,0.00
台微醫,1150904,6767,-144960.00,,88.00,,2,115,,,,572155.00,572155.00,0.00,14.60,46241.00,479475.00,391836.00,124145.00,325191.00,696300.00,,77904.00,216825.00,0.00
昱展新藥,1150904,6785,122427.00,,7740.00,,2,115,,,,2376944.00,,0.00,35.58,59790.00,2318189.00,668000.00,72342.00,1578777.00,2449286.00,,12552.00,131097.00,0.00
華景電,1150904,6788,984352.00,,57393.00,,2,115,,0.00,,2647624.00,2638515.00,0.00,68.11,974777.00,3077453.00,387397.00,1259231.00,1209373.00,3906855.00,9109.00,284454.00,829402.00,0.00
虎門科技,1150904,6791,145789.00,,-161.00,,2,115,,,,504480.00,470275.00,0.00,22.56,324980.00,644676.00,208470.00,355016.00,116177.00,859496.00,34205.00,30036.00,214820.00,0.00
崑鼎,1150904,6803,2759912.00,,115926.00,,2,115,-57.00,0.00,,7590376.00,6846269.00,1605.00,94.05,4770114.00,5093077.00,727944.00,10511464.00,3242544.00,18101840.00,744107.00,5741350.00,13008763.00,0.00
明係,1150904,6804,228039.00,,-22785.00,,2,115,,,,1272350.00,1272350.00,0.00,26.79,385352.00,623582.00,475000.00,509153.00,592096.00,1781503.00,,123801.00,1157921.00,0.00
宏碁資訊,1150904,6811,1312347.00,0.00,-34201.00,,2,115,,,,2323635.00,2323635.00,0.00,56.06,4772116.00,5174571.00,414490.00,4901613.00,630999.00,7225248.00,,129497.00,2050677.00,0.00
聯寶,1150904,6821,242681.00,0.00,-21900.00,,2,115,-33069.00,,,807301.00,807301.00,855000.00,23.19,223423.00,891449.00,356632.00,403427.00,262957.00,1210728.00,0.00,180004.00,319279.00,3804686.00
濾能,1150904,6823,-143888.00,,-1484.00,,2,115,-1714.00,0.00,,498445.00,495517.00,28000.00,16.24,449015.00,468788.00,305339.00,719770.00,337264.00,1218215.00,2928.00,270755.00,749427.00,0.00
千附精密,1150904,6829,346571.00,,,,2,115,,,,1910571.00,,0.00,32.29,952673.00,1268060.00,591690.00,1679983.00,972310.00,3590554.00,,727310.00,2322494.00,0.00
東研信超,1150904,6840,276208.00,,5448.00,,2,115,,,,1080197.00,1080197.00,0.00,35.11,514449.00,611795.00,307673.00,764406.00,490868.00,1844603.00,,249957.00,1232808.00,0.00
長佳智能,1150904,6841,-389.00,,,,2,115,-74766.00,,,2307445.00,1582706.00,765000.00,16.76,568855.00,1759573.00,952230.00,570554.00,705631.00,2877999.00,724739.00,1699.00,1118426.00,0.00
進典,1150904,6843,188241.00,,22219.00,,2,115,,,,831982.00,831025.00,0.00,24.95,246637.00,1014572.00,333040.00,668091.00,287525.00,1500073.00,957.00,421454.00,485501.00,0.00
諾貝兒,1150904,6844,1419032.00,,-6463.00,,2,115,,,,3112990.00,3112990.00,0.00,83.17,873704.00,2642266.00,374284.00,1946516.00,1326137.00,5059506.00,,1072812.00,2417240.00,0.00
綠茵,1150904,6846,388636.00,,-486.00,,2,115,,,,917959.00,917959.00,0.00,33.92,319876.00,1529585.00,270660.00,1553456.00,259149.00,2471415.00,,1233580.00,941830.00,0.00
數泓科,1150904,6855,579803.00,,1643.00,,2,115,,,,883259.00,,0.00,37.99,586152.00,1389128.00,232497.00,589920.00,69316.00,1473179.00,,3768.00,84051.00,0.00
鑫傳,1150904,6856,206476.00,,-2823.00,,2,115,,0.00,,759833.00,717756.00,0.00,25.45,275881.00,651611.00,282000.00,296604.00,232103.00,1056437.00,42077.00,20723.00,404826.00,0.00
伯特光,1150904,6859,1052110.00,,1177.00,,2,115,,,,2104980.00,2104980.00,0.00,50.61,290318.00,1459535.00,415886.00,403734.00,635807.00,2508714.00,,113416.00,1049179.00,0.00
偉康科技,1150904,6865,42245.00,,-29.00,,2,115,-15140.00,0.00,,340067.00,,340000.00,21.94,89980.00,359702.00,158406.00,120232.00,154585.00,460299.00,,30252.00,100597.00,0.00
騰雲,1150904,6870,178040.00,,-2708.00,,2,115,,,,1282902.00,1228034.00,0.00,51.94,977543.00,1491253.00,283175.00,1681515.00,769527.00,2964417.00,54868.00,703972.00,1473164.00,266988.00
浩宇生醫,1150904,6872,-760577.00,,272.00,,2,115,,0.00,,496027.00,485992.00,0.00,6.87,67037.00,391997.00,707505.00,75485.00,538792.00,571512.00,10035.00,8448.00,179515.00,0.00
倍力,1150904,6874,130581.00,,,,2,115,-34887.00,0.00,,470418.00,,438000.00,21.82,1003450.00,1121870.00,241562.00,1106027.00,133162.00,1576445.00,,102577.00,454575.00,0.00
國邑*,1150904,6875,-181623.00,,8.00,,2,115,,0.00,,1366213.00,1366213.00,0.00,10.58,81627.00,1016074.00,645914.00,416597.00,901914.00,1782810.00,,334970.00,766736.00,0.00
鏵友益,1150904,6877,-3392.00,,-21853.00,,2,115,0.00,0.00,,835383.00,835383.00,0.00,17.79,166058.00,762977.00,469671.00,322313.00,390957.00,1157696.00,,156255.00,394719.00,0.00
潤德,1150904,6881,231144.00,,-409.00,,2,115,,0.00,,768770.00,,0.00,51.25,1630566.00,1997449.00,150000.00,1694648.00,388035.00,2463418.00,,64082.00,465969.00,0.00
海柏特,1150904,6884,61968.00,,5245.00,,2,115,,0.00,,319442.00,316390.00,0.00,17.20,319691.00,677911.00,183900.00,481617.00,65277.00,801059.00,3052.00,161926.00,123148.00,0.00
衛司特,1150904,6894,680950.00,,30074.00,,2,115,,0.00,,2001677.00,1650945.00,0.00,69.37,714692.00,2101839.00,238000.00,1364384.00,701921.00,3366061.00,350732.00,649692.00,1264222.00,0.00
宏碩系統,1150904,6895,19405.00,,,,2,115,,0.00,,895334.00,,0.00,26.26,149288.00,521284.00,341000.00,166176.00,534929.00,1061510.00,,16888.00,540226.00,0.00
創為精密,1150904,6899,1097126.00,,-1543.00,,2,115,-26105.00,0.00,,1857292.00,1857141.00,500000.00,44.32,353288.00,1259880.00,423985.00,544917.00,363678.00,2402209.00,151.00,191629.00,1142329.00,0.00
巨漢,1150904,6903,1886953.00,,,,2,115,-109758.00,,,3641245.00,,828000.00,55.30,2888826.00,6095141.00,666760.00,2890943.00,1197290.00,6532188.00,,2117.00,437047.00,0.00
伯鑫,1150904,6904,590491.00,,-7057.00,,2,115,,0.00,,1007901.00,1007901.00,0.00,54.48,513511.00,832406.00,185000.00,768094.00,239467.00,1775995.00,,254583.00,943589.00,0.00
雅特力-KY,1150904,6907,512784.00,,71052.00,,2,115,,,,1616728.00,1616728.00,0.00,25.86,807924.00,2452884.00,625252.00,912466.00,407640.00,2529194.00,,104542.00,76310.00,0.00
德鴻,1150904,6910,54206.00,,4412.00,,2,115,,,,451067.00,451067.00,0.00,14.78,126689.00,550329.00,305210.00,136362.00,87239.00,587429.00,,9673.00,37100.00,0.00
鴻呈,1150904,6913,696669.00,,-28542.00,,2,115,-28969.00,,,1830013.00,1741165.00,268000.00,39.95,1192564.00,2728753.00,438488.00,1925282.00,663519.00,3755295.00,88848.00,732718.00,1026542.00,0.00
