保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
14539,,3489,森寶,,,,4,上櫃,114,,0,,1205154,,1205154,,0,,13.32,2709039,3724968,904522,2712258,286093,3917412,,3219,192444,0
379489,,3490,單井,,-15191,,4,上櫃,114,0,,,1259317,,1259317,,0,,22.89,393058,659838,550065,749300,344954,2008617,,356242,1348779,0
815223,,3491,昇達科,,82506,,4,上櫃,114,,,,3617541,,3617503,,0,,52.58,1368144,2518066,688051,1577751,2031723,5195292,38,209607,2677226,0
291292,,3492,長盛,,-14021,,4,上櫃,114,0,0,,652374,,652374,,0,,18.36,299828,723837,355316,351888,19787,1004262,,52060,280425,0
412426,,3498,陽程,,-109540,,4,上櫃,114,-28951,,,2241991,,2240918,,862000,,37.09,1615535,3164082,612730,1800371,1354253,4042362,1073,184836,878280,0
-95355,,3499,環天科,,-15617,,4,上櫃,114,0,0,,467174,,467174,,0,,8.50,189078,372355,549706,206815,28440,673989,0,17737,301634,0
-2573802,,3508,位速,,-24494,,4,上櫃,114,-56294,0,,421658,,501703,,1076366,,4.86,1610115,777412,1043117,2212354,2113176,2634012,-80045,602239,1856600,0
-55380,,3511,矽瑪,,3659,,4,上櫃,114,,,,1811083,,1299726,,0,,16.25,703590,1194494,799729,719246,551718,2530329,511357,15656,1335835,0
531374,,3512,皇龍,,0,,4,上櫃,114,,,,2654546,,2654546,,0,,23.48,2269196,5464517,1130724,2876545,992448,5531091,,607349,66574,0
103217,,3516,亞帝歐,,-70937,,4,上櫃,114,,,,1641110,,1514171,,0,,25.42,415126,879318,595609,1225130,886282,2866240,126939,810004,1986922,0
59500,,3520,華盈,,-10171,,4,上櫃,114,,0,,799336,,799336,,0,,11.61,459910,951413,688468,753616,61539,1552952,0,293706,601539,0
-449229,,3521,台鋼建設,,33552,,4,上櫃,114,,,,1471944,,1471944,,0,,10.10,313947,1276583,1457656,328641,429965,1800585,0,14694,524002,0
-417584,,3522,御嵿,,-15005,,4,上櫃,114,,0,,454945,,449527,,0,,5.35,1060577,505694,840962,1805386,41154,2260331,5418,744809,1754637,0
-734065,,3523,迎輝,,501494,,4,上櫃,114,,,,429616,,425784,,0,,6.63,449998,113021,642579,1375157,15776,1804773,3832,925159,1691752,0
2218890,,3526,凡甲,0,-41965,,4,上櫃,114,0,,,4210616,,4210616,,0,,64.17,1519000,6298442,656215,3674590,1377476,7885206,0,2155590,1586764,317600
533752,,3527,聚積,,-21097,,4,上櫃,114,,,,2256059,,2256059,,0,,50.76,291328,2182364,444451,300308,1298953,2556367,,8980,374003,0
2972361,,3529,力旺,,-9640,,4,上櫃,114,,,,3871374,,3841865,,0,,51.44,879922,3801219,746865,889196,132279,4760570,29509,9274,959351,0
699293,,3531,先益,,-123406,,4,上櫃,114,,0,,1879354,,1857427,,0,,30.36,413335,2038595,611750,454606,669790,2333960,21927,41271,295365,0
622532,,3537,堡達,0,-16217,,4,上櫃,114,0,0,0,1274211,,1274211,,0,,22.66,689480,1752249,562430,726945,105466,2001156,0,37465,248907,0
530564,,3540,曜越,,27703,,4,上櫃,114,0,0,,1743454,,1795135,,0,,24.77,3069532,4857291,724585,3983077,512283,5726531,-51681,913545,869240,0
-43607,,3541,西柏,0,-25851,,4,上櫃,114,-41290,0,,719425,,719425,,618000,,12.91,1059587,1630875,563491,1551283,266682,2270708,,491696,639833,0
586496,,3546,宇峻,,49752,,4,上櫃,114,,,,1518907,,1518907,,0,,26.00,555261,1602434,584275,909330,298384,2428237,,354069,825803,0
3276365,,3548,兆利,,85578,,4,上櫃,114,,,,6193749,,6193749,,0,,91.43,3013609,7903034,677442,5500673,2154364,11694422,0,2487064,3791388,0
3429806,,3551,世禾,,-42806,,4,上櫃,114,-31330,0,,4892619,,4892619,,538000,,79.25,686088,2927524,622749,1175561,914200,6068180,,489473,3140656,0
2846954,,3552,同致,,-322082,,4,上櫃,114,,0,,4442330,,4442330,,0,,45.37,4835773,8240851,979183,6260003,938275,10702333,,1424230,2461482,0
-61561,,3555,博士旺,,-664,,4,上櫃,114,,0,,560316,,552922,,0,,13.82,79606,523196,399988,87064,215159,647380,7394,7458,124184,0
522332,,3556,禾瑞亞,,70,,4,上櫃,114,,0,,1223623,,1179273,,0,,18.51,204999,1342584,637029,247894,19842,1471517,44350,42895,128933,0
3706979,,3558,神準,,-80349,,4,上櫃,114,,0,,6462956,,6103518,,0,,103.34,5548908,8429284,590609,6917117,1886279,13380073,359438,1368209,4950789,0
237105,,3564,其陽,,11894,,4,上櫃,114,,0,,1389128,,1389128,,0,,23.50,788143,1748908,591231,1293257,548898,2682385,,505114,933477,0
190466,,3567,逸昌,,-5312,,4,上櫃,114,,,,575981,,,,0,,16.96,33854,237214,339540,42152,51287,618133,,8298,380919,0
855581,,3570,大塚,,-5570,,4,上櫃,114,,,,1089794,,1089794,,0,,63.74,411275,1384438,170970,443722,68813,1533516,,32447,149078,0
677894,,3577,泓格,,-655,,4,上櫃,114,,0,,1385526,,1385526,,0,,21.66,241490,828992,639657,261839,68630,1647365,,20349,818373,0
437187,,3580,友威科,,12204,,4,上櫃,114,-1598,,,1028718,,1028718,,26000,,26.08,210198,868418,394707,755775,186218,1784493,,545577,916075,0
269173,,3581,博磊,,24119,,4,上櫃,114,,0,,1056409,,884645,,0,,17.34,934665,1721491,510060,970568,81293,2026977,171764,35903,305486,0
2070122,,3587,閎康,,27989,,4,上櫃,114,0,0,,4872274,,4872274,,0,,72.68,2633153,4370545,670382,3941796,2103781,8814070,0,1308643,4443525,0
500914,,3594,磐儀,,-29546,,4,上櫃,114,-14134,,,2613253,,2244590,,568000,,23.53,1965431,3715517,959484,2369388,827872,4982641,368663,403957,1267124,0
140206,,3597,映興,,-26802,,4,上櫃,114,-5650,0,,586201,,586201,,238000,,15.03,297528,676686,392364,1013663,86083,1599864,,716135,923178,0
-185630,,3609,三一東林,,-31682,,4,上櫃,114,-4567,0,,522178,,522178,,95000,,13.63,408738,723628,384194,510477,359863,1032655,,101739,309027,0
4036199,,3611,鼎翰,,122039,,4,上櫃,114,,,,5394747,,5388925,,0,,113.32,3404381,5900035,475546,7255124,755141,12649871,5822,3850743,6749836,0
152655,,3615,安可,,-22590,,4,上櫃,114,,0,,2461139,,2246475,,0,,32.81,199179,1088833,684670,519205,1431740,2980344,214664,320026,1891511,0
-2586,,3623,富晶通,,3980,,4,上櫃,114,,0,,355466,,,,0,,12.18,87954,319043,291859,105362,62213,460828,,17408,141785,0
1557948,,3624,光頡,,4700,,4,上櫃,114,,0,,3489435,,3466177,,0,,29.54,567608,2787698,1173408,606736,730121,4096171,23258,39128,1308473,0
-535664,,3625,西勝,,-46509,,4,上櫃,114,-39873,,,551728,,551728,,4615000,,5.03,736155,494876,1142468,1192593,31306,1744321,,456438,1249445,
551704,,3628,盈正,,-28040,,4,上櫃,114,,0,,1689480,,1687012,,0,,37.49,1689087,2551990,450000,1812567,713348,3502047,2468,123480,950057,0
-264664,,3629,地心引力,,-14236,,4,上櫃,114,,,,50648,,50648,,0,,1.54,12945,58517,329548,15869,0,66517,,2924,8000,0
-1535467,,3630,新鉅科,,-91654,,4,上櫃,114,,0,,3057026,,3057026,,0,,14.97,1035816,2393226,2041919,1143150,2642228,4200176,,107334,1806950,0
-57428,,3631,晟楠,,-6177,,4,上櫃,114,0,,,1473282,,1202445,,0,,14.70,315480,773158,818209,1042424,447841,2515706,270837,726944,1742548,0
-260271,,3632,研勤,,-30490,,4,上櫃,114,,,,134341,,119944,,0,,2.93,93360,96020,408897,190400,1808,324741,14397,97040,228721,0
99204,,3646,艾恩特,,5930,,4,上櫃,114,,,,513274,,513274,,0,,13.06,386616,705345,392974,444698,15166,957972,,58082,252627,0
108890,,3663,鑫科,0,-62517,,4,上櫃,114,,,,2384353,,1883527,,0,,17.36,1383157,3454792,1084940,2011499,752214,4395852,500826,628342,941060,0
-880306,,3664,安瑞-KY,,-103793,,4,上櫃,114,0,,,91402,,91402,,0,,1.40,505838,565212,652754,633064,422747,724466,0,127226,159254,0
-249831,,3666,光耀,,-87225,,4,上櫃,114,-126771,,,1750818,,1750818,,4177000,,12.99,242557,1622348,1389499,244790,825146,1995608,,2233,373260,0
-127753,,3672,康聯訊,,-12872,,4,上櫃,114,0,,,327799,,327719,,0,,8.03,192857,330730,407903,245015,60441,572814,80,52158,242084,0
472789,,3675,德微,0,-453,,4,上櫃,114,0,0,,2546614,,2476526,,0,,46.68,1248296,1880514,530579,2148819,1473611,4695433,70088,900523,2814919,0
1736158,,3680,家登,,132768,,4,上櫃,114,,,,11409520,,9743333,,0,,101.45,3861736,10379767,960415,12357011,6913992,23766531,1666187,8495275,13386764,0
317830,,3684,榮昌,,-3557,,4,上櫃,114,,0,,719900,,719900,,0,,24.00,318055,862321,300016,624599,105611,1344499,,306544,482178,0
-95796,,3685,元創精密,,-39513,,4,上櫃,114,,,,1175192,,705318,,0,,8.86,779033,1213972,795740,953139,44887,2128331,469874,174106,914359,0
245322,,3687,歐買尬,,-21799,,4,上櫃,114,,,,4294749,,1606149,,0,,53.43,4589177,7370399,300596,5228514,1082030,9523263,2688600,639337,2152864,0
2537060,,3689,湧德,,-125130,,4,上櫃,114,,,,4940551,,4806116,,0,,53.91,2555482,4782636,891427,2732115,1502759,7672666,134435,176633,2890030,1731104
-543649,,3691,碩禾,,-248188,,4,上櫃,114,,,,6836921,,5781996,,0,,62.93,1923805,5479419,918834,5460249,5654999,12297170,1054925,3536444,6817751,0
2817851,,3693,營邦,0,18076,,4,上櫃,114,,0,,5275020,,5210869,,0,,121.21,1947333,5077239,429907,2465561,1945035,7740581,64151,518228,2663342,0
-502824,,3707,漢磊,,-112242,,4,上櫃,114,,0,,9165657,,7104440,,0,,18.21,1928246,6345726,3901453,3714057,3818053,12879714,2061217,1785811,6533988,0
1521536,,3709,鑫聯大投控,,40831,,4,上櫃,114,,0,,3629062,,3659598,,0,,29.14,27554489,31023546,1255695,27877697,841536,31506759,-30536,323208,483213,0
-1159646,,3710,連展投控,,-490435,,4,上櫃,114,,,,1727347,,1312658,,0,,4.57,4693079,4433627,2872507,6185730,90232,7913077,414689,1492651,3479450,0
-402302,,3713,新晶投控,,-1183,,4,上櫃,114,,0,,715481,,707219,,0,,8.03,775166,463497,880900,2079888,229804,2795369,8262,1304722,2331872,0
84249,,4102,永日,,50356,,4,上櫃,114,,0,,667298,,588259,,0,,13.88,189550,363589,423735,256809,29919,924107,79039,67259,560518,0
4427169,,4105,東洋,,7182,,4,上櫃,114,,0,,8051342,,7238410,,0,,29.11,2639833,6008814,2486500,3296727,317559,11348069,812932,656894,5339255,0
2577818,,4107,邦特,,19254,,4,上櫃,114,,,,3607172,,3607172,,0,,52.05,546665,2332700,692983,1052827,317117,4659999,,506162,2327299,0
340724,,4109,加捷生醫,,-95862,,4,上櫃,114,,0,,1714002,,1683808,,0,,14.18,170835,574476,1187367,174886,251579,1888888,30194,4051,1314412,0
736400,,4111,濟生,,-2835,,4,上櫃,114,,,,1380734,,,,0,,23.08,461001,925116,598321,557043,48848,1937777,,96042,1012661,0
664975,,4113,聯上,,0,,4,上櫃,114,,,,4266893,,,,0,,18.46,10959640,14401796,2311382,11575022,1290536,15841915,,615382,1440119,0
1278516,,4114,健喬,,-89100,,4,上櫃,114,-154035,,,10099318,,8763824,,7403799,,17.43,2262303,6668606,5101756,3885988,2626687,13985306,1335494,1623685,7316700,0
386453,,4116,明基醫,,-3545,,4,上櫃,114,,,,2330753,,1126675,,0,,25.28,2277276,3692605,445660,3119858,298107,5450611,1204078,842582,1758006,0
3665614,,4120,友華,,1235772,,4,上櫃,114,,,,7353620,,6287321,,0,,72.48,2914540,4297988,867471,4854263,518464,12207883,1066299,1939723,7909895,0
313564,,4121,優盛,,-38491,,4,上櫃,114,0,,,1983846,,1410134,,0,,17.04,1172169,2245221,827480,2224276,307581,4208122,573712,1052107,1962901,0
14337106,,4123,晟德,,93763,,4,上櫃,114,-592731,0,,26486695,,26486689,,14692467,,35.48,3509608,1590062,7612257,8141427,5036294,34628122,6,4631819,33038060,0
1896551,,4126,太醫,,0,,4,上櫃,114,,,,2967439,,,,0,,40.87,522288,1822506,726000,951828,344888,3919267,,429540,2096761,0
23241,,4127,天良,,-6802,,4,上櫃,114,,,,474039,,474039,,0,,10.36,708885,285111,457600,709189,0,1183228,,304,898117,0
-735574,,4128,中天,,-165939,,4,上櫃,114,,,,10204487,,8913647,,0,,15.15,791987,3406169,5881706,2129315,3933454,12333802,1290840,1337328,8927633,0
904837,,4129,聯合,,-51147,,4,上櫃,114,,0,,4204267,,4099538,,0,,42.51,2499939,4289664,964376,3617794,2281472,7822061,104729,1117855,3532397,0
-97819,,4131,浩泰,,-33628,,4,上櫃,114,,,,301003,,282535,,0,,7.14,199394,275750,395700,248836,18282,549839,18468,49442,274089,70000
471166,,4138,曜亞,,170831,,4,上櫃,114,,0,,1892286,,1668654,,0,,41.79,869772,1878616,399300,1234361,627357,3126647,223632,364589,1248031,0
-83881,,4139,馬光-KY,,38779,,4,上櫃,114,,,,476170,,441897,,0,,9.82,619763,354624,450099,904745,36900,1380915,34273,284982,1026291,0
-1304163,,4147,中裕,,-38883,,4,上櫃,114,,0,,3857689,,3857689,,0,,14.12,253507,3322308,2732024,953052,2468711,4810741,,699545,1488433,0
101605,,4153,鈺緯,,-6265,,4,上櫃,114,0,,,1029163,,1029163,,0,,17.54,323446,1084365,586682,324517,347141,1353680,,1071,269315,0
-153299,,4154,樂威科-KY,,2133,,4,上櫃,114,,,,235919,,222441,,0,,6.36,46445,116977,350000,136872,23607,372791,13478,90427,255814,0
634323,,4157,太景*-KY,,-31380,,4,上櫃,114,0,,,1074877,,1074877,,0,,1.51,83105,1119941,20767,92377,451167,1167254,,9272,47313,0
69896,,4160,訊聯基因,,209464,,4,上櫃,114,,0,,602001,,601555,,0,,22.54,199331,617956,266903,204053,55292,806054,446,4722,188098,0
110660,,4161,聿新科,,-27132,,4,上櫃,114,,0,,974691,,969360,,0,,16.21,484398,935551,598081,597145,287751,1571836,5331,112747,636285,0
1986613,,4162,智擎,,0,,4,上櫃,114,-133410,0,,4925918,,,,2000000,,34.28,187146,5084842,1456776,221594,1615939,5147512,,34448,62670,0
1771041,,4163,鐿鈦,,-17085,,4,上櫃,114,,2250,,2770631,,2710247,,0,,53.82,1070743,2282505,503546,2079163,452745,4849794,60384,1008420,2567289,653000
-241009,,4166,友霖,,5081,,4,上櫃,114,,,,2563474,,2563474,,0,,10.55,187100,1259138,2430351,374879,369051,2938353,,187779,1679215,0
542786,,4167,松瑞藥,,,,4,上櫃,114,0,,,3780810,,3779973,,0,,12.18,231194,2556009,3104441,403302,132746,4184112,837,172108,1628103,0
-290625,,4168,醣聯,,-10837,,4,上櫃,114,,0,,982348,,982348,,0,,8.73,93493,748056,1125213,571875,158597,1554223,,478382,806167,0
-117322,,4171,瑞基,,-9756,,4,上櫃,114,-17305,0,,596715,,586728,,755000,,10.24,201131,484159,580575,284339,150536,881054,9987,83208,396895,0
267064,,4173,久裕,,343169,,4,上櫃,114,,0,,2011397,,2011397,,0,,26.97,3132231,4518404,745744,3248326,655420,5259723,,116095,741319,0
-8616065,,4174,浩鼎,,-15546,,4,上櫃,114,0,0,,2725134,,1888556,,0,,14.35,350557,1580085,1315797,696131,9204370,3421265,836578,345574,1841180,0
376507,,4175,杏一,,976,,4,上櫃,114,,,,1564436,,1559435,,0,,36.85,2729544,2265002,423233,5718431,758719,7282867,5001,2988887,5017865,0
11506,,4183,福永生技,,0,,4,上櫃,114,,0,,281106,,,,0,,11.81,154616,355472,238000,252141,31600,533247,,97525,177775,0
-253082,,4188,安克,,-989,,4,上櫃,114,,,,600821,,521424,,0,,8.23,18129,409996,633329,21882,142166,622703,79397,3753,212707,0
-82316,,4192,杏國,,-36325,,4,上櫃,114,,,,245628,,245628,,0,,6.99,10074,215264,351645,10074,12624,255702,,0,40438,0
-72124,,4198,欣大健康,,16818,,4,上櫃,114,,0,,276687,,226498,,0,,9.40,89763,262857,241080,100369,40724,377056,50189,10606,114199,0
1296272,,4205,中華食,,1900,,4,上櫃,114,,0,,2326653,,,,0,,23.83,329453,1650964,976492,424646,51989,2751299,,95193,1100335,0
1017997,,4207,環泰,,-116415,,4,上櫃,114,,,,4167355,,2944376,,0,,14.83,873091,2962119,1985380,2134132,57414,6301487,1222979,1261041,3339368,0
2354646,,4303,信立,,-435,,4,上櫃,114,,0,,3973974,,3491721,,0,,36.91,652285,1613908,946053,835073,191457,4809047,482253,182788,3195139,0
-458591,,4304,勝昱,,162313,,4,上櫃,114,,0,,314102,,314102,,0,,5.15,322370,321630,610380,350274,,664376,,27904,342746,0
704258,,4305,世坤,,,,4,上櫃,114,,0,,1254473,,,,0,,22.80,216137,1178642,550140,224592,75,1479065,,8455,300423,0
1357091,,4401,東隆興,,-49628,,4,上櫃,114,,0,,2750092,,2701654,,0,,22.02,2001121,2398173,1226920,2816976,167271,5567068,48438,815855,3168895,0
-240212,,4402,郡都開發,,157424,,4,上櫃,114,,,,597130,,597130,,0,,8.78,8110,277619,679918,13420,0,610550,0,5310,332931,0
-14494,,4406,新昕纖,,74431,,4,上櫃,114,0,0,,619377,,,,0,,11.93,337346,534165,519120,374243,40320,993620,,36897,459455,0
36984,,4413,飛寶企業,,-797,,4,上櫃,114,,,,349334,,349334,,0,,11.16,75930,370793,313147,163106,0,512440,,87176,141647,0
517337,,4416,三圓,,799,,4,上櫃,114,-579856,,,1605631,,1605631,,4971687,,23.40,6081671,10915322,735861,12041792,931490,13647423,,5960121,2732101,0
2589036,,4417,金洲,,-255366,,4,上櫃,114,,0,,3683199,,3212300,,0,,38.25,1135515,3158050,839713,1648691,38917,5331890,470899,513176,2173840,0
-1015005,,4419,皇家美食,,-471,,4,上櫃,114,,,,1072128,,1007135,,0,,5.95,1156420,522166,1691631,1971259,330980,3043387,64993,814839,2521221,0
904150,,4420,光明,,-5878,,4,上櫃,114,0,0,,1505980,,,,0,,37.23,245961,519000,404550,293807,203158,1799787,,47846,1280787,0
571892,,4430,耀億,,-137930,,4,上櫃,114,,0,,1731257,,1731257,,0,,30.76,1218010,1485446,562736,1771206,734559,3502463,,553196,2017017,0
651657,,4432,銘旺實,,-87336,,4,上櫃,114,,0,,1441550,,1441550,,0,,28.50,299214,1503780,505890,314907,371339,1756457,,15693,252677,0
440932,,4433,興采,,-19078,,4,上櫃,114,-25914,0,,2081541,,1940555,,860000,,32.11,3130480,2649789,612998,5136231,931617,7217772,140986,2005751,4567983,0
205569,,4442,竣邦-KY,,-1361,,4,上櫃,114,,,,838560,,838560,,0,,26.69,369515,1031558,314142,474304,320210,1312864,,104789,281306,0
-246096,,4502,健信,,-40429,,4,上櫃,114,-22103,0,,542557,,541627,,1236000,,9.63,903990,983560,574697,1740234,275558,2282791,930,836244,1299231,0
-80519,,4503,金雨,,4527,,4,上櫃,114,,,,1616187,,1611428,,0,,20.58,104238,1243537,783133,127362,904287,1743549,4759,23124,500012,0
4079643,,4506,崇友,,-70048,,4,上櫃,114,0,0,,5842787,,5843119,,0,,33.01,5237561,8455309,1770120,5299307,63404,11142094,-332,61746,2686785,0
217262,,4510,高鋒,,111725,,4,上櫃,114,,0,,1956060,,1792359,,0,,16.45,3009173,3095719,1089633,4105504,373739,6061564,163701,1096331,2965845,0
-154744,,4513,福裕,,-16618,,4,上櫃,114,,,,1150564,,1150564,,0,,10.06,1465990,3139427,1143619,2936795,178307,4087359,,1470805,947932,0
1301162,,4523,永彰,,-127015,,4,上櫃,114,,,,2106026,,2185275,,0,,33.65,751362,1778155,649490,931102,361638,3037128,-79249,179740,1258973,0
986754,,4527,方方土霖,,-81578,,4,上櫃,114,,0,,1892451,,1795316,,0,,23.58,1278645,2613579,761524,1486148,128616,3378599,97135,207503,765020,0
1470082,,4528,江興鍛,0,-92737,,4,上櫃,114,0,0,,2235777,,2235777,,0,,26.56,875997,1466725,841657,1399481,16775,3635258,0,523484,2168533,0
-518923,,4529,淳紳,,-76601,,4,上櫃,114,,,,265481,,264476,,0,,3.13,41097,153364,845491,41377,14509,306858,1005,280,153494,0
9481,,4530,天意能創,,-20666,,4,上櫃,114,,,,491630,,466115,,0,,13.02,133425,497153,357950,185793,119350,677423,25515,52368,180270,0
875337,,4533,協易機,,-56922,,4,上櫃,114,,,,2587738,,2587738,,0,,16.33,2807304,4833787,1584341,3950142,184982,6537880,,1142838,1704093,0
-182356,,4534,慶騰,,-41627,,4,上櫃,114,,,,703155,,703155,,0,,8.10,589763,935469,867889,721000,59249,1424155,0,131237,488686,0
1670427,,4535,至興,,-101535,,4,上櫃,114,0,0,,2819920,,2476310,,0,,32.73,358881,2191779,756617,390871,150801,3210791,343610,31990,1019012,0
172909,,4538,大詠城,,,,4,上櫃,114,,0,,873278,,,,0,,14.68,61059,468080,594696,67075,105673,940353,,6016,472273,0
201705,,4541,晟田,,,,4,上櫃,114,,0,,1710488,,,,0,,25.29,833900,1876010,676471,2120607,832312,3831095,,1286707,1955085,0
115438,,4542,科嶠,,22551,,4,上櫃,114,,0,,682382,,675212,,0,,20.89,945949,1216715,323234,1080562,213989,1762944,7170,134613,546229,0
889352,,4543,萬在,,-291,,4,上櫃,114,0,,,1796344,,1796344,,0,,30.05,463730,1133588,597723,748775,309560,2545119,,285045,1411531,0
940249,,4549,桓達,,-36242,,4,上櫃,114,,,,1919248,,1919153,,0,,33.67,186327,1640900,570025,728356,445121,2647604,95,542029,1006704,0
469014,,4550,長佳,,-14539,,4,上櫃,114,,,,949711,,949711,,0,,25.10,562575,899341,378387,762222,116849,1711933,,199647,812592,0
77626,,4554,橙的,,-2907,,4,上櫃,114,,,,508877,,508877,,0,,19.33,213621,619157,263274,260682,170884,769559,,47061,150402,0
148537,,4556,旭然,,-35277,,4,上櫃,114,,0,,825490,,825490,,0,,19.51,534735,707670,423028,763041,289202,1588531,0,228306,880861,0
141104,,4558,寶緯,,,,4,上櫃,114,,,,875291,,,,0,,17.51,1018518,1549550,500000,1971629,234187,2846920,,953111,1297370,0
566615,,4561,健椿,,,,4,上櫃,114,,,,1362367,,,,0,,23.28,332374,906209,585216,840760,210536,2203127,,508386,1296918,0
-86400,,4563,百德,,96501,,4,上櫃,114,,,,1483927,,1401847,,0,,25.51,2102624,2991111,549500,2784153,842246,4268080,82080,681529,1276969,0
325594,,4568,科際精密,,-42951,,4,上櫃,114,-5355,,,1096854,,1096854,,112000,,34.65,416381,1139195,317691,597938,501875,1694792,,181557,555597,0
376263,,4577,達航科技,,-104889,,4,上櫃,114,,,,950768,,950768,,0,,19.35,365194,727682,491380,894309,188014,1845077,,529115,1117395,0
1220895,,4580,捷流閥業,,6651,,4,上櫃,114,,,,2751375,,2751375,,0,,58.79,688986,2430620,468031,1027274,1055798,3778649,,338288,1348029,0
492865,,4584,君帆,,-19041,,4,上櫃,114,,0,,1054532,,1054532,,0,,35.15,581288,964841,300024,891355,280684,1945887,,310067,981046,0
-299965,,4609,唐鋒,,-39629,,4,上櫃,114,,,,143207,,143207,,0,,2.99,189470,357392,479468,459413,3333,602620,,269943,245228,0
539541,,4702,中美實,,38745,,4,上櫃,114,,0,,1301618,,1301618,,0,,17.99,214389,647213,723332,218530,0,1520148,,4141,872935,0
745960,,4706,大恭,,-24065,,4,上櫃,114,,,,1514223,,1513366,,0,,19.15,147691,1447392,790301,154217,1170,1668440,857,6526,221048,0
1671102,,4707,磐亞,,-385520,,4,上櫃,114,0,,,6205755,,,,0,,15.37,2102167,850372,4037153,2474484,883020,8680239,,372317,7829867,0
354968,,4711,永純,,,,4,上櫃,114,,,,1018839,,1018839,,0,,16.69,183403,846751,610560,240765,53311,1259604,,57362,412853,0
111136,,4714,永捷,,-63103,,4,上櫃,114,0,0,,8155125,,2173939,,0,,12.21,3102349,6933531,1780882,3740959,345024,11896084,5981186,638610,4962553,0
99227,,4716,大立,,-3496,,4,上櫃,114,0,,,1128259,,1127223,,0,,11.94,444717,1007944,944272,566250,87220,1694509,1036,121533,686565,0
675464,,4721,美琪瑪,,-94215,,4,上櫃,114,,,,1355937,,1355937,,0,,18.08,852066,1638303,749863,858433,24825,2214370,,6367,576067,0
-540631,,4726,永昕,,43,,4,上櫃,114,,0,,1599048,,1599048,,0,,7.72,1106062,776021,2072318,1662197,67318,3261245,,556135,2485224,0
1067090,,4728,雙美,,2393,,4,上櫃,114,,,,1617764,,1617764,,0,,29.70,293756,1143083,544630,505596,3651,2123360,,211840,980277,0
103686,,4729,熒茂,,49733,,4,上櫃,114,,,,1284156,,1088425,,0,,13.74,1268222,1398062,792268,1758405,142738,3042561,195731,490183,1644499,0
464067,,4735,豪展,,-53221,,4,上櫃,114,-123137,0,,996006,,996006,,3063000,,25.87,355579,675396,415688,358631,292609,1354637,,3052,679241,0
210344,,4741,泓瀚,,-1265,,4,上櫃,114,,,,917599,,910550,,0,,26.16,196150,556360,348121,197702,353350,1115301,7049,1552,558941,0
-1038326,,4743,合一,,78108,,4,上櫃,114,-25777,,,10477090,,10331643,,1033339,,21.56,521422,6158058,4802475,1256439,6515163,11733529,145447,735017,5575471,0
307239,,4744,皇將,,-7820,,4,上櫃,114,-30581,,,1300400,,1300400,,1477000,,23.44,582914,1245585,569485,841418,462077,2141818,0,258504,896233,1350581
643031,,4745,合富-KY,,-157412,,4,上櫃,114,,0,,5056690,,2870165,,0,,37.06,1974743,5513051,774496,1985415,1610050,7042105,2186525,10672,1529054,0
190366,,4747,強生*,,-9869,,4,上櫃,114,,,,1709471,,1709471,,0,,37.60,384205,1457381,454610,384365,1074364,2093836,,160,636455,80561
1663461,,4749,新應材,,77501,,4,上櫃,114,,,,9252110,,9242354,,0,,99.67,966829,5481294,927328,1217381,6574064,10469491,9756,250552,4988197,0
195833,,4754,國碳科,,-6406,,4,上櫃,114,,0,,535546,,535546,,0,,17.68,229905,500981,302832,373200,43287,908746,,143295,407765,0
520453,,4760,勤凱科技,,-3693,,4,上櫃,114,0,,,1055711,,,,0,,32.77,698933,1326911,322183,700340,216768,1756051,,1407,429140,0
575633,,4767,誠泰科技,,-34334,,4,上櫃,114,,,,935100,,935798,,0,,29.79,167671,968776,314150,376121,80349,1311221,-698,208450,342445,0
89191,,4768,晶呈科技,,3169,,4,上櫃,114,,0,,1711428,,1502943,,0,,31.65,1045679,1217521,474879,2096182,935704,3807610,208485,1050503,2590089,0
946276,,4772,台特化,,11706,,4,上櫃,114,,0,,4504565,,3719386,,0,,25.19,637340,2740324,1476816,2711338,1284588,7215903,785179,2073998,4475579,0
-572606,,4804,大略-KY,,-24709,,4,上櫃,114,,,,67484,,67484,,0,,1.02,187078,66630,664799,304312,0,371796,,117234,305166,0
-300230,,4806,桂田文創,,-61722,,4,上櫃,114,,,,646772,,646772,,0,,6.47,180278,586650,999471,301733,9253,948505,0,121455,361855,0
91563,,4903,聯光通,,15681,,4,上櫃,114,,,,1160681,,1160681,,0,,11.02,576584,925167,1053437,593143,0,1753824,,16559,828657,0
2686910,,4905,台聯電,,-115831,,4,上櫃,114,-14,,,3064004,,2874361,,595,,98.24,1032978,1672219,292600,1285231,10696,4349235,189643,252253,2677016,0
