保留盈餘,公司代號,公司名稱,共同控制下前手權益,其他權益,出表日期,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
311532.00,1443,立益物流,,722239.00,1150905,,2,115,,0.00,,1931497.00,2387902.00,0.00,17.64,2494698.00,591046.00,1353430.00,6062967.00,701.00,7994464.00,-456405.00,3568269.00,7403418.00,0.00
165052.00,1444,力麗,,-193471.00,1150905,,2,115,-28470.00,,,11287825.00,10027582.00,11204989.00,10.19,7526387.00,6650963.00,9955950.00,9211431.00,128521.00,20499256.00,1260243.00,1685044.00,13848293.00,0.00
627304.00,1445,大宇,,197889.00,1150905,,2,115,,,,2133565.00,2133565.00,0.00,16.33,306419.00,653284.00,1306660.00,2285789.00,1712.00,4419354.00,,1979370.00,3766070.00,0.00
1265519.00,1446,宏和,,23001.00,1150905,,2,115,0.00,0.00,,2672199.00,2672199.00,0.00,19.40,476370.00,2744628.00,1377095.00,479329.00,6584.00,3151528.00,0.00,2959.00,406900.00,0.00
-472272.00,1447,力鵬,,-455868.00,1150905,,2,115,-287142.00,,,9070723.00,8111783.00,66529106.00,9.62,6326103.00,7902916.00,9100712.00,8236642.00,226353.00,17307365.00,958940.00,1910539.00,9404449.00,0.00
197850.00,1449,佳和,,864771.00,1150905,,2,115,,,,3117928.00,2468787.00,0.00,19.42,3035673.00,3233958.00,1283857.00,5351904.00,122309.00,8469832.00,649141.00,2316231.00,5235874.00,0.00
5481170.00,1451,年興,,-485756.00,1150905,,2,115,,,,7395130.00,7395130.00,0.00,37.35,1128434.00,5599947.00,1980000.00,1477100.00,419716.00,8872230.00,,348666.00,3272283.00,0.00
930567.00,1452,宏益,,309128.00,1150905,,2,115,,,,2722281.00,2722281.00,0.00,20.52,139061.00,2041043.00,1326414.00,186865.00,156172.00,2909146.00,,47804.00,868103.00,0.00
333701.00,1453,大將,,,1150905,,2,115,,,,1516319.00,1502867.00,0.00,13.27,1446454.00,2938162.00,1166404.00,1605337.00,2762.00,3121656.00,13452.00,158883.00,183494.00,0.00
47679.00,1454,台富,,-21917.00,1150905,,2,115,-77032.00,,,1304625.00,1304625.00,7714103.00,10.68,629878.00,993052.00,1298338.00,639849.00,57557.00,1944474.00,0.00,9971.00,951422.00,0.00
806596.00,1455,集盛,,70981.00,1150905,,2,115,,,,6206178.00,6206178.00,0.00,11.67,2025999.00,3773808.00,5316884.00,3779648.00,11717.00,9985826.00,,1753649.00,6212018.00,0.00
880784.00,1456,怡華,,,1150905,,2,115,,0.00,,1836361.00,1836361.00,0.00,19.59,9158478.00,10464710.00,937200.00,11677667.00,18377.00,13514028.00,,2519189.00,3049318.00,0.00
1882949.00,1457,宜進,,7385.00,1150905,,2,115,-349848.00,0.00,,8713480.00,5270610.00,83211323.00,22.57,2320450.00,2087425.00,3167300.00,8066015.00,562824.00,16779495.00,3442870.00,5745565.00,14692070.00,0.00
658051.00,1459,聯發,,-118921.00,1150905,,2,115,-425784.00,89657227.00,,3109633.00,3109025.00,30858397.00,13.06,2028388.00,2722029.00,2689717.00,2117298.00,305962.00,5226931.00,608.00,88910.00,2504902.00,0.00
-1131740.00,1460,宏遠,,37458.00,1150905,,2,115,-332836.00,,,5635264.00,5635259.00,20177533.00,8.36,3891542.00,5427068.00,6946434.00,5147123.00,115943.00,10782387.00,5.00,1255581.00,5355319.00,0.00
411725.00,1463,強盛新,,30083.00,1150905,,2,115,-22714.00,0.00,,2675958.00,2566309.00,1676795.00,14.96,369094.00,1995193.00,1732684.00,492276.00,414531.00,3168234.00,109649.00,123182.00,1173041.00,0.00
1029810.00,1464,得力,,-466115.00,1150905,,2,115,-27494.00,,,6087667.00,5391117.00,2548653.00,12.74,8358195.00,8917180.00,4255757.00,11335537.00,599159.00,17423204.00,696550.00,2977342.00,8506024.00,0.00
269758.00,1465,偉全,,-14515.00,1150905,,2,115,,,,1560545.00,,0.00,15.06,132190.00,1132583.00,1036073.00,166203.00,269229.00,1726748.00,,34013.00,594165.00,0.00
40973.00,1466,聚隆,0.00,-6200.00,1150905,,2,115,0.00,,,1657530.00,1567707.00,0.00,14.10,492895.00,1533580.00,1111573.00,1982401.00,421361.00,3639931.00,89823.00,1489506.00,2106351.00,0.00
148920.00,1467,南緯,,232923.00,1150905,,2,115,-26145.00,0.00,,3012351.00,2837944.00,2950000.00,12.30,3901276.00,4924787.00,2336247.00,6125760.00,145999.00,9138111.00,174407.00,2224484.00,4213324.00,0.00
-254159.00,1468,昶和,,80812.00,1150905,,2,115,,,,1535136.00,1457459.00,0.00,9.09,1305511.00,2059163.00,1604053.00,1717558.00,26753.00,3252694.00,77677.00,412047.00,1193531.00,0.00
143892.00,1470,大統新創,,-663.00,1150905,,2,115,,,,1008216.00,1008216.00,0.00,11.76,188829.00,657112.00,857670.00,198013.00,7317.00,1206229.00,,9184.00,549117.00,0.00
-122729.00,1471,首利,,78518.00,1150905,,2,115,,0.00,,1566775.00,1459934.00,0.00,9.71,83482.00,1399867.00,1504145.00,124551.00,0.00,1691326.00,106841.00,41069.00,291459.00,0.00
782700.00,1472,三洋實業,,30173.00,1150905,,2,115,,,,2250284.00,2175424.00,0.00,41.45,2697901.00,4239132.00,524881.00,2971630.00,837670.00,5221914.00,74860.00,273729.00,982782.00,0.00
1530108.00,1473,台南,,43305.00,1150905,,2,115,,0.00,,3859491.00,3859491.00,0.00,26.41,1771129.00,3393722.00,1461535.00,2048915.00,824543.00,5908406.00,,277786.00,2514684.00,0.00
818886.00,1474,弘裕,,-2084.00,1150905,,2,115,,0.00,,2198941.00,2182140.00,0.00,16.80,969022.00,2050236.00,1298970.00,1572792.00,66368.00,3771733.00,16801.00,603770.00,1721497.00,0.00
730833.00,1475,業旺,,4927.00,1150905,,2,115,,0.00,,1524762.00,1524762.00,0.00,23.10,494735.00,1765818.00,660168.00,633983.00,128834.00,2158745.00,,139248.00,392927.00,0.00
22208961.00,1476,儒鴻,,296247.00,1150905,,2,115,,,,29018682.00,29018682.00,0.00,105.77,9003839.00,24664655.00,2743671.00,9164345.00,3769803.00,38183027.00,,160506.00,13518372.00,0.00
5017142.00,1477,聚陽,,138233.00,1150905,,2,115,,0.00,,13889522.00,13788645.00,0.00,55.89,8894674.00,16020657.00,2466937.00,10077182.00,6166333.00,23966704.00,100877.00,1182508.00,7946047.00,0.00
22963921.00,1503,士電,,7684700.00,1150905,,2,115,,,,39595504.00,38695977.00,0.00,74.28,21926401.00,29775744.00,5209722.00,24391428.00,2837634.00,63986932.00,899527.00,2465027.00,34211188.00,0.00
35158096.00,1504,東元,,13681896.00,1150905,,2,115,-608077.00,0.00,,103557010.00,96213920.00,31060000.00,41.02,29912737.00,65078785.00,23764407.00,52930415.00,24217598.00,156487425.00,7343090.00,23017678.00,91408640.00,0.00
-506794.00,1506,正道,,-117824.00,1150905,,2,115,,,,2880266.00,2804003.00,0.00,9.33,343902.00,809239.00,3003885.00,433864.00,424736.00,3314130.00,76263.00,89962.00,2504891.00,0.00
-879237.00,1512,瑞利,,568702.00,1150905,,2,115,,0.00,,671300.00,671300.00,0.00,6.84,401248.00,1029738.00,981835.00,2062500.00,,2733800.00,,1661252.00,1704062.00,0.00
8577257.00,1513,中興電,,4137518.00,1150905,,2,115,-116880.00,,,21180866.00,20822691.00,9038676.00,42.14,21825736.00,23129672.00,5031125.00,27293370.00,3193671.00,48474236.00,358175.00,5467634.00,25344564.00,0.00
2393694.00,1514,亞力,,39045.00,1150905,,2,115,-30866.00,,,6370514.00,6301196.00,2238551.00,23.26,6240677.00,10963202.00,2785707.00,7649178.00,1113616.00,14019692.00,69318.00,1408501.00,3056490.00,0.00
2181460.00,1515,力山,,-95175.00,1150905,,2,115,,0.00,,3926045.00,3901606.00,0.00,21.50,3597428.00,3466527.00,1814735.00,4215875.00,586.00,8141920.00,24439.00,618447.00,4675393.00,0.00
-212811.00,1516,川飛,,-6022.00,1150905,,2,115,,,,201434.00,,0.00,5.03,2568.00,139331.00,400082.00,2568.00,20185.00,204002.00,,0.00,64671.00,0.00
1046260.00,1517,利奇,,37069.00,1150905,,2,115,0.00,,,3438279.00,3351479.00,0.00,15.23,777045.00,3098208.00,2200000.00,923889.00,68150.00,4362168.00,86800.00,146844.00,1263960.00,0.00
5682567.00,1519,華城,,-83079.00,1150905,,2,115,,,,9397496.00,9205039.00,0.00,29.14,17442015.00,25524732.00,3474689.00,23690722.00,130862.00,33088218.00,192457.00,6248707.00,7563486.00,0.00
1056390.00,1521,大億,,0.00,1150905,,2,115,,0.00,,1880190.00,1880190.00,0.00,24.66,1146409.00,2184391.00,762300.00,1244855.00,61500.00,3125045.00,,98446.00,940654.00,0.00
3323093.00,1522,堤維西,,200629.00,1150905,,2,115,-5996.00,0.00,,9978518.00,9566936.00,939707.00,27.98,17061031.00,18306754.00,3428979.00,28880664.00,2620231.00,38859182.00,411582.00,11819633.00,20552428.00,0.00
1247059.00,1524,耿鼎,0.00,66157.00,1150905,0.00,2,115,0.00,0.00,,2967467.00,,0.00,17.95,960805.00,1639654.00,1653104.00,2305110.00,1147.00,5272577.00,,1344305.00,3632923.00,0.00
4333156.00,1525,江申,,-80321.00,1150905,,2,115,,,,4988087.00,4988087.00,0.00,67.96,652347.00,2844101.00,734001.00,939019.00,1251.00,5927106.00,,286672.00,3083005.00,0.00
597166.00,1526,日馳,,24842.00,1150905,,2,115,,,,1317128.00,1317128.00,0.00,21.95,817046.00,1427036.00,600000.00,969670.00,95120.00,2286798.00,,152624.00,859762.00,0.00
3354862.00,1527,鑽全,,56014.00,1150905,,2,115,,,,4823541.00,,0.00,34.81,876442.00,4108728.00,1385706.00,922664.00,26959.00,5746205.00,,46222.00,1637477.00,0.00
7866.00,1528,恩德,,1587.00,1150905,,2,115,,,,2170363.00,2122208.00,0.00,11.09,2778377.00,3749011.00,1913310.00,3335675.00,199445.00,5506038.00,48155.00,557298.00,1757027.00,0.00
164503.00,1529,樂事綠能,0.00,-9367.00,1150905,,2,115,0.00,,,1888127.00,1816577.00,0.00,11.71,463242.00,859295.00,1628498.00,1342964.00,32943.00,3231091.00,71550.00,879722.00,2371796.00,0.00
2080940.00,1530,亞崴,,26340.00,1150905,,2,115,0.00,0.00,,3325825.00,3236955.00,0.00,34.22,2156512.00,3284197.00,1031076.00,2457337.00,98599.00,5783162.00,88870.00,300825.00,2498965.00,0.00
1685264.00,1531,高林股,,-45848.00,1150905,,2,115,,0.00,,3477793.00,3477793.00,0.00,19.10,885849.00,3258516.00,1821081.00,1178972.00,17296.00,4656765.00,,293123.00,1398249.00,0.00
7998193.00,1532,勤美,,554227.00,1150905,,2,115,-163070.00,0.00,,19347431.00,15150199.00,6341000.00,36.40,25724135.00,36657257.00,4226043.00,35692677.00,2534806.00,55040108.00,4197232.00,9968542.00,18382851.00,0.00
1311893.00,1533,車王電,,-186198.00,1150905,,2,115,,0.00,,3061237.00,2478430.00,0.00,25.15,4408280.00,6815378.00,985475.00,7192060.00,367260.00,10253297.00,582807.00,2783780.00,3437919.00,0.00
1927803.00,1535,中宇,,-63449.00,1150905,,2,115,,,,3732808.00,3732808.00,0.00,30.17,3536276.00,5090158.00,1237426.00,3774783.00,631028.00,7507591.00,,238507.00,2417433.00,0.00
772945.00,1536,和大,,-41787.00,1150905,,2,115,0.00,,,7573085.00,7416834.00,0.00,26.59,7037115.00,5706496.00,2789595.00,13555319.00,3896081.00,21128404.00,156251.00,6518204.00,15421908.00,0.00
2488582.00,1537,廣隆,,217790.00,1150905,,2,115,,0.00,,4228478.00,4228478.00,0.00,51.53,1604750.00,5119129.00,820628.00,2013606.00,701478.00,6242084.00,,408856.00,1122955.00,0.00
-195701.00,1538,正峰,,-20687.00,1150905,,2,115,,0.00,,118148.00,117404.00,0.00,3.63,93553.00,98450.00,323000.00,127608.00,10792.00,245756.00,744.00,34055.00,147306.00,0.00
953626.00,1539,巨庭,,3076.00,1150905,,2,115,,0.00,,1610402.00,1610402.00,0.00,24.64,467240.00,1117471.00,653700.00,636028.00,0.00,2246430.00,0.00,168788.00,1128959.00,0.00
405423.00,1540,喬福,,,1150905,,2,115,,0.00,,1414411.00,,0.00,16.55,217081.00,1311526.00,854736.00,224440.00,154252.00,1638851.00,,7359.00,327325.00,0.00
1368849.00,1541,錩泰,,7461.00,1150905,,2,115,0.00,0.00,,2165674.00,2165674.00,0.00,27.48,546925.00,1948195.00,788000.00,968506.00,1364.00,3134180.00,0.00,421581.00,1185985.00,0.00
3123554.00,1558,伸興,,-298782.00,1150905,,2,115,0.00,0.00,,8690308.00,5201866.00,0.00,80.60,3105942.00,8181806.00,645356.00,5494084.00,1731738.00,14184392.00,3488442.00,2388142.00,6002586.00,0.00
5426824.00,1560,中砂,,-70898.00,1150905,,2,115,,,,9436557.00,9108038.00,0.00,60.60,3919381.00,6508815.00,1502895.00,5457971.00,2249217.00,14894528.00,328519.00,1538590.00,8385713.00,0.00
4395529.00,1563,巧新,,-6275.00,1150905,,2,115,-515173.00,0.00,,8325763.00,8280647.00,8520000.00,38.14,5645538.00,10756320.00,2256081.00,11424264.00,2150485.00,19750027.00,45116.00,5778726.00,8993707.00,0.00
711102.00,1568,倉佑,0.00,-2480.00,1150905,,2,115,0.00,,0.00,2142410.00,1899004.00,0.00,18.42,405546.00,1010212.00,1030865.00,434485.00,159517.00,2576895.00,243406.00,28939.00,1566683.00,0.00
2699615.00,1582,信錦,,-133456.00,1150905,,2,115,,,,7586870.00,7375841.00,0.00,51.13,4945667.00,9673111.00,1442686.00,5729230.00,3366996.00,13316100.00,211029.00,783563.00,3642989.00,0.00
4192443.00,1583,程泰,,-41316.00,1150905,,2,115,0.00,0.00,,7242080.00,5669246.00,0.00,51.82,5357782.00,9054115.00,1192464.00,6926079.00,325655.00,14168159.00,1572834.00,1568297.00,5114044.00,0.00
243683.00,1587,吉茂,,26339.00,1150905,,2,115,,0.00,,1617547.00,1617547.00,0.00,20.21,1804579.00,2250512.00,800556.00,2000524.00,546969.00,3618071.00,,195945.00,1367559.00,0.00
35836630.00,1590,亞德客-KY,,2132886.00,1150905,,2,115,,,,54822808.00,54816760.00,0.00,274.08,10942329.00,33420004.00,2000000.00,11207748.00,14847244.00,66030556.00,6048.00,265419.00,32610552.00,0.00
1273010.00,1597,直得,,5787.00,1150905,,2,115,-147570.00,0.00,,2469967.00,2469967.00,2000000.00,28.31,845659.00,2063716.00,892619.00,1819149.00,446121.00,4289116.00,,973490.00,2225400.00,0.00
89069.00,1598,岱宇,,-50844.00,1150905,,2,115,-499354.00,0.00,,4458503.00,4125737.00,15706000.00,25.24,3832044.00,4305180.00,1791420.00,5201931.00,2795446.00,9660434.00,332766.00,1369887.00,5355254.00,0.00
6528405.00,1603,華電,,1180334.00,1150905,,2,115,-2244172.00,,,8179979.00,8035662.00,32841809.00,50.59,3640248.00,7996148.00,1916880.00,4391225.00,654215.00,12571204.00,144317.00,750977.00,4575056.00,0.00
5199656.00,1604,聲寶,,448088.00,1150905,,2,115,-777873.00,0.00,,9493969.00,8996393.00,20431605.00,24.73,3896376.00,4507351.00,3842000.00,11041158.00,284522.00,20535127.00,497576.00,7144782.00,16027776.00,0.00
71105809.00,1605,華新,,51073225.00,1150905,,2,115,,,,214466820.00,204394267.00,0.00,46.12,66432098.00,97954141.00,44313329.00,135926898.00,37901904.00,350393718.00,10072553.00,69494800.00,252439577.00,0.00
5525845.00,1608,華榮,,-18130.00,1150905,,2,115,-968671.00,,,12528127.00,11302232.00,208563824.00,26.64,6546921.00,10372490.00,6327735.00,7484018.00,435453.00,20012145.00,1225895.00,937097.00,9639655.00,0.00
7277927.00,1609,大亞,0.00,1168472.00,1150905,,2,115,-12787.00,,0.00,21286438.00,18630642.00,2317419.00,23.80,18974323.00,28766656.00,7852619.00,45870254.00,2344411.00,67156692.00,2655796.00,26895931.00,38390036.00,0.00
697308.00,1611,中電,,108001.00,1150905,,2,115,,,,4041316.00,4041316.00,0.00,12.52,802357.00,1766772.00,3227358.00,1025723.00,8649.00,5067039.00,,223366.00,3300267.00,0.00
4839123.00,1612,宏泰,,1163490.00,1150905,,2,115,,,,9364811.00,9363488.00,0.00,29.62,1880703.00,6287571.00,3160801.00,2027876.00,200074.00,11392687.00,1323.00,147173.00,5105116.00,0.00
2567804.00,1614,三洋電,,220375.00,1150905,,2,115,-132298.00,0.00,,5701360.00,5656471.00,10182744.00,21.85,1311395.00,2824462.00,2691134.00,1762141.00,309456.00,7463501.00,44889.00,450746.00,4639039.00,0.00
2130325.00,1615,大山,,579969.00,1150905,,2,115,,,,4696597.00,4696597.00,0.00,23.88,1736165.00,3932434.00,1986303.00,1919360.00,0.00,6615957.00,,183195.00,2683523.00,0.00
178907.00,1616,億泰,,11187.00,1150905,,2,115,-85077.00,,,2057371.00,2057371.00,4654499.00,10.86,2406488.00,3526510.00,1941485.00,2420178.00,10869.00,4477549.00,,13690.00,951039.00,0.00
413088.00,1617,榮星,,-38982.00,1150905,,2,115,0.00,0.00,,2331910.00,2326351.00,0.00,13.72,961969.00,2235423.00,1695147.00,1038295.00,257098.00,3370205.00,5559.00,76326.00,1134782.00,0.00
3710922.00,1618,合機,,1090842.00,1150905,,2,115,,,,6790169.00,6790169.00,0.00,35.24,2171361.00,4983144.00,1926917.00,2239188.00,61488.00,9029357.00,,67827.00,4046213.00,0.00
1442026.00,1623,大東電,,39333.00,1150905,,2,115,,0.00,,4102306.00,,0.00,62.16,2933451.00,6296646.00,660000.00,3831832.00,1960947.00,7934138.00,,898381.00,1637492.00,0.00
113500.00,1626,艾美特-KY,,-102738.00,1150905,,2,115,,0.00,,2707609.00,2707609.00,0.00,18.07,6924746.00,6855773.00,1498217.00,7265196.00,1198630.00,9972805.00,,340450.00,3117032.00,0.00
3960686.00,1702,南僑,,349307.00,1150905,,2,115,-530114.00,,,15623003.00,12014605.00,46041259.00,48.43,10145282.00,14275730.00,2941330.00,17955075.00,5293396.00,33578078.00,3608398.00,7809793.00,19302348.00,0.00
5846941.00,1707,葡萄王,,25823.00,1150905,,2,115,,,,11603801.00,10238044.00,0.00,69.11,3170198.00,5034072.00,1481374.00,3398386.00,2883906.00,15002187.00,1365757.00,228188.00,9968115.00,0.00
4874905.00,1708,東鹼,,195631.00,1150905,,2,115,,,,7618391.00,7618391.00,0.00,30.60,3258071.00,3399209.00,2490017.00,4956977.00,57838.00,12575368.00,,1698906.00,9176159.00,0.00
3633113.00,1709,和益,,518485.00,1150905,,2,115,,,,9251922.00,8997902.00,0.00,18.86,2192250.00,6380570.00,4770163.00,3089311.00,76141.00,12341233.00,254020.00,897061.00,5960663.00,0.00
4771400.00,1710,東聯,,-3511761.00,1150905,,2,115,-118460.00,,,13238475.00,11090152.00,8675554.00,12.65,10892322.00,5915494.00,8857031.00,22204483.00,1091942.00,35442958.00,2148323.00,11312161.00,29527464.00,0.00
2449618.00,1711,永光,,509639.00,1150905,,2,115,,0.00,,9171238.00,8913197.00,0.00,16.27,3724069.00,6705005.00,5477522.00,4854654.00,476418.00,14025892.00,258041.00,1130585.00,7320887.00,0.00
3651277.00,1712,興農,,-102742.00,1150905,,2,115,,,,8278564.00,8220392.00,0.00,19.55,5857190.00,8301936.00,4204926.00,7591962.00,466931.00,15870526.00,58172.00,1734772.00,7568590.00,0.00
1893222.00,1713,國化,,182844.00,1150905,,2,115,0.00,0.00,,3678513.00,,0.00,24.37,527633.00,967485.00,1509517.00,611734.00,92930.00,4290247.00,,84101.00,3322762.00,0.00
4225478.00,1714,和桐,,-912149.00,1150905,,2,115,-78973.00,0.00,,19152394.00,13273951.00,10141558.00,13.52,5602067.00,18822193.00,9918248.00,8053506.00,121347.00,27205900.00,5878443.00,2451439.00,8383707.00,0.00
15731518.00,1717,長興,,1153840.00,1150905,,2,115,0.00,,,32314647.00,31124317.00,0.00,26.55,20825986.00,36214100.00,11722455.00,34691769.00,2516504.00,67006416.00,1190330.00,13865783.00,30792316.00,0.00
4096796.00,1720,生達,,-170824.00,1150905,,2,115,,0.00,,9323632.00,6191095.00,0.00,34.65,2647188.00,5775065.00,1965657.00,2992269.00,299466.00,12315901.00,3132537.00,345081.00,6540836.00,0.00
-318016.00,1721,三晃,,35957.00,1150905,,2,115,,,,1609037.00,1609037.00,0.00,8.70,625492.00,1265352.00,1848841.00,1203426.00,42255.00,2812463.00,,577934.00,1547111.00,0.00
36621794.00,1722,台肥,0.00,4284731.00,1150905,,2,115,0.00,0.00,0.00,52952690.00,52952690.00,0.00,54.03,4260741.00,9745369.00,9800000.00,30210343.00,2246165.00,83163033.00,0.00,25949602.00,73417664.00,0.00
4963171.00,1723,中碳,,-188640.00,1150905,,2,115,-117638.00,,,8014508.00,8014508.00,4753537.00,34.52,2016499.00,3561726.00,2369044.00,3782180.00,988571.00,11796688.00,,1765681.00,8234962.00,0.00
1358988.00,1725,元禎,,5418992.00,1150905,,2,115,0.00,,,8598568.00,8598567.00,0.00,47.29,2335925.00,9938198.00,1818300.00,2425243.00,2287.00,11023811.00,1.00,89318.00,1085613.00,0.00
8936519.00,1726,永記,,-82873.00,1150905,,2,115,,,,10583610.00,10583610.00,0.00,65.33,2237054.00,9069286.00,1620000.00,2345848.00,109964.00,12929458.00,,108794.00,3860172.00,0.00
459060.00,1727,中華化,,,1150905,,2,115,,,,2159531.00,,0.00,16.87,1265198.00,1299120.00,1280196.00,1642711.00,420275.00,3802242.00,,377513.00,2503122.00,0.00
1163280.00,1730,花仙子,,-1832.00,1150905,,2,115,,,,2167791.00,2028444.00,0.00,32.08,755549.00,1793177.00,632339.00,1131590.00,234657.00,3299381.00,139347.00,376041.00,1506204.00,0.00
651382.00,1731,美吾華,,20099.00,1150905,,2,115,,,,2192985.00,2192985.00,0.00,16.50,648176.00,1337636.00,1329152.00,1288566.00,192352.00,3481551.00,,640390.00,2143915.00,0.00
78651.00,1732,毛寶,,-1051.00,1150905,,2,115,,0.00,,504743.00,504743.00,0.00,11.89,175009.00,478610.00,424439.00,201799.00,2704.00,706542.00,,26790.00,227932.00,0.00
779354.00,1733,五鼎,,11543.00,1150905,,2,115,,,,1859727.00,1858767.00,0.00,18.60,588908.00,1831646.00,999502.00,690927.00,68368.00,2550654.00,960.00,102019.00,719008.00,0.00
575072.00,1734,杏輝,,-66135.00,1150905,,2,115,,,,3721043.00,3449163.00,0.00,18.13,1560770.00,3188316.00,2016086.00,3123119.00,924140.00,6844162.00,271880.00,1562349.00,3655846.00,0.00
438786.00,1735,日勝化,,10855.00,1150905,,2,115,,,,1541538.00,1541538.00,0.00,15.51,1401003.00,1693708.00,993880.00,1558832.00,98017.00,3100370.00,,157829.00,1406662.00,0.00
11488649.00,1736,喬山,,-1258118.00,1150905,,2,115,0.00,0.00,,13721956.00,13713644.00,0.00,45.20,24842032.00,31279508.00,3033946.00,33350541.00,449167.00,47072497.00,8312.00,8508509.00,15792989.00,0.00
2219390.00,1737,臺鹽,,-1115.00,1150905,,2,115,,,,6709191.00,6709191.00,0.00,33.55,1161596.00,2876785.00,2000000.00,1669438.00,2490916.00,8378629.00,0.00,507842.00,5501844.00,0.00
1233418.00,1752,南光,,-35.00,1150905,,2,115,,0.00,,2411851.00,2407489.00,0.00,23.84,1141255.00,1604570.00,1009885.00,1529210.00,164221.00,3941061.00,4362.00,387955.00,2336491.00,0.00
284168.00,1760,寶齡富錦,,-20906.00,1150905,,2,115,,0.00,,1874364.00,1874364.00,0.00,21.86,1115284.00,1470839.00,857391.00,1348727.00,753711.00,3223091.00,,233443.00,1752252.00,0.00
2150097.00,1762,中化生,,-47948.00,1150905,,2,115,0.00,0.00,,3203092.00,3203092.00,0.00,41.64,284140.00,1154376.00,769180.00,1156203.00,331763.00,4359295.00,,872063.00,3204919.00,0.00
8236220.00,1773,勝一,,95379.00,1150905,,2,115,0.00,,,11588211.00,11435323.00,0.00,38.12,4591488.00,4780343.00,3000000.00,7082545.00,103724.00,18670756.00,152888.00,2491057.00,13890413.00,0.00
325174.00,1776,展宇,,-53579.00,1150905,,2,115,,,,948982.00,885769.00,0.00,14.74,291759.00,1042311.00,601070.00,510745.00,13104.00,1459727.00,63213.00,218986.00,417416.00,0.00
487028.00,1783,和康生,,-216742.00,1150905,,2,115,,0.00,,1498911.00,1498911.00,0.00,16.71,529802.00,1236153.00,896981.00,534022.00,331644.00,2032933.00,,4220.00,796780.00,0.00
186237.00,1786,科妍,,-750.00,1150905,,2,115,-107060.00,0.00,,1787013.00,1787013.00,1847000.00,24.49,201046.00,1299331.00,748276.00,721032.00,960310.00,2508045.00,,519986.00,1208714.00,0.00
1062028.00,1789,神隆,,197305.00,1150905,,2,115,,0.00,,10461414.00,10461414.00,0.00,13.23,1228709.00,5826971.00,7907392.00,1898599.00,1294689.00,12360013.00,,669890.00,6533042.00,0.00
16405105.00,1795,美時,,-1609696.00,1150905,,2,115,-824196.00,0.00,,24305362.00,24305362.00,4067583.00,91.30,17522064.00,25659301.00,2702903.00,84280268.00,7631246.00,108585630.00,,66758204.00,82926329.00,0.00
20744220.00,1802,台玻,,-33148.00,1150905,,2,115,,,,54561817.00,51686918.00,0.00,17.77,27181310.00,36756843.00,29080608.00,39138830.00,1895238.00,93700647.00,2874899.00,11957520.00,56943804.00,0.00
65870.00,1805,寶徠,,-8491.00,1150905,,2,115,0.00,,,1634437.00,1634437.00,0.00,12.11,342373.00,1772478.00,1349705.00,369275.00,227353.00,2003712.00,0.00,26902.00,231234.00,0.00
848235.00,1806,冠軍,,408649.00,1150905,,2,115,-46592.00,0.00,,5272330.00,5272330.00,3887000.00,13.64,1232579.00,3788259.00,3904039.00,2690236.00,157999.00,7962566.00,0.00,1457657.00,4174307.00,0.00
