停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,支出及費用,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
,3323,加百裕,,-20594,,,,-1.58,3,,上櫃,114,1939,,,,,-140224,-160818,,,,-149018,8794,,-150985,,12700,3540825,3842937,302112,302112,453097,,-138285,,-169612,8794,-140224
,3324,雙鴻,,-271496,,,,18.13,3,,上櫃,114,359006,,,,,1722923,1451427,,,,1643042,79881,,2189674,,-107745,11310738,15678955,4368217,4368217,2178543,,2081929,,1435153,16274,1722923
,3325,旭品,,-42534,,,,-1.08,3,,上櫃,114,-3544,,,,,-108804,-151338,,,,-97501,-11303,,-86693,,-25655,906388,965440,59052,59052,145745,,-112348,,-138748,-12590,-108804
,3332,幸康,,-89534,,,,2.91,3,,上櫃,114,37464,,,,,140153,50619,,,,140153,,,152009,,25608,777809,1236609,458800,458800,306791,,177617,,50619,,140153
,3339,泰谷,,,,,,-1.56,3,,上櫃,114,-506,,,,,-100265,-100265,,,,-100547,282,,-89532,,-11239,591095,616598,25503,25503,115035,,-100771,,-100547,282,-100265
,3349,寶德,,3013,,,,-0.64,3,,上櫃,114,7177,,,,,-26736,-23723,,,,-26736,,,-12359,,-7200,307119,389787,82668,82668,95027,,-19559,,-23723,,-26736
,3354,律勝,,-4390,,,,-0.71,3,,上櫃,114,-15047,,,,,-49581,-53971,,,,-49581,,,-71767,,7139,67215,74838,7623,7623,79390,,-64628,,-53971,,-49581
,3357,臺慶科,,-230475,,,,7.84,3,,上櫃,114,83638,,,1598,,792372,561897,,,,800232,-7860,,537358,,338652,3585413,4817530,1232117,1230519,693161,,876010,,573129,-11232,792372
,3360,尚立,,-19230,,,,-0.65,3,,上櫃,114,12480,,,,,-67652,-86882,,,,-49298,-18354,,-30239,,-24933,4684225,4888865,204640,204640,234879,,-55172,,-68198,-18684,-67652
,3362,先進光,,-47183,,,,-1.17,3,,上櫃,114,-5610,,,,,-166330,-213513,,,,-165620,-710,,51385,,-223325,2605823,3225599,619776,619776,568391,,-171940,,-212792,-721,-166330
,3363,上詮,,-44064,,,,0.37,3,,上櫃,114,-1800,,,,,38559,-5505,,,,38559,,,36251,,508,1194864,1501220,306356,306356,270105,,36759,,-5505,,38559
,3372,典範,,,,,,-1.07,3,,上櫃,114,0,,,,,-186843,-186843,,,,,,,-183078,,-3765,914109,800643,-113466,-113466,69612,,-186843,,,,-186843
,3373,熱映,,-25313,,,,-1.11,3,,上櫃,114,-9130,,,,,-52664,-77977,,,,-52664,,,-49323,,-12471,244239,293688,49449,49449,98772,,-61794,,-77977,,-52664
,3374,精材,99212,,,,,3.09,3,,上櫃,114,145144,,,,,839477,839477,,,,,,,1026829,,-42208,3866010,5172685,1306675,1306675,379058,,984621,,,,839477
,3379,彬台,,-9611,,,,0.50,3,,上櫃,114,1335,,,,,19145,9534,,,,19145,,,-75,,20555,900380,1034020,133640,133640,133715,,20480,,9534,,19145
,3388,崇越電,,-233727,,,,3.06,3,,上櫃,114,108525,,,,,233136,-591,,,,226965,6171,,341600,,61,4561635,5528347,966712,966712,625112,,341661,,-5259,4668,233136
,3390,旭軟,,50472,,,,-0.72,3,,上櫃,114,-14977,,,,,-54484,-4012,,,,-54484,,,-35421,,-34040,501238,575989,74751,74751,110172,,-69461,,-4012,,-54484
,3402,漢科,,-24856,,,,5.99,3,,上櫃,114,157218,,,,,437373,412517,,,,437373,,,564955,,29636,2905405,3886105,980700,980700,415745,,594591,,412517,,437373
,3430,奇鈦科,,-14168,,,,2.14,3,,上櫃,114,30211,,,,,72164,57996,,,,72164,,,119121,,-16746,963619,1250650,287031,287031,167910,,102375,,57996,,72164
,3434,哲固,,-69,,,,0.30,3,,上櫃,114,2454,,,,,10009,9940,,,,10009,,,27160,,-14697,430591,534082,103491,103491,76331,,12463,,9940,,10009
,3438,類比科,,81194,,,,0.57,3,,上櫃,114,-1211,,,,,26994,108188,,,,,,,24371,,1412,534809,794425,259616,259616,235245,,25783,,,,26994
,3441,聯一光電,,-36542,,,,0.62,3,,上櫃,114,12065,,,,,25991,-10551,,,,24749,1242,,49502,,-11446,203401,311664,108263,108263,58761,,38056,,-11040,489,25991
,3444,利機,,-17953,,,,1.64,3,,上櫃,114,8487,,,,,73653,55700,,,,73653,0,,59311,,22829,725213,930612,205399,205399,146088,,82140,,55700,0,73653
,3455,由田,,-11595,,,,1.36,3,,上櫃,114,16902,,,,,81241,69646,,,,81241,,,103500,,-5357,572584,1245105,672521,672521,569021,,98143,,69646,,81241
,3465,進泰電子,,-60245,,,,-0.10,3,,上櫃,114,9758,,,,,-13117,-73362,,,,-3388,-9729,,46264,,-49623,1062040,1324778,262738,262738,216474,,-3359,,-60385,-12977,-13117
,3466,德晉,,-6091,,,,-0.81,3,,上櫃,114,0,,,,,-58924,-65015,,,,-58924,,,-56711,,-2213,96054,67745,-28309,-28309,28402,,-58924,,-65015,,-58924
,3467,台灣精材,,,,,,0.44,3,,上櫃,114,3001,,,,,12973,12973,,,,,,,17816,,-1842,369555,459864,90309,90309,72493,,15974,,,,12973
,3479,安勤,0,-140115,,,,5.03,3,0,上櫃,114,211313,,,0,,430247,290132,,,,365326,64921,,621745,,19815,4691220,6363231,1672011,1672011,1050266,,641560,0,247361,42771,430247
,3483,力致,,-174978,,,,3.12,3,,上櫃,114,85553,,,,,308874,133896,,,,308874,,,251248,,143179,5508414,6884407,1375993,1375993,1124745,,394427,,133896,,308874
,3484,崧騰,,-208016,,,,3.35,3,,上櫃,114,117299,,,,,261915,53899,,,,262245,-330,,325647,,53567,2619794,3509717,889923,889923,564276,,379214,,57474,-3575,261915
,3485,敘豐,,-6380,,,,4.17,3,,上櫃,114,38295,,,,,142440,136060,,,,142440,,,199600,,-18865,174332,410903,236571,236571,36971,,180735,,136060,,142440
,3489,森寶,266,,,,,-0.13,3,,上櫃,114,12798,,,,,-11963,-11963,,,,-11963,,,794,,41,449864,471836,21972,21972,21444,,835,,-11963,,-11963
,3490,單井,,-14568,,,,0.43,3,,上櫃,114,-8066,,,,,23575,9007,,,,23575,,,-24458,,39967,153921,191836,37915,37915,62373,,15509,,9007,,23575
,3491,昇達科,,-80246,,,,4.60,3,,上櫃,114,70889,,,,,303018,222772,,,,302261,757,,344354,,29553,852542,1617694,765152,765152,420798,,373907,,222068,704,303018
0,3492,長盛,,-21292,,,,1.63,3,0,上櫃,114,8627,,,0,,57902,36610,,,0,57902,0,,67382,,-853,436244,643706,207462,207462,140080,,66529,0,36610,0,57902
,3498,陽程,,-57424,,,,-0.90,3,,上櫃,114,87052,,,,,-54834,-112258,,,,-54280,-554,,39866,,-7648,540432,847136,306704,306704,266838,,32218,,-111769,-489,-54834
0,3499,環天科,,-12162,,,,-1.14,3,,上櫃,114,10595,,,,,-62716,-74878,,,0,-62716,0,,-50048,,-2073,197136,251450,54314,54314,104362,,-52121,0,-74878,0,-62716
,3508,位速,,-12183,,,,-1.14,3,,上櫃,114,3533,,,,,-120735,-132918,,,,-116739,-3996,,-124983,,7781,598021,643082,45061,45061,170044,,-117202,,-128500,-4418,-120735
,3511,矽瑪,,-12709,,,,-1.00,3,,上櫃,114,-17194,,,,,-108283,-120992,,,,-80107,-28176,,-119327,,-6150,1142664,1291435,148771,148771,268098,,-125477,,-92816,-28176,-108283
,3512,皇龍,,0,,,,0.74,3,,上櫃,114,23489,,,,,80789,80789,,,,80789,,,103333,,945,560267,772325,212058,212058,108725,,104278,,80789,,80789
,3516,亞帝歐,,-49719,,,,0.03,3,,上櫃,114,4710,,,,,-12867,-62586,,,,1602,-14469,,-51442,,43285,597878,693283,95405,95405,146847,,-8157,,-48117,-14469,-12867
,3520,華盈,,-14841,,,,-0.08,3,,上櫃,114,-1693,,,,,-6626,-21467,,,,-5570,-1056,,8063,,-16382,750040,873952,123912,123912,115849,,-8319,,-20341,-1126,-6626
,3521,台鋼建設,,17671,,,,0.06,3,,上櫃,114,26935,,,,,7951,25622,,,,7951,0,,-14867,,49753,184039,235627,51588,51588,66455,,34886,,25622,0,7951
,3522,御嵿,,58682,,,,-2.41,3,,上櫃,114,31,,,,,-217643,-158961,,,,-202292,-15351,,-180255,,-37357,455458,814117,358659,358659,538914,,-217612,,-143610,-15351,-217643
,3523,迎輝,,0,,,,-1.49,3,,上櫃,114,834,,,,,-93756,-93756,,,,-95890,2134,,-96432,,3510,128973,96825,-32148,-32148,64284,,-92922,,-95890,2134,-93756
,3526,凡甲,,-234642,,,,12.33,3,,上櫃,114,174125,,,,,802074,567432,,,,802074,,,917800,,58399,1391413,2817939,1426526,1426526,508726,,976199,,567432,,802074
,3527,聚積,,-21184,,,,-1.06,3,,上櫃,114,1313,,,,,-47054,-68238,,,,-47054,,,-53475,,7734,688571,1120261,431690,431690,485165,,-45741,,-68238,,-47054
,3529,力旺,,-2805,,,,18.06,3,,上櫃,114,263752,,,,,1340283,1337478,,,,1348836,-8553,,1616592,,-12557,0,2800691,2800691,2800691,1184099,,1604035,,1346213,-8735,1340283
,3531,先益,,-44378,,,,-0.47,3,,上櫃,114,6385,,,,,-29761,-74139,,,,-28591,-1170,,-17109,,-6267,839818,997470,157652,157652,174761,,-23376,,-72969,-1170,-29761
,3537,堡達,,-13332,,,,1.30,3,-390,上櫃,114,18633,,,,,73243,59911,,,,73243,,,159943,,-68067,1868980,2176304,307324,306934,146991,,91876,,59911,,73243
,3540,曜越,0,-125769,,,,0.47,3,,上櫃,114,18533,,,,,31223,-94546,,,,34014,-2791,,143778,,-94022,2555074,3804670,1249596,1249596,1105818,,49756,,-91755,-2791,31223
,3541,西柏,,-117,,,,-0.72,3,,上櫃,114,-2806,,,,,-40214,-40331,,,,-40214,,,-33392,,-9628,533556,813897,280341,280341,313733,,-43020,,-40331,,-40214
,3546,宇峻,,-2054,,,,0.47,3,,上櫃,114,-8002,,,,,27647,25593,,,,27647,,,58283,,-38638,47131,968637,921506,921506,863223,,19645,,25593,,27647
,3548,兆利,,-256047,,,,0.73,3,,上櫃,114,164652,,,,,49596,-206451,,,,49596,,,213930,,318,6456070,7359885,903815,903815,689885,,214248,,-206451,,49596
,3551,世禾,,-80647,,,,6.12,3,,上櫃,114,81703,,,,,344227,263580,,,,344227,,,365614,,60316,1377626,2145688,768062,768062,402448,,425930,,263580,,344227
,3552,同致,,-198856,,,,0.38,3,,上櫃,114,-13633,,,,,37191,-161665,,,,37191,,,6055,,17503,4975097,6109323,1134226,1134226,1128171,,23558,,-161665,,37191
,3555,博士旺,,-894,,,,-0.58,3,,上櫃,114,,,,,,-26206,-27100,,,,-18847,-7359,,-28958,,2752,166498,176914,10416,10416,39374,,-26206,,-19505,-7595,-26206
,3556,禾瑞亞,,-1406,,,,1.28,3,,上櫃,114,14507,,,,,70558,69152,,,,81670,-11112,,74483,,10582,384057,718401,334344,334344,259861,,85065,,80750,-11598,70558
,3558,神準,69706,-79386,,,,4.87,3,,上櫃,114,58641,,,,,387576,308190,,,,287831,99745,,387453,,58764,9683000,11559018,1876018,1876018,1558271,,446217,,210495,97695,387576
,3564,其陽,,-5960,,,,0.51,3,,上櫃,114,11803,,,,,30422,24462,,,,30422,,,56916,,-14691,1343155,1762453,419298,419298,362382,,42225,,24462,,30422
,3567,逸昌,,,,,,0.69,3,,上櫃,114,5940,,,,,23501,23501,,,,,,,28377,,1064,142396,204935,62539,62539,34162,,29441,,,,23501
,3570,大塚,,-6311,,,,11.01,3,,上櫃,114,50898,,,,,188255,181944,,,,188255,,,240388,,-1235,1394090,1930019,535929,535929,295541,,239153,,181944,,188255
,3577,泓格,1718,-4411,,,,1.73,3,,上櫃,114,29107,,,,,110788,106377,,,,110788,,,142143,,-2248,400584,867470,466886,466886,326461,,139895,,106377,,110788
,3580,友威科,,-18687,,,,1.46,3,,上櫃,114,14347,,,,,57439,38752,,,,57439,,,72243,,-457,157039,317797,160758,160758,88515,,71786,,38752,,57439
,3581,博磊,,-3649,,,,0.13,3,,上櫃,114,24786,,,,,38774,35125,,,,6829,31945,,71782,,-8222,709855,1069789,359934,359934,288152,,63560,,3180,31945,38774
,3587,閎康,,-186565,,,,4.26,3,,上櫃,114,112808,,,,,283968,97403,,,,283968,0,,402470,,-5694,2933813,4072963,1139150,1139150,736680,,396776,,97403,0,283968
,3594,磐儀,,-60512,,,,-0.05,3,,上櫃,114,-8666,,,0,,-9283,-69795,,,,-4395,-4888,,21677,,-39626,843249,1389194,545945,545945,524268,,-17949,,-58574,-11221,-9283
,3597,映興,,-9595,,,,0.12,3,,上櫃,114,18171,,,,,4640,-4955,,,,4640,,,34367,,-11556,483426,628802,145376,145376,111009,,22811,,-4955,,4640
,3609,三一東林,,1303,,,,7.31,3,,上櫃,114,3728,,,,,281004,282307,,,,281004,,,-109085,,393817,329499,380307,50808,50808,159893,,284732,,282307,,281004
,3611,鼎翰,,-200966,,,,13.90,3,,上櫃,114,183568,,,,,663839,462873,,,,660199,3640,,899479,,-52072,5889947,8685286,2795339,2795339,1895860,,847407,,459295,3578,663839
,3615,安可,,-10681,,,,0.54,3,,上櫃,114,10341,,,,,74353,63672,,,,36956,37397,,33498,,51196,580761,750847,170086,170086,136588,,84694,,26275,37397,74353
,3623,富晶通,,8453,,,,-0.23,3,,上櫃,114,-134,,,,,-6787,1666,,,,,,,-22256,,15335,225857,225446,-411,-411,21845,,-6921,,,,-6787
,3624,光頡,,-20857,,,,1.21,3,,上櫃,114,53163,,,,,144512,123655,,,,141832,2680,,212389,,-14714,1495049,2018647,523598,523598,311209,,197675,,122502,1153,144512
,3625,西勝,,-12844,,,,-0.14,3,,上櫃,114,3954,,,,,-15181,-28025,,,,-15181,,,-105337,,94110,270481,319375,48894,48894,154231,,-11227,,-28025,,-15181
,3628,盈正,,-37929,,,,3.01,3,,上櫃,114,53450,,,,,135219,97290,,,,135479,-260,,209312,,-20643,1750678,2504819,754141,754141,544829,,188669,,98230,-940,135219
,3629,地心引力,,-1029,,,,-0.74,3,,上櫃,114,0,,,,,-24466,-25495,,,,-24466,,,-22668,,-1798,961,1870,909,909,23577,,-24466,,-25495,,-24466
,3630,新鉅科,,-52414,,,,2.19,3,,上櫃,114,0,,,,,439298,386884,,,,439298,,,-368551,,807849,1545339,1708211,162872,162872,531423,,439298,,386884,,439298
,3631,晟楠,,-44176,,,,-0.64,3,0,上櫃,114,-20591,,,0,,-68026,-112202,,,,-52252,-15774,,-72720,,-15897,16427,23038,6611,6611,79331,,-88617,,-96428,-15774,-68026
,3632,研勤,,-939,,,,-0.43,3,,上櫃,114,384,,,,,-17787,-18726,,,,-17672,-115,,-15531,,-1872,81850,184046,102196,102196,117727,,-17403,,-18402,-324,-17787
,3646,艾恩特,,-25547,,,,0.55,3,,上櫃,114,10062,,,,,21613,-3934,,,,21613,,,19045,,12630,367937,509358,141421,141421,122376,,31675,,-3934,,21613
,3663,鑫科,,-20474,,,,-0.07,3,,上櫃,114,26435,,,,,860,-19614,,,0,-7781,8641,,5713,,21582,3912240,4088286,176046,176046,170333,,27295,0,-6089,-13525,860
,3664,安瑞-KY,,-26101,,,,-4.14,3,,上櫃,114,446,,,,,-244335,-270436,,,,-244406,71,,-238286,,-5603,149900,372374,222474,222474,460760,,-243889,,-270509,73,-244335
,3666,光耀,,-8417,,,,-2.33,3,,上櫃,114,3003,,,,,-138581,-146998,,,,-138581,,,-115049,,-20529,387976,355399,-32577,-32577,82472,,-135578,,-146998,,-138581
,3672,康聯訊,,2233,,,,-1.50,3,,上櫃,114,-10919,,,,,-49260,-47027,,,,-49219,-41,,-58343,,-1836,112816,175706,62890,62890,121233,,-60179,,-46974,-53,-49260
,3675,德微,,-2678,,,,1.53,3,,上櫃,114,16011,,,,,88788,86110,,,0,82505,6283,,155926,,-51127,1288176,1953933,665757,665757,509831,,104799,0,79827,6283,88788
,3680,家登,,-205597,,,,4.20,3,,上櫃,114,133156,,,,,462011,256414,,,,403384,58627,,699516,,-104349,2983998,5079184,2095186,2095186,1395670,,595167,,206108,50306,462011
,3684,榮昌,,-5684,,,,2.55,3,,上櫃,114,19943,,,,,76435,70751,,,0,76435,0,,102483,,-6105,597150,877224,280074,280074,177591,,96378,0,70751,0,76435
,3685,元創精密,,-37076,,,,-0.62,3,,上櫃,114,8095,,,,,-53509,-90585,,,,-49328,-4181,,25281,,-70695,628780,786177,157397,157397,132116,,-45414,,-72660,-17925,-53509
,3687,歐買尬,,2604,,,,4.47,3,,上櫃,114,64303,,,,,616302,618906,,,,134482,481820,,209047,,471558,792244,1332883,540639,540639,331592,,680605,,134425,484481,616302
,3689,湧德,,-181104,,,,5.52,3,,上櫃,114,175622,,,,,486934,305830,,,,472885,14049,,617316,,45240,3195513,4536942,1341429,1341429,724113,,662556,,291034,14796,486934
,3691,碩禾,,175364,,,,-8.15,3,,上櫃,114,29100,,,,,-854479,-679115,,,,-748902,-105577,,-416386,,-408993,3368428,3643542,275114,275114,691500,,-825379,,-595455,-83660,-854479
,3693,營邦,,-58716,,,,13.32,3,,上櫃,114,181091,,,,,547326,488610,,,,572586,-25260,,870076,,-141659,4210104,5902319,1692215,1692215,822139,,728417,,520148,-31538,547326
,3707,漢磊,,-4880,,,,-1.50,3,,上櫃,114,-5144,,,,,-585945,-590825,,,,-574962,-10983,,-675534,,84445,4374922,4200308,-174614,-174614,500920,,-591089,,-579761,-11064,-585945
,3709,鑫聯大投控,,-100005,,,,3.61,3,,上櫃,114,237716,,,,,421673,321668,,,,423511,-1838,,754936,,-95547,28857576,30505255,1647679,1647679,892743,,659389,,322187,-519,421673
,3710,連展投控,,-188099,,,,-0.70,3,,上櫃,114,39738,,,,,-179114,-367213,,,,-200029,20915,,-85921,,-53455,4154166,5207686,1053520,1053520,1139441,,-139376,,-368770,1557,-179114
,3713,新晶投控,27054,11,,,,-0.55,3,317,上櫃,114,445,,,,,-42646,-42635,,,,-43618,972,,-6598,,-35603,178630,220356,41726,42043,75695,,-42201,,-43607,972,-42646
,4102,永日,,-15611,,,,-0.27,3,,上櫃,114,-4208,,,,,-8920,-24531,,,,-11535,2615,,-13315,,187,286646,360369,73723,73723,87038,,-13128,,-27146,2615,-8920
,4105,東洋,,-94081,,,,5.05,3,12053,上櫃,114,349105,,,10073,,1329752,1235671,,,,1255910,73842,,1346477,,332380,2007149,4790870,2783721,2785701,1439224,,1678857,,1154842,80829,1329752
,4107,邦特,,-42731,,,,5.54,3,,上櫃,114,98061,,,,,383633,340902,,,,383633,,,489944,,-8250,884565,1568283,683718,683718,193774,,481694,,340902,,383633
,4109,加捷生醫,,-3293,,,,0.20,3,,上櫃,114,14861,,,,,23710,20417,,,,22930,780,,10797,,27774,234299,351574,117275,117275,106478,,38571,,19492,925,23710
,4111,濟生,,5,,,,1.98,3,,上櫃,114,30243,,,,,118623,118628,,,,,,,147853,,1013,625121,1029499,404378,404378,256525,,148866,,,,118623
,4113,聯上,,-2989,,,,-0.16,3,,上櫃,114,267,,,,,-37491,-40480,,,,,,,15174,,-52398,461749,572679,110930,110930,95756,,-37224,,,,-37491
,4114,健喬,0,14586,,,,1.28,3,,上櫃,114,141185,,,,,480681,495267,,,,632630,-151949,,601187,,20679,2588861,4596966,2008105,2008105,1406918,,621866,,646868,-151601,480681
,4116,明基醫,,-48149,,,,1.34,3,,上櫃,114,73934,,,,,160750,112601,,,,59504,101246,,242124,,-7440,2641504,3879210,1237706,1237706,995582,,234684,,42096,70505,160750
,4120,友華,,1909505,,,,-3.78,3,,上櫃,114,209129,,,,,-278451,1631054,,,,-328279,49828,,-106288,,36966,1719290,3397667,1678377,1678377,1784665,,-69322,,1577913,53141,-278451
,4121,優盛,,-11885,,,,-0.27,3,,上櫃,114,3703,,,,,-47646,-59531,,,,-23258,-24388,,-44096,,153,1861779,2848625,986846,986846,1030942,,-43943,,-34943,-24588,-47646
,4123,晟德,,-67812,,,,3.52,3,,上櫃,114,497522,,,,,2540198,2472386,,,,2540198,0,,62769,,2974951,662996,1116677,453681,453681,390912,,3037720,,2472386,0,2540198
,4126,太醫,,,,,,4.06,3,,上櫃,114,74676,,,,,294962,294962,,,,,,,382570,,-12932,1243635,1829414,585779,585779,203209,,369638,,,,294962
,4127,天良,,7961,,,,-0.17,3,,上櫃,114,-2144,,,,,-7595,366,,,,-7595,,,8426,,-18165,166507,380140,213633,213633,205207,,-9739,,366,,-7595
,4128,中天,492,-648431,,,,-1.23,3,,上櫃,114,34,,,,,-845216,-1493647,,,,-721433,-123783,,-310262,,-534920,847330,1383402,536072,536072,846826,,-845182,,-1307556,-186091,-845216
,4129,聯合,,-29654,,,,4.47,3,,上櫃,114,145384,,,-7943,,438647,408993,,,,431552,7095,,559474,,24557,934118,4139500,3205382,3213325,2653851,,584031,,400721,8272,438647
,4131,浩泰,,,,,,-0.43,3,,上櫃,114,-209,,,,,-18694,-18694,,,,-16936,-1758,,-45497,,26594,115098,178482,63384,63384,108881,,-18903,,-16936,-1758,-18694
,4138,曜亞,,96038,,,,2.89,3,,上櫃,114,31785,,,,,133019,229057,,,,115443,17576,,143988,,20816,570365,1016467,446102,446102,302114,,164804,,211266,17791,133019
,4139,馬光-KY,,-13567,,,,-0.34,3,,上櫃,114,11150,,,,,-22913,-36480,,,,-14061,-8852,,-5705,,-6058,702834,801682,98848,98848,104553,,-11763,,-24268,-12212,-22913
,4147,中裕,,-17120,,,,-0.36,3,,上櫃,114,,,,,,-99238,-116358,,,,-99238,,,-107194,,7956,245336,461453,216117,216117,323311,,-99238,,-116358,,-99238
,4153,鈺緯,,-759,,,,1.04,3,0,上櫃,114,10551,,,272,,60730,59971,,,,60730,,,69521,,1760,447741,639117,191376,191104,121583,,71281,,59971,,60730
,4154,樂威科-KY,,-3858,,,,-1.67,3,,上櫃,114,19,,,,,-60228,-64086,,,,-53619,-6609,,-55699,,-4510,39894,16561,-23333,-23333,32366,,-60209,,-57229,-6857,-60228
,4157,太景*-KY,,28464,,,,-0.22,3,,上櫃,114,127,,,,,-159541,-131077,,,,-159541,,,-118289,,-41125,14305,28258,13953,13953,132242,,-159414,,-131077,,-159541
,4160,訊聯基因,,6475,,,,0.38,3,,上櫃,114,3034,,,,,10302,16777,,,,10268,34,,4308,,9028,255496,433912,178416,178416,174108,,13336,,16743,34,10302
,4161,聿新科,,4440,,,,0.78,3,,上櫃,114,11415,,,,,44033,48473,,,,44955,-922,,41253,,14195,428996,601376,172380,172380,131127,,55448,,49395,-922,44033
,4162,智擎,,,,,,1.79,3,,上櫃,114,85461,,,,,256550,256550,,,,,,,306501,,35510,35829,626330,590501,590501,284000,,342011,,,,256550
,4163,鐿鈦,,-21515,,,,3.56,3,,上櫃,114,35686,,,,,160386,138871,,,,173082,-12696,,226273,,-30201,1029411,1827051,797640,797640,571367,,196072,,151567,-12696,160386
,4166,友霖,,307,,,,0.52,3,,上櫃,114,26331,,,,,116609,116916,,,,116609,,,157246,,-14306,433363,958570,525207,525207,367961,,142940,,116916,,116609
,4167,松瑞藥,,,,,,1.43,3,,上櫃,114,,,,,,446505,446505,,,,449057,-2552,,151675,,294830,554752,881822,327070,327070,175395,,446505,,449057,-2552,446505
,4168,醣聯,,-1297,,,,-1.43,3,,上櫃,114,1094,,,,,-154764,-156061,,,,-154764,,,-159145,,5475,10802,33456,22654,22654,181799,,-153670,,-156061,,-154764
,4171,瑞基,,-3337,,,,-1.98,3,,上櫃,114,0,,,,,-115222,-118559,,,,-113066,-2156,,-73181,,-42041,52760,160358,107598,107598,180779,,-115222,,-115818,-2741,-115222
,4173,久裕,,64553,,,,1.01,3,,上櫃,114,18923,,,,,75002,139555,,,,75002,,,88129,,5796,905634,1140255,234621,234621,146492,,93925,,139555,,75002
,4174,浩鼎,,-8210,,,,-6.21,3,,上櫃,114,-6883,,,,,-1773075,-1781285,,,,-1633362,-139713,,-1691621,,-88337,99410,37738,-61672,-61672,1629949,,-1779958,,-1641572,-139713,-1773075
,4175,杏一,,-10196,,,,2.44,3,,上櫃,114,20536,,,,,103488,93292,,,,103438,50,,147251,,-23227,3978734,5897782,1919048,1919048,1771797,,124024,,93386,-94,103488
,4183,福永生技,,,,,,-0.22,3,,上櫃,114,-2952,,,,,-5328,-5328,,,,,,,-1465,,-6815,309743,380494,70751,70751,72216,,-8280,,,,-5328
,4188,安克,,-2352,,,,-0.66,3,,上櫃,114,-15,,,,,-53005,-55357,,,,-41661,-11344,,-61609,,8589,15396,25372,9976,9976,71585,,-53020,,-44013,-11344,-53005
,4192,杏國,,-3331,,,,-0.95,3,,上櫃,114,0,,,,,-33385,-36716,,,,-33385,0,,-34298,,913,4215,19671,15456,15456,49754,,-33385,,-36716,0,-33385
,4198,欣大健康,,10393,,,,-1.56,3,,上櫃,114,68,,,,,-37993,-27600,,,,-37640,-353,,-33413,,-4512,98336,148493,50157,50157,83570,,-37925,,-27247,-353,-37993
,4205,中華食,,517,,,,2.99,3,,上櫃,114,70162,,,,,291627,292144,,,,,,,358295,,3494,905735,1514249,608514,608514,250219,,361789,,,,291627
,4207,環泰,,-70177,,,,1.31,3,,上櫃,114,124943,,,,,359246,289069,,,,260524,98722,,496979,,-12790,3146090,3892596,746506,746506,249527,,484189,,205339,83730,359246
,4303,信立,,-612,,,,10.18,3,,上櫃,114,242601,,,,,966624,966012,,,,963137,3487,,-74349,,1283574,644954,780192,135238,135238,209587,,1209225,,962609,3403,966624
,4304,勝昱,,286,,,,-1.02,3,,上櫃,114,0,,,,,-36792,-36506,,,,-36792,,,-30494,,-6298,236840,255715,18875,18875,49369,,-36792,,-36506,,-36792
,4305,世坤,,,,,,2.61,3,,上櫃,114,37089,,,,,143789,143789,,,,,,,197452,,-16574,564170,823797,259627,259627,62175,,180878,,,,143789
,4401,東隆興,,-24348,,,,0.48,3,,上櫃,114,31332,,,,,76860,52512,,,,59264,17596,,82856,,25336,2707720,2946625,238905,238905,156049,,108192,,40583,11929,76860
0,4402,郡都開發,,0,,,,-0.11,3,,上櫃,114,-115,,,,,-7312,-7312,,,,-7312,0,,-13220,,5793,14922,18200,3278,3278,16498,,-7427,,-7312,0,-7312
,4406,新昕纖,,1381,,,,-0.90,3,,上櫃,114,0,,,,,-46791,-45410,,,,,,,-39651,,-7140,381902,363727,-18175,-18175,21476,,-46791,,,,-46791
,4413,飛寶企業,,-143,,,,-0.26,3,,上櫃,114,0,,,,,-8103,-8246,,,,-8103,,,-15868,,7765,604672,670120,65448,65448,81316,,-8103,,-8246,,-8103
,4416,三圓,,-7975,,,,-1.46,3,,上櫃,114,-18044,,,,,-100423,-108398,,,,-100423,,,168865,,-287332,241593,475069,233476,233476,64611,,-118467,,-108398,,-100423
,4417,金洲,,-261822,,,,4.69,3,,上櫃,114,182990,,,,,427132,165310,,,,394238,32894,,520493,,89629,1749104,2538531,789427,789427,268934,,610122,,179121,-13811,427132
,4419,皇家美食,,-530,,,,-1.05,3,,上櫃,114,5141,,,,,-166072,-166602,,,,-177225,11153,,-138760,,-22171,1458114,2001989,543875,543875,682635,,-160931,,-177463,10861,-166072
