備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,3552,同致,1150817,-10.222891039509426,709046,-3.808893462502663,661767,636561,其他電子業,-3.357948284057542,4685093,4527770,11507
本月因銷售電子產品，致本月及累計營收較去年同期增加。,3555,博士旺,1150817,59.44453434743912,49436,31.44396084513149,59967,78823,半導體業,445.848475801221,97133,530199,11507
客戶需求增加，致本月營收較去年同月增加。,3556,禾瑞亞,1150817,8.95468041006106,107106,75.26019373732822,66585,116697,半導體業,30.02110069166287,572967,744978,11507
-,3558,神準,1150817,-1.853840510478262,1316726,3.169120059651019,1252619,1292316,通信網路業,-14.050158813670347,9214572,7919910,11507
新專案導入以及客戶需求增加,3564,其陽,1150817,-9.264572451506902,326232,80.14118792599805,164320,296008,通信網路業,23.25096205974102,1350228,1664169,11507
-,3567,逸昌,1150817,8.027620096585613,23606,13.317632420902951,22504,25501,半導體業,3.647467978624141,153257,158847,11507
-,3570,大塚,1150817,-9.036330109274918,256509,28.933684774740424,180969,233330,資訊服務業,8.42473649914103,1536143,1665559,11507
客戶需求增加,3577,泓格,1150817,-15.05824884681188,165411,54.06706434492741,91196,140503,電腦及週邊設備業,39.95157212039828,700010,979675,11507
-,3580,友威科,1150817,-31.272113405637906,43243,-29.345758843666793,42064,29720,其他電子業,-10.883200611374658,246003,219230,11507
主要係因市場需求較去年同期成長所致。,3581,博磊,1150817,-10.051185898560679,199469,73.94423546748362,103148,179420,半導體業,34.99435285869232,758791,1024325,11507
-,3587,閎康,1150817,0.8404008423706717,558424,18.55818565765068,474971,563117,其他電子業,17.635630599474858,3086785,3631159,11507
"客戶需求增加,故出貨量較去年同期成長",3594,磐儀,1150817,-2.7694845860152193,264273,51.13252048300484,170019,256954,電腦及週邊設備業,42.84900257523927,1040680,1486601,11507
-,3597,映興,1150817,14.955663867520112,85145,35.57774884339419,72194,97879,電子零組件業,17.538235690639183,467299,549255,11507
本月營收較去年同期減少主要是客製化成車銷售減少。,3609,三一東林,1150817,-34.22946461312798,43632,-58.209672486857244,68669,28697,電子零組件業,-33.28248805721051,313369,209072,11507
-,3611,鼎翰,1150817,1.552912341827158,1029807,24.72557484972808,838480,1045799,電腦及週邊設備業,2.5855501643015666,6779911,6955209,11507
-,3615,安可,1150817,21.108875025155967,49690,-30.942244356976463,87143,60179,光電業,-27.88191205862758,600400,432997,11507
-,3623,富晶通,1150817,9.955802357207615,17648,-19.246774864752393,24030,19405,光電業,-15.500653942497395,180444,152474,11507
-,3624,光頡,1150817,9.165282456494404,322085,43.26314245434469,245426,351605,電子零組件業,25.758498314731263,1570076,1974504,11507
-,3625,西勝,1150817,-21.828073993471165,45950,5.865016209843796,33930,35920,電腦及週邊設備業,4.334547163162222,246877,257578,11507
-,3628,盈正,1150817,0.8275525368441948,372786,23.922640458143622,303311,375871,其他電子業,17.358529744249324,1810787,2125113,11507
4556.44,3629,地心引力,1150817,18.435155412647376,4665,972.8155339805825,515,5525,文化創意業,4456.313993174062,586,26700,11507
-,3630,新鉅科,1150817,-6.657089169051937,183068,-6.695314590238229,183143,170881,光電業,8.49863382859118,1307669,1418803,11507
本月收入較去年同期營收增多肇因於錫价上漲50%多,3631,晟楠,1150817,62.26808905380334,4312,181.79621425694725,2483,6997,電子零組件業,43.019715497878714,20035,28654,11507
部分專案於本月完成驗收並認列收入,3632,研勤,1150817,-3.181965268040125,27813,55.69817866435386,17295,26928,通信網路業,19.654027065717933,141803,169673,11507
-,3646,艾恩特,1150817,3.2391733441392923,76501,43.355780226163034,55093,78979,電子零組件業,15.737523531061,399472,462339,11507
本月貴金屬銷售金額佔合併營收比率為63%。,3663,鑫科,1150817,-21.64699424384504,659468,7.8994077897779,478884,516713,其他電子業,42.69974821276856,3232094,4612190,11507
本年營收較去年同期減少主係美國及印度地區的營收減少所致。,3664,安瑞-KY,1150817,22.798884217970375,25453,7.7087425479858025,29019,31256,通信網路業,-63.410041300677854,425901,155837,11507
-,3666,光耀,1150817,-40.86120753656922,49837,15.119912506835403,25602,29473,光電業,-5.855673715849204,296772,279394,11507
去年基期較低所致,3672,康聯訊,1150817,42.78973754054851,13564,107.10008554319931,9352,19368,通信網路業,-4.828716115579386,134280,127796,11507
-,3675,德微,1150817,3.9683815361315604,279963,29.777026755897577,224287,291073,半導體業,19.015080413014804,1492731,1776575,11507
本月營收較去年同期增加，主要係光罩載具產品營收增加所致。,3680,家登,1150817,15.806996317028094,752110,71.69316654116516,507298,870996,半導體業,28.665066968265855,3925740,5051056,11507
-,3684,榮昌,1150817,-10.9238809744584,118630,7.080175104373556,98684,105671,通信網路業,5.989871827284777,652635,691727,11507
-,3685,元創精密,1150817,-25.71337397759527,119082,-17.227763534629563,106874,88462,電機機械,32.18368908643905,614190,811859,11507
-,3687,歐買尬,1150817,-3.7066775253640434,174361,14.867240895687809,146167,167898,數位雲端,13.868936905075213,1014519,1155222,11507
本年度營收新增浙江榆陽電子股份有限公司營收,3689,湧德,1150817,9.665237883318628,768486,64.90051323392157,511073,842762,電子零組件業,40.78636874283747,3542740,4987695,11507
係因太陽能導電漿產品、太陽能模組及AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致,3691,碩禾,1150817,24.277770939874998,739343,66.54111966417688,551719,918839,光電業,127.67361077252771,2666338,6070548,11507
營收成長,3693,營邦,1150817,5.567932953478891,1160269,148.92888425527937,492057,1224872,電腦及週邊設備業,11.055660113139236,4791618,5321363,11507
-,3707,漢磊,1150817,4.442842838969319,620211,30.57481737111158,496088,647766,半導體業,25.932527721914624,3158512,3977594,11507
DRAM及CPU持續熱持，並有大型專案出貨。,3709,鑫聯大投控,1150817,-14.46391840712992,7614783,101.52637957541815,3232027,6513387,電腦及週邊設備業,41.145846312940165,24036103,33925961,11507
-,3710,連展投控,1150817,6.713633174391798,698370,32.06172340712073,564324,745256,電子零組件業,13.017535004759893,4053663,4581350,11507
綠電轉售電平台於去年底開始售電，使本期較去年同期增加,3713,新晶投控,1150817,-29.631003777657853,88944,336.40356993445823,14342,62589,綠能環保,82.85172097096945,164413,300632,11507
-,4102,永日,1150817,-37.893341672995874,67149,16.726377071204656,35728,41704,生技醫療業,8.835377132287457,291940,317734,11507
-,4105,東洋,1150817,-12.972148715198047,617099,11.282682481071202,482598,537048,生技醫療業,7.404116058558598,3453498,3709199,11507
-,4107,邦特,1150817,-2.199133935724644,197214,8.44559643756747,177856,192877,生技醫療業,8.20270345169357,1226876,1327513,11507
-,4109,加捷生醫,1150817,-1.186107337645222,49321,33.347926015103425,36548,48736,生技醫療業,14.50646289977445,276656,316789,11507
-,4111,濟生,1150817,-3.2336080257972055,122804,-1.2161667885881493,120296,118833,生技醫療業,5.328975063764456,807660,850700,11507
不動產於過戶時點認列營收，故波動較大。,4113,聯上,1150817,250.11808367071524,165984,1096390.566037736,53,581140,建材營造,41.56907134903325,543315,769166,11507
係因本公司與其他藥廠簽訂藥物經銷代理合約，取得台灣市場多數醫療機構通路之行銷推廣權利所致,4114,健喬,1150817,5.434734841775986,750929,59.794781955828064,495473,791740,生技醫療業,22.046288990081653,3557347,4341610,11507
-,4116,明基醫,1150817,-7.331360031618652,465548,-6.607770256374732,461941,431417,生技醫療業,5.300659065724086,3024888,3185227,11507
-,4120,友華,1150817,-11.653771112470366,447958,13.312145679436522,349260,395754,生技醫療業,3.9956514568987336,2631686,2736839,11507
-,4121,優盛,1150817,-1.0438330598976597,327926,1.168493086623747,320755,324503,生技醫療業,-0.8420674722044585,2228325,2209561,11507
-,4123,晟德,1150817,34.62282731158567,116273,15.282922985144978,135779,156530,生技醫療業,18.086882519917808,893045,1054569,11507
-,4126,太醫,1150817,8.342091307911103,207430,0.4981665325105089,223620,224734,生技醫療業,1.1098396938076398,1393895,1409365,11507
本年度整體營收較去年同期增加，主要係本年度電視媒體銷售增長。,4127,天良,1150817,6.267924460237008,55441,25.185389796655546,47063,58916,生技醫療業,51.5327536072859,291632,441918,11507
-,4128,中天,1150817,-5.64057690398173,161136,-2.821771420536616,156462,152047,生技醫療業,6.275015969885627,1066069,1132965,11507
-,4129,聯合,1150817,7.031166014427837,530225,7.114396966476852,529813,567506,生技醫療業,14.138856877797211,3177718,3627011,11507
-,4131,浩泰,1150817,-50.79779433331378,34094,-31.525022450812312,24498,16775,生技醫療業,17.0278993916674,147781,172945,11507
-,4138,曜亞,1150817,-2.2996347541038165,120193,13.423998609112246,103531,117429,生技醫療業,2.892254966527491,781985,804602,11507
公告合併數為公司自結數,4139,馬光-KY,1150817,1.1749580771380659,89450,5.97430883265612,85399,90501,生技醫療業,-0.1426737281335259,623100,622211,11507
每月營收受行銷夥伴每月進貨數量及CDMO生產時程影響而會有波動，但公司仍持續朝整年銷售目標前進,4147,中裕,1150817,40.72871094613107,45258,68.36553966533612,37829,63691,生技醫療業,9.668951395011518,351610,385607,11507
-,4153,鈺緯,1150817,-12.784323609098356,95226,30.249043347343328,63764,83052,生技醫療業,8.918649126795087,505895,551014,11507
115年7月增加服飾配件銷售業務、泰國房屋租賃維持滿租，故營收增加。,4154,樂威科-KY,1150817,117.85143769968052,2504,197.43729552889857,1834,5455,其他,57.48921484037964,11590,18253,11507
-,4157,太景*-KY,1150817,-2.1839841164791527,3022,-3.96361273554256,3078,2956,生技醫療業,-12.725060827250608,24660,21522,11507
-,4160,訊聯基因,1150817,16.727135748131406,50439,9.628526207988083,53705,58876,生技醫療業,4.816850940953316,342153,358634,11507
-,4161,聿新科,1150817,23.844417929030918,77104,41.30608500059193,67576,95489,生技醫療業,22.826316902898245,453792,557376,11507
-,4162,智擎,1150817,-88.66446125222849,205857,4.3744688464463035,22357,23335,生技醫療業,28.19499859787566,406526,521146,11507
-,4163,鐿鈦,1150817,29.811649964209018,223520,49.86338727254885,193613,290155,生技醫療業,12.70464950095314,1414797,1594542,11507
-,4166,友霖,1150817,-27.963828101521734,183015,20.084345141045844,109787,131837,生技醫療業,18.331904258642577,752235,890134,11507
-,4167,松瑞藥,1150817,-4.679906519209521,102267,-10.437243318234856,108841,97481,生技醫療業,-12.8761370600379,708186,616999,11507
115年7月為委託研究收入。,4168,醣聯,1150817,,0,3544.8275862068967,29,1057,生技醫療業,-49.3436371612729,29633,15011,11507
-,4171,瑞基,1150817,5.470628260376502,22045,32.90842574597005,17494,23251,農業科技,8.915314157158926,124460,135556,11507
-,4173,久裕,1150817,-13.969616449409441,143762,7.345333981391473,115216,123679,生技醫療業,2.6541853942076985,887730,911292,11507
潤雅子公司提供CDMO之服務收入於滿足履約義務時認列，本月及本年累計完成履約義務較去年減少,4174,浩鼎,1150817,-60.44009305932532,10316,-0.584652862362972,4105,4081,生技醫療業,-20.420803933463173,31321,24925,11507
-,4175,杏一,1150817,-14.966529723257326,775016,0.48395286110064967,655849,659023,生技醫療業,1.1425835465255845,4569819,4622033,11507
-,4183,福永生技,1150817,-28.77426360798154,36835,-37.19087405137535,41771,26236,生技醫療業,-33.08193349331505,291700,195200,11507
本期安克甲狀偵和安克呼止偵出貨增加，營收較去年同期大幅成長56.55%。,4188,安克,1150817,80.22690437601297,1851,56.54622243078367,2131,3336,生技醫療業,-3.6906854130052724,17070,16440,11507
-,4192,杏國,1150817,33.6402701043585,1629,-12.253123740427247,2481,2177,生技醫療業,-7.0649748134923165,15683,14575,11507
因動物醫療儀器及保健食品銷售較去年增加所致。,4198,欣大健康,1150817,29.364642573228153,16353,75.0517170045511,12085,21155,生技醫療業,-19.439303584892727,116712,94024,11507
-,4205,中華食,1150817,27.710857908038626,165787,16.835431163398983,181219,211728,食品工業,2.6067682130226038,1165773,1196162,11507
-,4207,環泰,1150817,16.669158287238353,461547,28.253600026675684,419858,538483,食品工業,9.108730255551324,3090299,3371786,11507
-,4303,信立,1150817,20.6927414302336,89384,16.878473689342478,92301,107880,塑膠工業,4.639837661955885,595301,622922,11507
本月納入上月工程收入，致本月營收較去年同期增加54.85%。,4304,勝昱,1150817,111.89929328621908,22640,54.84974661889545,30981,47974,塑膠工業,8.079953701642701,202167,218502,11507
-,4305,世坤,1150817,12.139289867961962,73085,5.164759020684699,77932,81957,塑膠工業,-7.323132003044125,626781,580881,11507
-,4401,東隆興,1150817,-13.807329042734839,334996,-21.75946499604383,369044,288742,紡織纖維,-2.42467718794835,2279190,2223927,11507
-,4402,郡都開發,1150817,14.93421052631579,1520,-28.5772690106296,2446,1747,紡織纖維,-13.813329895578187,15514,13371,11507
因應產業趨勢調整經營結構,4406,新昕纖,1150817,18.130745658835547,5874,-72.84361302442079,25552,6939,紡織纖維,-61.94526312926835,294171,111946,11507
"本公司去年同期承接新客戶訂單致基期較高,本期該客戶未有訂單需求,致營收較去年同期減少。",4413,飛寶企業,1150817,31.92609670987039,32096,-64.59112081148658,119583,42343,紡織纖維,-34.69562037714191,432092,282175,11507
出售資產,4416,三圓,1150817,-64.37115611894976,1444341,5471.697704634041,9236,514602,建材營造,485.18497432584826,456685,2672452,11507
-,4417,金洲,1150817,41.37965347917775,261283,26.849947289079054,291211,369401,紡織纖維,-2.274653461007069,1962189,1917556,11507
-,4419,皇家美食,1150817,1.8661010745955384,226783,2.310472191959185,225798,231015,觀光餐旅,2.234144738505093,1582440,1617794,11507
-,4420,光明,1150817,6.547881873198099,77002,-12.010553071008012,93243,82044,紡織纖維,-8.807279712197424,614310,560206,11507
-,4430,耀億,1150817,13.012655164638137,181823,10.166147511540256,186521,205483,其他,7.219816535349818,1257899,1348717,11507
-,4432,銘旺實,1150817,6.583013493748007,90931,-27.105959866421973,132956,96917,紡織纖維,-18.244300762194893,667677,545864,11507
子公司承攬之國軍案，本期出貨增加。,4433,興采,1150817,92.32137790807641,169184,61.313304082695026,201705,325377,紡織纖維,-13.787472184775286,1666803,1436993,11507
主係本期新開發產品陸續出貨，並受惠既有客戶訂單需求增加，致本期營業收入較去年同期成長。,4442,竣邦-KY,1150817,-19.275673670163428,167107,77.01725608555869,76205,134896,紡織纖維,22.09008040493628,937629,1144752,11507
-,4502,健信,1150817,12.998247084825852,104968,48.20756956679287,80031,118612,電機機械,29.792672162857517,532490,691133,11507
客戶調節訂單,4503,金雨,1150817,-56.189834904484016,40098,-75.88143225877313,72836,17567,電機機械,-3.4095625189100325,373479,360745,11507
上列為本公司自結數,4506,崇友,1150817,-2.859218804892849,500976,-15.443690750882656,575536,486652,電機機械,5.911004575066583,3665739,3882421,11507
-,4510,高鋒,1150817,16.057724703327967,160278,41.3434140040272,131605,186015,電機機械,28.048020560122517,852135,1091142,11507
處分不動產-新光段完成過戶入帳造成營收爆增,4513,福裕,1150817,-84.60631863357867,713572,26.00949846280916,87172,109845,電機機械,151.59591591087224,571584,1438082,11507
主係本期專案結案及工程收入認列所致。,4523,永彰,1150817,13.936081739337055,58919,106.54113593009662,32502,67130,電機機械,75.86128259842648,368346,647778,11507
上海延單客戶通知出,4527,方方土霖,1150817,18.1047433724604,238965,63.95413009254149,172139,282229,電機機械,8.92520461543162,1472885,1604343,11507
-,4528,江興鍛,1150817,6.990005878894768,119070,-4.039019245979436,132755,127393,電機機械,-6.720518933303764,901850,841241,11507
"115/3月起加計子公司萊陽, 115/4月起加計金萊陽, 致營收增加.",4529,淳紳,1150817,20.4073482428115,2504,549.7844827586207,464,3015,其他,309.0474673462886,3139,12840,11507
係為本公司自結數,4530,天意能創,1150817,466.42857142857144,5740,6.554583292367187,30513,32513,觀光餐旅,8.602756463258567,189881,206216,11507
-,4533,協易機,1150817,27.898142759545557,316168,9.233021694089299,370193,404373,電機機械,-3.70861352305987,2398821,2309858,11507
-,4534,慶騰,1150817,10.319091503206069,105581,42.490488482194195,81743,116476,電機機械,32.721895173904386,457119,606697,11507
-,4535,至興,1150817,4.167176427408502,212518,4.383292939390224,212078,221374,電機機械,-1.969373686322657,1510074,1480335,11507
-,4538,大詠城,1150817,18.6046511627907,32508,4.0760136047076605,37046,38556,電機機械,7.81397445106407,213003,229647,11507
-,4541,晟田,1150817,-2.4604631106030066,199434,39.15758750688538,139789,194527,其他,34.206063818557105,890462,1195054,11507
受益於半導體需求強勁與訂單增加，加上機台出貨順暢及設備陸續完成驗收，帶動交付效率提升，本期營收較去年同期顯著成長。,4542,科嶠,1150817,-12.450017352466313,132546,104.45399767433666,56758,116044,電子零組件業,41.64932219346722,473734,671041,11507
-,4543,萬在,1150817,-17.464590361308936,88041,17.855520954975997,61656,72665,電機機械,21.13354565814549,461243,558720,11507
-,4549,桓達,1150817,3.525318616820015,108359,-8.939703876875122,123192,112179,電機機械,-8.633388161624731,749613,684896,11507
-,4550,長佳,1150817,-9.544915412947125,64076,12.197293791982036,51659,57960,電機機械,-4.774208649933379,444304,423092,11507
-,4554,橙的,1150817,-18.6568513963247,55288,5.632413388138579,42575,44973,其他電子業,12.567099911135514,276826,311615,11507
營收增長主要係過濾設備訂單集中出貨所致。,4556,旭然,1150817,38.68584568716669,61317,67.43059657412877,50790,85038,其他,16.566284707877628,367928,428880,11507
-,4558,寶緯,1150817,26.214249557074158,158040,28.417101764641505,155329,199469,電機機械,16.301015350818442,933175,1085292,11507
-,4561,健椿,1150817,15.46965377528852,109091,26.50972672766167,99571,125967,電機機械,19.453400438319143,577205,689491,11507
-,4563,百德,1150817,-39.24014382537309,282843,19.67535045020578,143601,171855,電機機械,-13.731598850365147,1694799,1462076,11507
-,4568,科際精密,1150817,12.676179637573316,114230,28.440275421614608,100210,128710,電機機械,4.563853223418293,694961,726678,11507
"本期較去年同期變動 59.82%，主係設備產銷較去年同期增加 32,955仟元所致。",4577,達航科技,1150817,0.026937980480324912,96518,59.81724577463623,60409,96544,其他電子業,56.23802563047273,352315,550450,11507
-,4580,捷流閥業,1150817,-5.1351288868338925,216275,1.8956851682625453,201352,205169,電機機械,2.5482904172354814,1338309,1372413,11507
-,4584,君帆,1150817,3.8104014744771217,99832,-11.438117944642414,117021,103636,電機機械,-20.17570342871413,804879,642489,11507
-,4609,唐鋒,1150817,-5.4630715123094955,12795,-7.924183603562457,13137,12096,居家生活,4.776149932244126,78222,81958,11507
本月營收較去年同期增減變動達50％以上，主要是船舶延期所致。,4702,中美實,1150817,-91.5225643188528,4742,-94.01607621315868,6718,402,居家生活,-15.283564419552398,43923,37210,11507
-,4706,大恭,1150817,-2.720191364082434,97824,2.2389583042361862,93079,95163,化學工業,13.009443278708996,608581,687754,11507
-,4707,磐亞,1150817,-32.81799249207423,150774,-16.96682542154749,121991,101293,化學工業,-9.296292088020301,792090,718455,11507
-,4711,永純,1150817,-10.69266640548977,79129,-1.8418201516793067,71994,70668,化學工業,18.722596456929953,423531,502827,11507
原因：主要是增加營建收入,4714,永捷,1150817,5.647133667915459,141470,14.66064181543395,130349,149459,化學工業,66.12809624030187,802990,1333992,11507
-,4716,大立,1150817,-3.3414085859577902,45819,22.766458766458765,36075,44288,化學工業,-1.429949660422776,314067,309576,11507
-,4721,美琪瑪,1150817,-12.36551215917465,251045,25.02742053727204,175963,220002,化學工業,9.149031792338143,1644327,1794767,11507
-,4726,永昕,1150817,59.63713346580252,53849,38.558372689028225,62041,85963,生技醫療業,25.77009494817714,386316,485870,11507
-,4728,雙美,1150817,-1.488667093652149,224832,49.70260223048327,147950,221485,生技醫療業,20.849508882785774,1162248,1404571,11507
-,4729,熒茂,1150817,7.455021298496512,91321,18.56483495239476,82764,98129,光電業,-1.1809848646344063,633285,625806,11507
-,4735,豪展,1150817,39.72921308641073,82131,43.13456477543435,80177,114761,生技醫療業,13.330926893097653,531906,602814,11507
-,4741,泓瀚,1150817,-1.795846519728095,53401,39.11820882852292,37696,52442,化學工業,19.834636340392738,277691,332770,11507
本月營收減少，主係客戶需求減少。,4743,合一,1150817,-17.090179594956055,10468,-50.02591121091726,17367,8679,生技醫療業,23.067812522568065,69235,85206,11507
-,4744,皇將,1150817,-53.06294941339725,79270,-34.17719279623536,56526,37207,生技醫療業,-33.71444510362228,706267,468153,11507
本公司115年1-7月合併營業收入較去年同期下降2.73%，較115年1-6月合併營業收入下降幅度收斂0.79%，營收降幅改善。,4745,合富-KY,1150817,-28.584517652807754,343798,2.6369363381365036,239217,245525,生技醫療業,-2.728129768395681,1852038,1801512,11507
-,4747,強生製藥,1150817,15.26334722898195,47257,23.5567653396847,44085,54470,生技醫療業,5.633807097034951,329067,347606,11507
-,4749,新應材,1150817,-8.690840282514467,454490,22.532250301908295,338679,414991,半導體業,18.065012631121075,2450693,2893411,11507
內外銷營收均增加,4754,國碳科,1150817,-5.364235387214098,65713,63.63971265426414,38003,62188,化學工業,6.405158102003783,388515,413400,11507
本月較去年同月份出貨量增加,4760,勤凱科技,1150817,8.366309784464576,248915,78.37705579325349,151219,269740,其他電子業,61.37540118544151,996422,1607980,11507
-,4767,誠泰科技,1150817,3.319962214038306,73043,-10.103633114949375,83950,75468,化學工業,-10.70944765264857,600890,536538,11507
本月營收較去年同期增加乃因客戶需求增加,4768,晶呈科技,1150817,-3.333548024990109,108683,79.00834895212131,58690,105060,化學工業,131.97155056911384,399305,926274,11507
合併弘潔科技營業收入,4772,台特化,1150817,7.86556478228468,300576,269.2729985535143,87799,324218,化學工業,263.7796228480027,570168,2074155,11507
上海地區業務清算。,4804,大略-KY,1150817,-96.74744897959184,12544,-96.35779325120514,11202,408,觀光餐旅,-0.8451613808982297,71229,70627,11507
各業務團隊的整合開始發揮綜效，形塑娛樂產業一條龍的完整服務架構。,4806,桂田文創,1150817,15.410385259631491,10149,125.03362151777138,5205,11713,文化創意業,173.30493348247222,42019,114840,11507
-,4903,聯光通,1150817,-62.652440957530004,236567,-40.540940690342076,148593,88352,通信網路業,22.80356558873059,736933,904980,11507
-,4905,台聯電,1150817,32.841911952252204,78412,35.44502958195176,76905,104164,生技醫療業,33.65635084172466,411536,550044,11507
無建案入帳,4907,富宇,1150817,-99.84777620896575,45328,-99.99092617456725,760429,69,建材營造,53.18765350980116,1598025,2447977,11507
主要係受客戶訂單需求增加影響,4908,前鼎,1150817,8.20355341083571,91180,51.63065195340116,65066,98660,通信網路業,28.187329123643597,483171,619364,11507
-,4909,新復興,1150817,-1.0498220640569396,16860,-21.31031555115325,21201,16683,通信網路業,-37.22795139433073,191418,120157,11507
公司行銷團隊建置中,4911,德英,1150817,-2.301834544825199,11556,-59.50647394282845,27881,11290,生技醫療業,-58.55112382552655,188063,77950,11507
-,4923,力士,1150817,19.938662564184533,100102,49.72999937644198,80185,120061,半導體業,30.25919537168682,488126,635829,11507
-,4924,欣厚-KY,1150817,282.0073033086201,18074,-15.159558127818533,81381,69044,綠能環保,8.634014937597595,430993,468205,11507
因資料中心需求上升，故本月及本年累計營收較去年同期增加。,4931,新盛力,1150817,13.951507191773008,394409,159.5189975747777,173180,449435,電腦及週邊設備業,82.01318588196726,1293353,2354073,11507
-,4933,友輝,1150817,-8.932173414272741,209210,-29.487374027098745,270197,190523,光電業,-10.514222579371511,1795701,1606897,11507
-,4939,亞電,1150817,11.256284731410426,151160,36.75099000642386,122979,168175,電子零組件業,13.145214501100718,810835,917421,11507
-,4946,辣椒,1150817,70.55542081008974,20615,48.129423660262894,23736,35160,文化創意業,-17.7366655470103,229237,188578,11507
-,4950,金耘國際,1150817,-3.85548686244204,129400,48.81342551613598,83602,124411,鋼鐵工業,24.79410482737455,612569,764450,11507
-,4951,精拓科,1150817,0.4577418070850471,45222,-8.84666318873149,49838,45429,半導體業,0.01824122581037446,312479,312536,11507
-,4953,緯致,1150817,3.2822847614984987,1233074,33.36925321210636,954903,1273547,資訊服務業,31.280601009362524,6319236,8295931,11507
-,4966,譜瑞-KY,1150817,-19.078470579512214,1672372,-4.339236132709783,1414696,1353309,半導體業,-0.7772187659054726,9668449,9593304,11507
-,4971,IET-KY,1150817,46.18948247078464,71880,39.64994817000239,75246,105081,半導體業,18.777786343895357,583695,693300,11507
-,4972,湯石照明,1150817,1.2009801102048798,86929,27.266546112115734,69125,87973,光電業,8.007751338247918,542874,586346,11507
本月營收較去年同期增加係因市場價格上漲所致,4973,廣穎電通,1150817,16.980324220458773,861821,228.14322726799293,307232,1008161,半導體業,126.68837392653762,2440351,5531992,11507
-,4974,亞泰,1150817,10.572971855374357,348237,0.5407522487825894,382985,385056,電子零組件業,-1.8343787152051818,2439300,2394554,11507
-,4979,華星光,1150817,11.79872682565598,455083,31.011263151931526,388346,508777,通信網路業,17.6433828416455,2542738,2991363,11507
-,4991,環宇-KY,1150817,-55.40777940270228,326169,-6.927664584826457,156272,145446,半導體業,45.74648863298457,1119863,1632161,11507
-,4995,晶達,1150817,0.5447349382208162,140986,49.776002704873,94644,141754,光電業,16.139563103479375,731798,849907,11507
-,5009,榮剛,1150817,-0.9056134638107393,1119683,16.670942858164334,951002,1109543,鋼鐵工業,2.1861714001405206,7046657,7200709,11507
-,5011,久陽,1150817,-2.2818310816803145,270616,-46.167140990094175,491226,264441,鋼鐵工業,-24.220511995967303,3221666,2441362,11507
-,5013,強新,1150817,13.235437988140596,735956,40.90763833114934,591425,833363,鋼鐵工業,12.012882954712861,4446185,4980300,11507
-,5014,建錩,1150817,1.7360707827845352,1635878,31.360362948673828,1266956,1664278,鋼鐵工業,16.113194958431333,8363270,9710860,11507
-,5015,華祺,1150817,23.75379045032813,110475,3.9127758058509223,131569,136717,鋼鐵工業,-22.52815217676887,951525,737164,11507
-,5016,松和,1150817,-10.12332203519657,208884,10.969381723607992,169180,187738,鋼鐵工業,6.559731589893256,1218434,1298360,11507
-,5201,凱衛,1150817,51.34943569052942,18341,-10.650830436461954,31068,27759,資訊服務業,-17.07180358074434,180186,149425,11507
-,5202,力新,1150817,-28.890770533446233,17715,-5.6050955414012735,13345,12597,資訊服務業,-13.620018614095947,94552,81674,11507
係因本期環保綠能收入較同期減少,5205,中茂,1150817,-78.65961199294533,2835,-71.14926084883166,2097,605,綠能環保,38.13038130381304,12195,16845,11507
本期營業收入較去年減少，主要係因上期「君匯」及「心里程」完工交屋過戶認列收入所致。,5206,坤悅,1150817,-100.0,30445,-100.0,81624,0,建材營造,-39.179539326052065,3756670,2284824,11507
-,5209,新鼎,1150817,7.042210008060597,356053,-25.015591953174955,508275,381127,其他,-26.43669873738832,2926553,2152869,11507
-,5210,寶碩,1150817,22.00058525165821,20504,14.816174783127552,21787,25015,資訊服務業,5.1404157136820645,149093,156757,11507
-,5211,蒙恬,1150817,12.150658840906441,25727,49.536149261466704,19295,28853,資訊服務業,37.4957518931307,114757,157786,11507
因去年有較大專案認收，致本期營收較去年同期減少,5212,凌網,1150817,-1.8256002510854215,95585,-34.30687593632303,142846,93840,資訊服務業,-1.6843189051927117,606061,595853,11507
認列1個工案、餘屋及租金收入,5213,亞昕,1150817,-39.1280397659851,459287,76.23694346211792,158637,279577,建材營造,-54.61956783880071,10780792,4892370,11507
新客戶導入量產及產品線組合多元化,5220,萬達光電,1150817,-7.447889112263253,94510,52.60651104365121,57318,87471,光電業,36.170502250438346,455689,620514,11507
-,5223,安力-KY,1150817,19.97598489099675,165729,15.382383491849797,172327,198835,電腦及週邊設備業,0.7126832026106372,1117888,1125855,11507
因需求減少，營業收入減少,5227,立凱-KY,1150817,-35.91582974653276,2091,-94.00071633237822,22336,1340,電子零組件業,-80.6372136935632,309284,59886,11507
市場需求增加,5228,鈺鎧,1150817,26.374119873614653,62349,81.75589951788886,43351,78793,電子零組件業,53.54175557452256,299936,460527,11507
-,5230,雷笛克光學,1150817,5.390114610858041,123374,19.064145414587244,109205,130024,光電業,6.629369834235297,738758,787733,11507
-,5245,智晶,1150817,14.720941416084411,70702,49.151358011070045,54381,81110,光電業,-5.567304183743617,496039,468423,11507
