備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,1240,茂生農經,1150911,3.7990029318257728,242511,9.195965730398004,230525,251724,農業科技,7.793180904035503,1795018,1934907,11508
-,1259,安心,1150911,1.1642472786423348,550828,7.409599074787972,518800,557241,觀光餐旅,4.243089830098666,4028338,4199264,11508
-,1264,德麥,1150911,-3.1487462326296414,593252,9.223630408458495,526051,574572,食品工業,7.149842688938043,4324235,4633411,11508
-,1268,漢來美食,1150911,7.617812678521232,551405,19.991830825288854,494542,593410,觀光餐旅,17.434670354058834,4104798,4820456,11508
-,1294,漢田生技,1150911,-26.583618186758965,69919,-24.99707773232028,68440,51332,食品工業,16.5336427007941,494773,576577,11508
-,1295,生合,1150911,-4.63768115942029,78660,-0.621348418807382,75481,75012,食品工業,-2.6236682696042295,682289,664388,11508
-,1336,台翰,1150911,-2.94386068768191,324336,46.14113277623027,215400,314788,電子零組件業,12.450605842069816,1677830,1886730,11508
-,1565,精華,1150911,-0.40678681272313116,303353,-12.465050515586384,345141,302119,生技醫療業,-16.328285555968606,2851420,2385832,11508
-,1569,濱川,1150911,0.8430490676755588,207224,-25.280237992226635,279673,208971,電腦及週邊設備業,-7.645398580921071,2210166,2041190,11508
-,1570,力肯,1150911,-19.652718776550554,37664,-44.00695703659845,54046,30262,電機機械,-8.723603869638106,390114,356082,11508
-,1580,新麥,1150911,-14.993575803251597,440522,-10.070892009759659,416408,374472,電機機械,-3.209593928714311,3181929,3079802,11508
-,1584,精剛,1150911,7.690930390787663,195477,5.5272326240068175,199485,210511,其他,-14.591505131292202,1745077,1490444,11508
-,1586,和勤,1150911,-4.347905423591184,219209,12.520794650810858,186346,209678,電機機械,8.264897217126956,1476316,1598332,11508
本期銷售數量增加所致,1591,駿吉-KY,1150911,26.71750335380922,42489,927.8923253150057,5238,53841,電機機械,337.08215049460375,79963,349504,11508
-,1593,祺驊,1150911,-5.810125237935739,122407,21.90596022288717,94577,115295,運動休閒,12.505581997152705,786009,884304,11508
-,1595,川寶,1150911,-21.60419655667145,111520,35.61091377251082,64469,87427,半導體業,27.77371087230242,478114,610904,11508
市場需求提升客戶增加拉貨所致,1599,宏佳騰,1150911,17.30303796553842,249147,98.4969606411519,147235,292257,電機機械,27.257515198281116,1268729,1614553,11508
本月營收較去年同期增加，係因蠟品較去年同期增加,1742,台蠟,1150911,119.05283328770874,3653,52.506194015627976,5247,8002,化學工業,-36.71806877769682,83719,52979,11508
-,1777,生泰,1150911,32.09429008112239,102068,17.68207527407304,114568,134826,生技醫療業,-2.2641548536848215,868536,848871,11508
-,1780,立弘,1150911,-9.329149351200067,82537,12.477643345607575,66535,74837,食品工業,16.168821966341895,564500,655773,11508
-,1781,合世,1150911,38.06047966631908,21098,33.16265886440523,21874,29128,生技醫療業,-5.367468755829137,257328,243516,11508
-,1784,訊聯,1150911,-9.87149291351597,121005,14.37740558567818,95351,109060,生技醫療業,10.004060767011625,802804,883117,11508
主係業績增長所致,1785,光洋科,1150911,-14.166459486604003,5261124,30.70899895422589,3454857,4515809,其他電子業,63.39603435324915,24815120,40546922,11508
-,1788,杏昌,1150911,5.602436201289754,362860,8.941288853382764,351739,383189,生技醫療業,6.142195420040782,2825309,2998845,11508
-,1796,金穎生技,1150911,-11.300527512646381,64643,-10.893889475974389,64348,57338,食品工業,-0.17285793280794112,444874,444105,11508
因新藥/學名藥產品出貨較去年同期多，故營收成長。,1799,易威,1150911,59.20137093557489,67691,82.42065171392298,59075,107765,生技醫療業,78.14643043397021,358573,638785,11508
-,1813,寶利徠,1150911,-0.2809605338250143,22779,0.5800566772936592,22584,22715,生技醫療業,-8.08555976769296,210239,193240,11508
主要受惠於AI伺服器與高速傳輸需求帶動高階產品出貨比重提高，電子級玻纖布產品市場價格走高。,1815,富喬,1150911,6.791014292252034,854379,79.20696400933353,509132,912400,電子零組件業,51.19937149056726,3822377,5779410,11508
-,2035,唐榮公司,1150911,-23.96936175240597,880207,-27.548214436507646,923686,669227,鋼鐵工業,0.5639587093731805,6802803,6841168,11508
-,2061,風青,1150911,-5.2783528049428545,126081,42.421351396474826,83854,119426,電器電纜,18.74878740923354,773138,918092,11508
-,2063,世鎧精密,1150911,-31.41456122668539,88303,-16.94938496770566,72923,60563,鋼鐵工業,-8.537794970288816,665406,608595,11508
-,2064,晉椿,1150911,-10.374216027874564,143500,-8.557472857965573,140649,128613,鋼鐵工業,15.866109717192918,1007153,1166949,11508
-,2065,世豐,1150911,-14.621531696225937,240139,28.712231073946427,159291,205027,鋼鐵工業,10.645365094761868,1389694,1537632,11508
-,2066,世德,1150911,5.880709265538863,211148,11.854646246829205,199871,223565,電機機械,8.680888660880965,1754325,1906616,11508
-,2067,嘉鋼,1150911,6.079184322033898,75520,-0.8858426021007831,80827,80111,電機機械,-9.04852222958355,682244,620511,11508
-,2070,精湛,1150911,-30.281955241017148,106258,15.818520081922362,63963,74081,電機機械,24.850595835915406,421173,525837,11508
主因今年第二季起開始增加購料含料自製生產銷售，使得營業收入增加。,2073,雄順,1150911,4.260702771089254,147018,249.78321391082105,43822,153282,鋼鐵工業,80.3361175138126,377011,679887,11508
本公司相關工程案訂單持續出貨所致。,2221,大甲,1150911,42.19236300414261,139767,81.31871139616996,109607,198738,其他,29.091341365027425,887484,1145665,11508
酒水事業收入減少,2230,泰茂,1150911,-70.62172217490699,133854,-84.12389530588268,247693,39324,居家生活,17.812198520741774,1119480,1318884,11508
-,2235,謚源,1150911,60.45598567295771,29036,-7.104260961457939,50153,46590,電機機械,-3.382332368134174,378851,366037,11508
本公司「綠意領航1號」建案完工、陸續交屋中，故本年單月及累計營業收入淨額均較去年同期增加。,2596,綠意,1150911,204.39964524491745,146580,1287.8783165883854,32149,446189,建材營造,51.48817312985642,886456,1342876,11508
-,2640,大車隊,1150911,2.151839425993755,292401,19.243006734772905,250491,298693,數位雲端,10.36535131062689,2044060,2255934,11508
-,2641,正德,1150911,-1.3549295345161438,196763,-41.239884839292685,330321,194097,航運業,-0.07570177070774783,1569316,1568128,11508
-,2643,捷迅,1150911,13.52986100070408,704464,7.804528243900269,741877,799777,航運業,-9.584419951167956,5436594,4915528,11508
配合銷售個案交屋認列收入,2718,全心投控,1150911,40.52731860548947,19419,-93.09852102132481,395408,27289,建材營造,-89.69266460516486,2688008,277062,11508
-,2719,燦星旅,1150911,-0.7904022582921666,120445,-22.944032810353832,155073,119493,觀光餐旅,-23.177707817000467,1418255,1089536,11508
營收增加係因不動產代銷個案銷售成長所致。,2724,藝舍-KY,1150911,-30.5192335819804,34185,227.70419426048565,7248,23752,其他,57.3466120946639,104327,164155,11508
-,2726,雅茗-KY,1150911,5.3839945629088435,47084,11.019376202622276,44694,49619,觀光餐旅,-6.489788608945466,396469,370739,11508
-,2729,瓦城,1150911,20.88539969387251,506325,2.4422533938317703,597481,612073,觀光餐旅,5.955593543894599,4160341,4408114,11508
-,2732,六角,1150911,7.127591724384867,446855,15.261448373667596,415321,478705,觀光餐旅,29.548488494488677,2762676,3579005,11508
本月營收較去年同期成長，主係因國外團體旅遊營收成長所致。,2734,易飛網,1150911,9.836164150384842,216192,53.642139862311716,154552,237457,觀光餐旅,32.937667797869686,1108849,1474078,11508
-,2736,富野,1150911,-0.8430986671437517,44716,24.93730451689256,35489,44339,觀光餐旅,14.804559192603234,335498,385167,11508
差異原因為門店數及商品銷售金額均較去年同期減少,2740,華軒,1150911,16.996507566938302,3436,-58.91670924885028,9785,4020,觀光餐旅,-60.81895655788817,96220,37700,11508
-,2743,山富,1150911,-12.363095153319186,561704,0.6234541403487255,489210,492260,觀光餐旅,0.7969019834054644,4469182,4504797,11508
-,2745,五福,1150911,-16.266115795906224,937667,10.416467438079755,711076,785145,觀光餐旅,15.514619920945004,5862754,6772338,11508
-,2751,王座,1150911,13.128309640345455,179589,4.761462780768516,193932,203166,觀光餐旅,24.061151213474393,1124622,1395219,11508
-,2752,豆府,1150911,11.34350867729702,363362,8.786430870415135,371903,404580,觀光餐旅,10.37657843617935,2680026,2958121,11508
-,2754,亞洲藏壽司,1150911,14.079317767842358,507276,6.981864566579779,540930,578697,觀光餐旅,6.343932822929551,3832260,4075376,11508
-,2755,揚秦,1150911,-0.38109805080878906,311206,15.218659758948382,269071,310020,觀光餐旅,18.699996940929346,1961380,2328158,11508
-,2756,聯發國際,1150911,-9.243961486573895,108222,-17.56984717128398,119153,98218,觀光餐旅,11.79470208637314,731269,817520,11508
-,2916,滿心,1150911,13.444094084810585,113217,2.3500067735020598,125489,128438,居家生活,1.2255315695503977,1232200,1247301,11508
因本期子公司工程收入及嬰童用品收入較去年同期減少，而子公司累計工程收入較去年同期增加所致,2924,宏太-KY,1150911,-26.754832146490337,2949,-45.89178356713427,3992,2160,居家生活,1.5724402832793183,33324,33848,11508
-,2926,誠品生活,1150911,8.18699656396102,568096,2.1399999002873384,601729,614606,文化創意業,4.219302285059989,4499488,4689335,11508
-,2937,集雅社,1150911,-12.785377493314815,472313,4.787779346485036,393105,411926,居家生活,12.497743316931295,3118515,3508259,11508
-,2941,米斯特,1150911,5.726159554730983,67375,-21.628103992694545,90891,71233,居家生活,-5.341324422767082,638044,603964,11508
-,2947,振宇五金,1150911,-5.169191690102513,220460,1.7506460891530027,205467,209064,居家生活,6.902127620206874,1513287,1617736,11508
-,2948,寶陞,1150911,-7.6397583965221925,199666,-1.359692758646512,186954,184412,居家生活,1.5024621958810576,1463531,1485520,11508
-,2949,欣新網,1150911,16.06666316846824,533608,38.44446381748805,447357,619341,數位雲端,26.076383712719498,3414419,4304776,11508
-,3064,泰偉,1150911,-4.0081620754991985,6861,6.517871583373767,6183,6586,文化創意業,-3.134840604323674,56526,54754,11508
-,3066,李洲,1150911,-13.973839780291394,21483,18.89475038600103,15544,18481,光電業,3.5018919058583053,174163,180262,11508
-,3067,全域,1150911,-30.0464527027027,4736,35.44562551103843,2446,3313,居家生活,16.12315747538558,35142,40808,11508
-,3071,協禧,1150911,-24.919585556328773,258660,4.522042400202367,185801,194203,電腦及週邊設備業,31.580486264350206,1494578,1966573,11508
本年營收增加主要為認列新電廠之試運轉期收入。,3073,天方能源,1150911,-70.3636466783911,52881,-29.309878213802435,22170,15672,綠能環保,180.00282520791765,56633,158574,11508
-,3078,僑威,1150911,-11.285803272121376,454323,-49.33731714000558,795554,403049,電子零組件業,-46.92682205042415,7663907,4067479,11508
數據中心產品出貨量較同期增加,3081,聯亞,1150911,3.8425011472237185,501210,180.9018539007475,185285,520469,通信網路業,129.03610801621684,1374127,3147247,11508
-,3083,網龍,1150911,15.902140672782874,27795,-9.04342424755774,35418,32215,文化創意業,1.8719719616534378,242525,247065,11508
-,3085,新零售,1150911,53.85764991593499,5353,0.7831620166421929,8172,8236,數位雲端,25.20414001144224,38454,48146,11508
-,3086,華義*,1150911,-13.19638271742771,8957,-26.69243824250424,10606,7775,文化創意業,-18.503222635946095,105814,86235,11508
月營收較去年同期成長78.53%，主要係台灣及美洲地區專案訂單出貨增加所致。,3088,艾訊,1150911,0.13320344761864425,944420,78.52614807235602,529714,945678,電腦及週邊設備業,49.50165318684724,4350083,6503446,11508
-,3093,港建*,1150911,-51.09983147581336,248629,48.11836799337256,82083,121580,其他電子業,-22.211654797143098,1460463,1136070,11508
-,3095,及成,1150911,-0.536834372468873,53089,7.631471667346107,49060,52804,通信網路業,16.669676312581824,398718,465183,11508
-,3105,穩懋,1150911,2.396766679932708,1892049,30.55209457123739,1484003,1937397,半導體業,33.00941273287851,10282561,13676774,11508
-,3114,好德,1150911,-18.143348320550118,298699,3.854648940237013,235430,244505,電子零組件業,4.397036415837777,2012833,2101338,11508
去年受限於發票開立額度，今年配合業務擴展需求向稅局申請發票增量致營收增加。,3115,富榮綱,1150911,50.442477876106196,339,-21.174652241112828,647,510,電子零組件業,121.52424942263279,2165,4796,11508
-,3118,進階,1150911,-13.299658161396655,65528,-16.226020024477638,67817,56813,生技醫療業,-7.2782878453408255,478368,443551,11508
-,3122,笙泉,1150911,20.682848041634887,22289,8.154075027140042,24871,26899,半導體業,-2.4491677809027617,216890,211578,11508
-,3128,昇銳,1150911,-2.8818672594474437,62980,-29.237479320198528,86437,61165,光電業,-17.01864339330818,731251,606802,11508
-,3131,弘塑,1150911,-14.067940900119183,792895,43.346952343283206,475316,681351,半導體業,22.90430169180782,3903162,4797154,11508
單月營收增加係訂單需求成長所致。,3141,晶宏,1150911,12.266368681927565,215671,79.77072598488336,134686,242126,半導體業,23.933582373286775,1083628,1342979,11508
"本月營收及累計營收較去年同期成長,主要係客服需求依舊強勁",3147,大綜,1150911,-1.9271524616990265,1565626,233.47826842384174,460436,1535454,資訊服務業,111.96193648884159,5640993,11956758,11508
-,3152,璟德,1150911,6.966812911744076,145418,39.634819609145666,111397,155549,通信網路業,9.313355366035806,969468,1059758,11508
-,3158,嘉實,1150911,4.1114595398856775,106191,39.40383572698501,79307,110557,資訊服務業,21.49975091109962,636319,773126,11508
訂單量增加,3162,精確,1150911,5.662490057166646,1076152,101.18952622424949,565183,1137089,電機機械,33.42354480729761,4904402,6543627,11508
-,3163,波若威,1150911,-2.3673737527610634,210064,9.69016916881047,186973,205091,通信網路業,17.729328183666418,1412648,1663101,11508
-,3169,亞信,1150911,-3.6645772147459783,91252,9.61507288302555,80197,87908,半導體業,5.355070211094119,640141,674421,11508
合併營收增加主係因收購新增合併個體子公司營收所致,3171,炎洲流通,1150911,0.6087024279343078,218169,13.468566968047435,193443,219497,居家生活,65.61472303480936,1117487,1850723,11508
本期增加海外營收。,3176,基亞,1150911,241.3651494882245,96429,197.40339528202162,110683,329175,生技醫療業,-10.451573430439558,1085272,971844,11508
-,3178,公準,1150911,-18.522794552989936,135120,7.487576032727024,102423,110092,半導體業,6.275642106446355,854064,907662,11508
完工建案陸續交屋中,3188,鑫龍騰,1150911,-30.943095075994968,221791,-73.8039081541027,584675,153162,建材營造,113.18668420431013,1363163,2906082,11508
-,3191,雲嘉南,1150911,15.45124663467166,17086,17.85159517266101,16738,19726,電子零組件業,7.467568419349068,117401,126168,11508
-,3205,佰研,1150911,12.099904549793191,31430,-0.37606740937623706,35366,35233,生技醫療業,40.71558367441258,285613,401902,11508
-,3206,志豐,1150911,-11.072425582635425,350691,46.20151986085913,213309,311861,電子零組件業,2.0121081580614004,2224781,2269546,11508
-,3207,耀勝,1150911,-15.808354591836734,150528,-24.329617444575142,167479,126732,電子零組件業,-8.91070598376292,1208838,1101122,11508
-,3211,順達,1150911,36.46637346467741,1228732,17.340478611401327,1429009,1676806,電腦及週邊設備業,20.89577300759378,8057644,9741351,11508
"系統事業部 223,027 仟元/通路事業部 166,500 仟元",3213,茂訊,1150911,6.367983135221337,366207,6.48953358356867,365789,389527,電腦及週邊設備業,17.95607136687106,2112745,2492111,11508
-,3217,優群,1150911,-12.333619988788152,340711,-19.768941082930866,372286,298689,電子零組件業,-6.299844519477946,2705162,2534741,11508
-,3218,大學光,1150911,-2.3399594400459316,405819,9.377552822731989,362344,396323,生技醫療業,5.963200495967978,2848571,3018437,11508
-,3219,倚強科,1150911,1.6781945735222759,243178,19.72583901879228,206521,247259,其他電子業,32.19972314381249,1230964,1627331,11508
-,3221,台嘉碩,1150911,-9.683029766321214,250686,28.651953542286975,175988,226412,通信網路業,15.027202113274003,1462754,1682565,11508
-,3224,三顧,1150911,-9.355036054196628,199422,49.59243290659472,120839,180766,電子通路業,19.121401401559392,1013728,1207567,11508
因受讓自龍鋒企業之特定營業部門併入整體營運，受惠於組織整併效應帶動整體銷售成長所致。,3226,龍鋒,1150911,4.620672302198714,186791,123.95113510044578,87261,195422,電機機械,-13.819118890336528,1180466,1017336,11508
-,3227,原相,1150911,-8.655525794806103,893048,10.133794164900296,740690,815750,半導體業,5.979442363438792,6092140,6456416,11508
-,3228,金麗科,1150911,-16.024855592508313,34278,10.792502213155768,25981,28785,半導體業,12.611315829878704,208416,234700,11508
本月營業收入增加係因客戶需求增加所致。,3230,錦明,1150911,2.031944277651015,41635,50.86653881667732,28158,42481,光電業,6.23136740612128,270695,287563,11508
-,3232,昱捷,1150911,5.45654021146379,92971,49.79298122316777,65453,98044,電子通路業,11.401286050805373,628280,699912,11508
主要受客戶訂單需求增加影響,3234,光環,1150911,13.116000124944035,96043,110.12726780395343,51702,108640,通信網路業,26.94082696105297,459804,583679,11508
-,3236,千如,1150911,-10.065547419903314,247607,19.392006004878965,186515,222684,電子零組件業,21.133506552913037,1346653,1631248,11508
-,3252,海灣,1150911,5.739689596316437,25193,-39.353443369379626,43925,26639,觀光餐旅,-7.658126633322632,333293,307769,11508
-,3259,鑫創,1150911,-21.80426255848022,21161,-35.05377188162336,25478,16547,半導體業,-4.637503170428909,149822,142874,11508
記憶體售價上漲,3260,威剛,1150911,2.9717593574737884,18379079,279.80697041038457,4982863,18925261,半導體業,218.13605646502873,31928435,101575864,11508
-,3264,欣銓,1150911,1.573428156762056,1766652,46.57297818291717,1224270,1794449,半導體業,33.89207749845497,9020825,12078170,11508
-,3265,台星科,1150911,-4.639325706719441,421419,3.3632379267063106,388792,401868,半導體業,16.451742201213527,3038742,3538668,11508
-,3268,海德威,1150911,-1.9657419607563833,84243,9.181407154755295,75642,82587,半導體業,5.957055883406256,642230,680488,11508
-,3272,東碩,1150911,-46.49583336569303,257522,-41.79680734673532,236731,137785,電腦及週邊設備業,-8.724137737970477,1964687,1793285,11508
-,3276,宇環,1150911,-29.691405379989607,80818,41.27094624832181,40222,56822,電子零組件業,36.8154830570101,342413,468474,11508
-,3284,太普高,1150911,-9.047936488697655,66004,-3.885749051377704,62459,60032,其他,-2.665797075107407,561183,546223,11508
因醫療產品及PCB鑽孔設備銷售量增加，致使整體營收較去年同期增加。,3285,微端,1150911,-18.161417849162543,104722,23.177199361858086,69577,85703,其他電子業,74.48384797103678,429234,748944,11508
-,3287,廣寰科,1150911,13.240610498363328,76069,6.022302087435999,81248,86141,電腦及週邊設備業,5.465807537654677,565534,596445,11508
製造延遲，延遲出貨,3288,點晶,1150911,-45.34046872116627,5419,-64.59901995936417,8367,2962,電子零組件業,1.479536283866009,46839,47532,11508
-,3289,宜特,1150911,-7.326234346534183,400151,-7.9009457392064535,402648,370835,其他電子業,-3.65869669454825,3153336,3037965,11508
主要係併入BI-LINK 公司之營業收入。,3290,東浦,1150911,1.1166730843280708,366177,79.79663584803046,205936,370266,電子零組件業,84.26047338908913,1407806,2594030,11508
-,3293,鈊象,1150911,1.775592877528285,2228833,24.804093366160956,1817575,2268408,文化創意業,18.09148885524727,14544154,17175408,11508
-,3294,英濟,1150911,-5.537506844314656,383530,1.6777336843346038,356314,362292,電子零組件業,-4.489670804101457,2316250,2212258,11508
-,3297,杭特,1150911,-0.03531489111241907,25485,10.481807537187215,23059,25476,光電業,20.61170983255113,138072,166531,11508
-,3303,岱稜,1150911,-18.430279574861366,346240,-1.4085637885653246,286462,282427,其他電子業,16.116354462117975,2051593,2382235,11508
-,3306,鼎天,1150911,18.236709492895084,110135,45.50208386873303,89497,130220,通信網路業,13.244204435205434,693677,785549,11508
"本月認列建案""敦南""營收",3310,佳穎,1150911,-46.25728805363636,860312,259.96340846276615,128445,462355,電子零組件業,18.10698372294364,2064071,2437812,11508
本年累計營收較去年同期增加，主係本年合併子公司之營收增加所致。,3313,斐成,1150911,81.45800316957211,631,7.410881801125703,1066,1145,建材營造,251.56040268456377,5960,20953,11508
-,3317,尼克森,1150911,-29.628118838806174,235344,-27.572966685034068,228666,165616,半導體業,3.3830904059404325,1775359,1835421,11508
-,3322,建舜電,1150911,-27.71744347086813,291708,-19.346522231402428,261432,210854,電子零組件業,4.998050310908436,2015706,2116452,11508
-,3323,加百裕,1150911,-27.619226484654984,388693,-46.97599644168356,530588,281339,電腦及週邊設備業,-17.08585027182644,3429762,2843758,11508
成長動能來自AI伺服器液冷散熱系統市佔率持續攀升。,3324,雙鴻,1150911,-16.577416978403203,3765466,67.17939465738924,1878969,3141249,其他電子業,81.01348291098509,13344596,24155518,11508
主要係電腦機殼及週邊營收減少所致,3325,旭品,1150911,-4.4788998247269785,37085,-63.71309745754031,97622,35424,電腦及週邊設備業,-47.92390772713203,846446,440796,11508
配合客戶訂單交貨時程出貨,3332,幸康,1150911,11.972368864427722,178060,54.71850386062934,128865,199378,電子零組件業,19.125153982581185,1111327,1323870,11508
-,3339,泰谷,1150911,2.7920515638459027,67334,-8.832982086406744,75920,69214,光電業,-0.9255398079599673,553947,548820,11508
-,3349,寶德,1150911,73.50281104864337,12273,-49.33618843683084,42030,21294,電腦及週邊設備業,-35.2372246461023,346781,224585,11508
-,3354,律勝,1150911,-26.511100307891752,12342,31.90808609656777,6876,9070,電子零組件業,30.762364403830734,66097,86430,11508
受AI、車用等產品需求持續提升，客戶出貨動能延續近期成長趨勢，致本月營收較去年同期成長53.07%。,3357,臺慶科,1150911,-6.902961005154786,875885,53.06726585348456,532722,815423,電子零組件業,32.22016146268528,4238998,5604810,11508
"本月較去年同月增加41.89％,係客戶需求增加",3360,尚立,1150911,-14.500943315968312,999135,41.8932027546434,602038,854251,電子通路業,61.73888316293205,4392279,7104023,11508
-,3362,先進光,1150911,-41.299557089334336,416111,-32.9062012437647,364056,244259,光電業,-5.29682235945306,2870589,2718539,11508
-,3363,上詮,1150911,19.690007784925342,170843,13.197373811184553,180642,204482,通信網路業,-10.557604339736999,1326532,1186482,11508
-,3372,典範,1150911,1.2198891874539273,126159,30.100964820229642,98153,127698,半導體業,26.784398846108427,711332,901858,11508
-,3373,熱映,1150911,4.382362477034476,37012,-11.243337621760706,43528,38634,其他電子業,8.844120266507334,266109,289644,11508
-,3374,精材,1150911,5.58187186808132,860894,36.740456579788635,664725,908948,半導體業,33.23769275602662,4404337,5868237,11508
本期銷貨收入較上期減少所致,3379,彬台,1150911,-66.61339510879127,136408,-65.77847911030959,133080,45542,電機機械,-38.55315287682438,782460,480797,11508
-,3388,崇越電,1150911,-14.42588140202344,729945,0.6866714808892557,620384,624644,電子零組件業,16.870320068830956,4914068,5743087,11508
-,3390,旭軟,1150911,-12.159126619257673,85919,9.892542007629809,68678,75472,電子零組件業,27.82475458779821,507106,648207,11508
-,3402,漢科,1150911,1.5914357716656193,592044,32.84345231390374,452763,601466,其他電子業,21.365823669200683,3409342,4137776,11508
-,3430,奇鈦科,1150911,18.48305123708564,152253,-1.7461873638344227,183600,180394,化學工業,21.505047016428055,1074199,1305206,11508
-,3434,哲固,1150911,118.9795021376913,25027,41.94985495234148,38608,54804,光電業,-30.856297491209048,486011,336046,11508
-,3438,類比科,1150911,1.3617392037549714,71159,-12.803588051112804,82719,72128,半導體業,-18.246086866383333,723525,591510,11508
-,3441,聯一光電,1150911,-14.517070891890839,51374,0.8635737253100597,43540,43916,光電業,28.239085976856746,273341,350530,11508
-,3444,利機,1150911,-4.333916338726133,137220,27.285156060620753,103133,131273,電子通路業,11.334759453886823,827887,921726,11508
-,3455,由田,1150911,37.95067936236226,149552,22.429263197873148,168512,206308,光電業,-20.016470474252774,1073436,858572,11508
-,3465,進泰電子,1150911,40.94116182228186,144566,2.398733541059403,198980,203753,其他電子業,9.20182644726494,1192698,1302448,11508
AI產品本月無訂單,3466,德晉,1150911,22.378335949764523,12740,49.72630365888793,10413,15591,通信網路業,185.12639623750735,57834,164900,11508
-,3467,台灣精材,1150911,10.57567681710283,68667,49.80566242478051,50685,75929,半導體業,26.48354458121781,410655,519411,11508
-,3479,安勤,1150911,0.4896825844869728,956538,35.43316627661718,709739,961222,電腦及週邊設備業,17.268794857979795,5536501,6492588,11508
-,3483,力致,1150911,-1.9251832241186153,639108,-32.23645305285372,924987,626804,電腦及週邊設備業,-7.860607381898475,5976701,5506896,11508
-,3484,崧騰,1150911,-6.381090499794368,415791,2.7206827303937997,378949,389259,電子零組件業,-1.6866671762337895,3139920,3086960,11508
配合客戶裝機,3485,敘豐,1150911,7.166197378941148,57534,29.910874191441394,47461,61657,電子零組件業,11.316373187274285,374643,417039,11508
本年累計合併營收較去年同期成長70.05%，主係本公司持股100%之子公司營造收入較去年顯著增加所致。,3489,森寶,1150911,-29.048025269176676,86746,-0.2528199144301828,61704,61548,建材營造,70.04916253979029,388914,661345,11508
-,3490,單井,1150911,-20.240222354576137,30222,-5.314635870846099,25458,24105,光電業,6.431289717584078,164757,175353,11508
由於低軌衛星產業需求增長，營收較去年同期大幅提升。,3491,昇達科,1150911,39.55913600041714,230139,93.18632935147426,166254,321180,通信網路業,73.39943090565077,1426477,2473503,11508
-,3492,長盛,1150911,-7.739671523800827,76657,17.904774606561748,59984,70724,電子零組件業,2.535798255056371,564832,579155,11508
本月/本年 可完工案件較多所致,3498,陽程,1150911,-16.31090389980578,429406,326.0465447130375,84349,359366,其他電子業,154.7955799441265,730579,1861483,11508
-,3499,環天科,1150911,-19.090402821607572,26935,3.711987817065626,21013,21793,通信網路業,-14.021297839865932,227347,195470,11508
本期與去年同期的差異，主因本期加工組裝需求增加，以致本期營業收入較去年同期增加。,3508,位速,1150911,16.700773349196908,84050,67.1899502284039,58668,98087,其他電子業,7.670349243833346,596231,641964,11508
-,3511,矽瑪,1150911,-13.521668016451494,188919,39.75773751475646,116898,163374,電子零組件業,14.968434784634379,1116102,1283165,11508
本期建案完工交屋增加.,3512,皇龍,1150911,,0,27442.5,40,11017,建材營造,-62.79066107443284,762486,283716,11508
-,3516,亞帝歐,1150911,-24.33576412823955,82689,-24.266156658153076,82613,62566,光電業,17.067333716066596,609650,713701,11508
-,3520,華盈,1150911,-10.339543397136655,140954,33.33614677737569,94783,126380,電子零組件業,15.579009133712537,773727,894266,11508
POS商品內外銷累計較去年同期減少，建設事業累計較去年同期減少。,3521,台鋼建設,1150911,1900.0,1,-98.05447470817121,1028,20,建材營造,-94.24124513618678,200460,11544,11508
-,3522,御嵿,1150911,-0.502976801478136,58452,-6.251208975433619,62036,58158,觀光餐旅,7.0771830293049005,748066,801008,11508
"售電:銷貨額$3,037,756;HC膜:銷貨額$417,015",3523,迎輝,1150911,-56.69167473378509,8264,-90.70075609946215,38487,3579,光電業,-41.89907257665269,90897,52812,11508
-,3526,凡甲,1150911,3.4056663626630717,403504,38.839955677269295,300523,417246,電子零組件業,28.568315081008798,2436402,3132441,11508
-,3527,聚積,1150911,-1.833405231577709,101996,-16.390266713429195,119754,100126,半導體業,-5.770822224484592,992077,934826,11508
-,3529,力旺,1150911,-47.188750266328924,675856,42.77348437575001,249996,356928,半導體業,21.89801255131233,2644345,3223404,11508
-,3531,先益,1150911,23.564646566212275,69617,-6.577032515910424,92078,86022,光電業,-25.69807541347481,923575,686234,11508
-,3537,堡達,1150911,-19.889267042340425,304697,6.601944291591332,228978,244095,電子零組件業,6.916799792755063,1945524,2080092,11508
-,3540,曜越,1150911,9.423450611125311,363837,-8.720882245047688,436160,398123,電腦及週邊設備業,-11.079222889718729,3426901,3047227,11508
-,3541,西柏,1150911,0.1720790275234423,108671,20.254520950476675,90523,108858,其他電子業,-1.5597782731192418,730809,719410,11508
新遊戲上市致營收大幅增加,3546,宇峻,1150911,38.00985784698907,153989,93.84497509896565,109634,212520,文化創意業,49.8742383019689,866321,1298392,11508
-,3548,兆利,1150911,-1.6478896410531383,656476,-8.158193826270145,703011,645658,電子零組件業,-19.341538992255096,6655732,5368411,11508
-,3551,世禾,1150911,0.02369794795797119,299604,21.973307718294265,245689,299675,綠能環保,20.496669051914413,1885199,2271602,11508
-,3552,同致,1150911,0.6709490528009099,636561,-2.1448269754061062,654878,640832,其他電子業,-3.2091747314732606,5339971,5168602,11508
