備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
累計至本期成屋銷售情形較去年同期減少,2534,宏盛,1150911,-13.780058431343171,133490,0.6101558607306136,114397,115095,建材營造,-82.56752295399505,4331490,755086,11508
-,2535,達欣工,1150911,6.622818691464409,2404520,44.16751718611615,1778325,2563767,建材營造,24.720250016076417,14742092,18386374,11508
本期認列租金收入及餘屋交屋。,2536,宏普,1150911,132.35590826551888,14869,-68.50736064901326,109705,34549,建材營造,23.178726214211036,4091834,5040269,11508
本月及去年同期營收係租金收入。,2537,聯上發,1150911,-99.09030821679538,57492,-14.959349593495935,615,523,建材營造,204.84379128401804,499588,1522963,11508
-,2538,基泰,1150911,12.64947083886929,21827,26.89925681255161,19376,24588,建材營造,11.189501750074063,182278,202674,11508
無異常。本月有「櫻花昕光之櫻」、「櫻花水美」建案陸續過戶中。,2539,櫻花建,1150911,-16.204241293414533,527905,-8.693067590272417,484478,442362,建材營造,17.776856289765973,8083544,9520544,11508
本月營收增加，主係建案完工交屋所致。,2540,愛山林,1150911,39.00230742265192,1092561,98.38295459889332,765532,1518685,建材營造,-25.147354822354938,8489203,6354393,11508
本期較去年同期增加，係本期認列「青山440」、「福山案」、「復興北」、「VVS1」、「市政愛&#24742;」等新建案收入所致。,2542,興富發,1150911,-37.09939845423766,4808113,-20.877100359415035,3822322,3024332,建材營造,261.3116496890397,11366724,41069298,11508
新承攬工程進入施工期，致本期營收較去年同期增加。,2543,皇昌,1150911,-9.342744662966663,1766665,51.50921763610771,1057104,1601610,建材營造,59.40841445991509,6970691,11111868,11508
因去年同期成屋銷售情形較本月佳所致,2545,皇翔,1150911,-94.61057824842118,1193449,-75.63728646642173,264010,64320,建材營造,-13.705721051462415,5586543,4820867,11508
-,2546,根基,1150911,-4.414405913768329,1854655,-24.412633887665898,2345343,1772783,建材營造,11.18953581695973,13384246,14881881,11508
本月及本年度增加，主係建案完工陸續交屋所致。,2547,日勝生,1150911,-12.653603290844066,1221328,81.22955024989892,588638,1066786,建材營造,63.44944538479019,3766936,6157036,11508
本公司截至08月累計營收較去年同期增加，係因本年度認列交屋金額較高所致。,2548,華固,1150911,752.4103582983179,74491,139.52959372288657,265090,634969,建材營造,105.3349499169469,3125109,6416941,11508
-,2597,潤弘,1150911,18.615648736382795,2790679,40.9086362028445,2349169,3310182,建材營造,16.72202814933286,19030078,22212293,11508
本期營收減少，係原合併報表子公司改採權益法認列，其營收不再納入合併報表所致。,2601,益航,1150911,-3.0865166162935873,146573,-59.09316054715623,347250,142049,航運業,-55.31762970874439,2827585,1263432,11508
-,2603,長榮,1150911,1.8856363783847867,48079100,48.63589929629481,32956841,48985697,航運業,9.779110494825478,263016570,288737251,11508
受運價維持高檔影響，本月營業收入較去年同期顯著增加。,2605,新興,1150911,6.044078803127904,478915,58.75071504262123,319911,507861,航運業,38.71801301175803,2664052,3695520,11508
-,2606,裕民,1150911,-1.8192947604378913,1764365,18.15606619816204,1466083,1732266,航運業,25.102361346902832,9913410,12401910,11508
